Format Version,1.23,Take Name,Take 2025-07-31 09.46.21 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.46.22.302 AM,Total Frames in Take,1181,Total Exported Frames,1181,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Ball,Ball,Ball,Ball,Ball,Ball
,ID,"CF199A9F6DD111F05A805CBF6EB0E395","CF199A9F6DD111F05A805CBF6EB0E395","CF199A9F6DD111F05A805CBF6EB0E395","CF199A9F6DD111F05A805CBF6EB0E395","CF199A9F6DD111F05A805CBF6EB0E395","CF199A9F6DD111F05A805CBF6EB0E395"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
319,5.316667,6.326431,-29.061810,6.503857,0.766683,0.946795,0.151030
320,5.333333,5.831996,-28.268942,6.185741,0.765075,0.946068,0.151793
321,5.350000,5.288864,-27.699963,6.158818,0.763033,0.946440,0.153090
322,5.366667,5.063919,-26.910528,6.194604,0.762047,0.945655,0.154380
323,5.383333,4.835902,-26.712467,5.948055,0.760509,0.945537,0.155531
324,5.400000,5.053264,-25.853283,5.065870,0.757889,0.945497,0.155390
325,5.416667,5.329202,-24.988195,5.951234,0.757731,0.945662,0.156304
326,5.433333,5.499629,-24.329472,6.059527,0.756755,0.946097,0.156720
327,5.450000,5.013121,-23.586306,5.546978,0.754466,0.947519,0.157882
328,5.466667,4.899212,-23.189224,5.689465,0.753427,0.948244,0.158787
329,5.483333,4.447479,-22.482012,4.593843,0.750622,0.949279,0.159856
330,5.500000,4.823032,-21.744669,4.380603,0.749166,0.950466,0.159879
331,5.516667,4.281420,-21.068314,5.101037,0.749142,0.950199,0.162123
332,5.533333,4.145596,-20.334705,4.753277,0.747512,0.950710,0.162520
333,5.550000,4.125781,-19.679539,4.734451,0.746856,0.950853,0.163632
334,5.566667,4.570628,-19.062731,4.810348,0.746547,0.950860,0.164069
335,5.583333,4.675794,-18.512474,5.375899,0.746737,0.950829,0.165050
336,5.600000,4.854062,-17.598463,3.771035,0.743288,0.950538,0.165031
337,5.616667,4.769909,-17.014626,4.110882,0.743015,0.950480,0.166278
338,5.633333,4.717792,-16.591278,4.738093,0.742989,0.950003,0.167500
339,5.650000,4.739888,-16.004656,4.292479,0.741611,0.948878,0.169306
340,5.666667,4.838957,-15.439783,4.143178,0.740900,0.948678,0.169766
341,5.683333,4.324659,-14.814585,4.590364,0.740304,0.948556,0.171362
342,5.700000,4.509531,-14.264573,5.122489,0.740697,0.947885,0.172485
343,5.716667,5.163650,-13.271093,5.044354,0.740321,0.946835,0.172982
344,5.733333,4.455768,-12.913814,4.488744,0.738921,0.945808,0.174769
345,5.750000,4.943552,-12.050810,3.903737,0.738210,0.945563,0.174980
346,5.766667,4.861934,-11.698689,4.116845,0.738321,0.945282,0.176312
347,5.783333,4.909782,-10.993600,4.291152,0.738041,0.945252,0.177535
348,5.800000,4.665515,-10.306774,4.547894,0.738164,0.944878,0.179219
349,5.816667,4.681602,-9.679722,4.865392,0.737486,0.945157,0.180080
350,5.833333,4.303858,-9.185775,5.291689,0.737751,0.944552,0.181855
351,5.850000,3.809631,-8.753972,6.241532,0.738626,0.944297,0.184100
352,5.866667,4.171499,-7.883860,5.879513,0.737619,0.944263,0.184720
353,5.883333,4.146889,-7.594190,5.571311,0.736509,0.944628,0.185875
354,5.900000,3.970047,-6.752229,5.868545,0.736489,0.945174,0.187586
355,5.916667,4.508111,-6.454583,5.564119,0.735750,0.945579,0.188204
356,5.933333,4.542243,-5.878340,5.552041,0.735299,0.945423,0.189365
357,5.950000,4.516878,-5.247118,5.515681,0.734777,0.945663,0.190463
358,5.966667,4.353277,-4.730633,5.130974,0.733436,0.945320,0.191832
359,5.983333,4.411250,-4.235433,4.500307,0.732395,0.945295,0.192962
360,6.000000,3.876473,-3.718798,6.336263,0.734076,0.945859,0.195125
361,6.016667,3.858635,-3.200609,5.853914,0.732348,0.946472,0.196307
362,6.033333,3.974906,-2.802773,6.150214,0.731726,0.946484,0.197167
363,6.050000,3.957145,-2.199713,5.700500,0.730507,0.946150,0.198534
364,6.066667,4.315854,-1.830774,5.290241,0.729165,0.946017,0.199422
365,6.083333,4.883054,-1.061931,5.141422,0.728330,0.945393,0.200038
366,6.100000,4.957714,-0.739613,4.397329,0.726624,0.945159,0.201068
367,6.116667,5.330744,-0.292481,5.119699,0.727012,0.944399,0.202139
368,6.133333,5.144431,0.013231,4.429876,0.724984,0.943982,0.203957
369,6.150000,4.963630,0.550958,4.813607,0.724450,0.943528,0.205397
370,6.166667,5.018109,0.828527,4.487590,0.722949,0.943472,0.206801
371,6.183333,5.419987,1.084193,4.399481,0.721678,0.942646,0.208119
372,6.200000,5.060995,1.774925,4.855220,0.720714,0.943068,0.209762
373,6.216667,5.076775,2.287844,4.668495,0.719163,0.942868,0.211329
374,6.233333,5.316585,2.697253,4.474727,0.718010,0.942329,0.212285
375,6.250000,4.777808,2.893784,5.017813,0.717284,0.942241,0.214586
376,6.266667,4.832787,3.366477,4.964353,0.715412,0.942549,0.215999
377,6.283333,4.837325,4.006228,5.079580,0.714546,0.941199,0.217691
378,6.300000,5.040564,4.260896,4.724926,0.712742,0.940776,0.219205
379,6.316667,4.764697,4.792334,5.323258,0.712513,0.939869,0.221084
380,6.333333,4.678101,5.196212,5.333701,0.710778,0.939416,0.222718
381,6.350000,4.720348,5.638076,5.177688,0.708874,0.939430,0.224589
382,6.366667,4.627397,5.897922,5.384636,0.706950,0.939668,0.226435
383,6.383333,3.886698,6.019120,5.463749,0.705065,0.939283,0.228930
384,6.400000,4.380618,6.533545,5.723837,0.703634,0.939992,0.229571
385,6.416667,4.166952,6.913090,5.663308,0.701756,0.940442,0.232152
386,6.433333,3.791236,7.588138,6.360320,0.700634,0.942215,0.233498
387,6.450000,4.231054,7.635752,5.770950,0.697888,0.942491,0.235257
388,6.466667,3.571012,7.818121,5.629807,0.695840,0.942984,0.237796
389,6.483333,4.049173,8.291269,4.624877,0.691940,0.943973,0.239146
390,6.500000,3.023792,8.305254,5.596513,0.691265,0.945183,0.241745
391,6.516667,3.509766,8.767311,4.937906,0.688221,0.945457,0.243122
392,6.533333,3.683946,8.933989,4.275340,0.684853,0.945977,0.244289
393,6.550000,3.820384,9.513443,4.053500,0.681921,0.946198,0.245886
394,6.566667,3.781550,9.388087,4.575997,0.680427,0.945350,0.247881
395,6.583333,4.166703,9.770635,3.683676,0.676655,0.945257,0.249284
396,6.600000,4.326608,10.136053,4.365518,0.675260,0.944130,0.250732
397,6.616667,4.711171,10.288052,3.228414,0.671010,0.943967,0.252389
398,6.633333,4.783523,10.102242,2.265771,0.667327,0.943976,0.254373
399,6.650000,5.121019,10.961658,2.903991,0.666475,0.943093,0.255213
400,6.666667,5.358028,11.214313,1.433061,0.662023,0.943182,0.256897
401,6.683333,5.037627,11.332323,1.482359,0.659763,0.942771,0.258849
402,6.700000,4.683108,11.572208,1.661680,0.657576,0.941834,0.260866
403,6.716667,4.379807,11.862805,1.531535,0.654970,0.941580,0.262810
404,6.733333,3.944134,12.210173,1.843596,0.652764,0.940507,0.265110
405,6.750000,4.196409,12.747247,2.481144,0.651697,0.939095,0.266018
406,6.766667,3.928097,13.118175,1.866030,0.648535,0.938558,0.267743
407,6.783333,4.447870,13.214365,1.127962,0.644979,0.938290,0.269237
408,6.800000,4.911343,13.518201,1.052682,0.643486,0.938449,0.270281
409,6.816667,4.812416,13.653996,0.867390,0.641895,0.937086,0.272167
410,6.833333,4.788255,14.014617,0.736401,0.640102,0.937163,0.273788
411,6.850000,4.683017,14.217838,0.679391,0.638257,0.937565,0.275400
412,6.866667,4.668982,14.441361,0.687375,0.636776,0.937775,0.276912
413,6.883333,4.383324,14.826029,0.056028,0.633956,0.937690,0.279065
414,6.900000,4.158377,15.466234,0.212961,0.632798,0.937842,0.280455
415,6.916667,4.268324,15.754461,1.251453,0.632930,0.937235,0.281091
416,6.933333,3.596203,16.121033,1.838161,0.631671,0.936794,0.283444
417,6.950000,3.563556,16.137793,1.832908,0.629975,0.936334,0.284795
418,6.966667,3.873522,16.712402,2.623579,0.630089,0.935406,0.285194
419,6.983333,3.876981,16.846901,3.479252,0.629915,0.934581,0.286339
420,7.000000,4.092443,16.962454,2.210438,0.627453,0.934701,0.287726
421,7.016667,4.469667,17.329102,1.997248,0.625982,0.935287,0.289000
422,7.033333,5.354689,17.797443,1.517063,0.624227,0.935710,0.289192
423,7.050000,5.329694,17.948515,2.617289,0.625335,0.935963,0.289812
424,7.066667,5.123091,18.282257,2.466788,0.623803,0.936229,0.291375
425,7.083333,5.029810,18.466471,2.754115,0.622680,0.936615,0.292762
426,7.100000,5.269241,18.754850,1.963567,0.620647,0.936380,0.294015
427,7.116667,5.140684,18.829517,1.744896,0.619727,0.936393,0.295503
428,7.133333,4.750251,19.233057,2.035609,0.619255,0.936585,0.297022
429,7.150000,5.071854,19.624432,2.661724,0.619671,0.936734,0.297543
430,7.166667,5.448360,19.668179,2.244654,0.618485,0.937160,0.298572
431,7.183333,5.490365,19.479548,2.418100,0.618566,0.937681,0.300392
432,7.200000,6.275712,19.907763,1.033381,0.615854,0.937960,0.301205
433,7.216667,6.049110,19.742079,1.267820,0.615325,0.938237,0.302422
434,7.233333,6.239317,20.592039,1.372607,0.614894,0.938701,0.303851
435,7.250000,6.277516,20.887926,1.165391,0.613935,0.938776,0.305184
436,7.266667,5.938920,21.092442,2.527090,0.615041,0.938467,0.306433
437,7.283333,5.962449,21.640320,2.520433,0.614147,0.939543,0.307583
438,7.300000,5.635632,21.688824,2.283206,0.613241,0.940056,0.310020
439,7.316667,5.738023,22.001816,1.598171,0.612058,0.940547,0.311966
440,7.333333,5.974854,22.021456,1.475005,0.612118,0.940302,0.313267
441,7.350000,6.503997,22.078613,1.009150,0.611507,0.940751,0.314453
442,7.366667,7.011634,22.503134,1.420849,0.612226,0.940975,0.315446
443,7.383333,7.273361,22.693937,0.635305,0.611354,0.940263,0.317366
444,7.400000,7.041021,22.911247,0.181476,0.610386,0.940510,0.320006
445,7.416667,6.809141,23.003899,-0.320917,0.609959,0.940870,0.322544
446,7.433333,6.818491,23.344145,0.182193,0.611000,0.941187,0.324393
447,7.450000,6.476900,23.420580,-0.070056,0.610409,0.941612,0.326887
448,7.466667,6.540027,23.873476,-0.847395,0.609425,0.942618,0.328891
449,7.483333,6.202057,23.953465,-0.434571,0.610289,0.942043,0.331334
450,7.500000,5.865354,24.209599,0.471692,0.611853,0.941418,0.333405
451,7.516667,6.598686,24.775476,-0.225073,0.611552,0.941016,0.334709
452,7.533333,7.112068,24.981102,-0.531289,0.612382,0.939152,0.336275
453,7.550000,6.839581,25.432163,-1.488711,0.611678,0.938575,0.339230
454,7.566667,7.332648,25.364634,-1.169124,0.613236,0.937201,0.340951
455,7.583333,7.064872,25.436859,-1.477974,0.614175,0.935906,0.343758
456,7.600000,7.061828,25.612413,-1.808753,0.615349,0.934879,0.345946
457,7.616667,6.686509,25.776060,-1.585696,0.616725,0.934559,0.348631
458,7.633333,5.829785,26.404875,-0.326222,0.620036,0.933864,0.351439
459,7.650000,6.864701,26.716156,-0.714112,0.620652,0.935391,0.352401
460,7.666667,6.175230,27.007353,-0.362490,0.622363,0.935209,0.355138
461,7.683333,5.364015,27.434475,-0.130006,0.623918,0.935634,0.358457
462,7.700000,5.333815,27.782692,-0.119660,0.626256,0.935613,0.361036
463,7.716667,5.025080,28.039471,1.191381,0.629950,0.935245,0.362855
464,7.733333,5.857292,28.323629,0.364642,0.631137,0.934707,0.364765
465,7.750000,5.929296,28.612669,-0.682738,0.631627,0.934333,0.367791
466,7.766667,5.215511,29.086702,0.006469,0.634522,0.933325,0.370313
467,7.783333,5.935357,29.108978,0.262887,0.637277,0.932588,0.371887
468,7.800000,5.930616,29.617760,0.745909,0.640236,0.931195,0.373589
469,7.816667,5.477605,29.813984,0.183899,0.641340,0.930449,0.376735
470,7.833333,4.342391,29.941076,1.488658,0.645534,0.929453,0.379555
471,7.850000,4.598687,30.280670,1.093079,0.647871,0.928857,0.381216
472,7.866667,4.945418,31.006966,0.911444,0.649689,0.927860,0.383524
473,7.883333,4.828873,31.438364,1.434466,0.652799,0.927783,0.385136
474,7.900000,4.684242,31.729975,1.090799,0.654644,0.928403,0.387758
475,7.916667,4.170225,31.749424,1.089553,0.657674,0.927516,0.390819
476,7.933333,4.778931,32.425304,1.217038,0.660333,0.927420,0.392223
477,7.950000,4.642972,32.621971,1.446373,0.663394,0.927574,0.393944
478,7.966667,4.889971,32.911118,1.071244,0.665043,0.927358,0.396282
479,7.983333,4.256933,33.518311,1.769418,0.668157,0.927889,0.398390
480,8.000000,4.712005,33.679634,2.325464,0.671079,0.928735,0.399537
481,8.016667,4.294868,34.334732,2.671242,0.674360,0.929102,0.401716
482,8.033333,4.287945,34.559380,2.354933,0.676392,0.930161,0.403746
483,8.050000,3.894948,35.029678,2.341502,0.678683,0.930508,0.406071
484,8.066667,4.789597,35.408390,1.364593,0.679888,0.931354,0.407796
485,8.083333,4.628802,35.715519,1.457867,0.683100,0.931403,0.410073
486,8.100000,4.463615,35.782082,0.969366,0.684863,0.932246,0.412401
487,8.116667,4.025148,36.267551,1.825888,0.688973,0.930733,0.413717
488,8.133333,5.133041,36.723812,2.027847,0.691441,0.931789,0.414202
489,8.150000,4.623281,37.051846,2.693995,0.693850,0.932186,0.416291
490,8.166667,4.588152,37.588779,2.273328,0.694917,0.932390,0.418477
491,8.183333,4.154069,38.172508,2.155729,0.696577,0.932584,0.421068
492,8.200000,3.847732,38.799564,3.411224,0.699572,0.933621,0.422302
493,8.216667,3.595827,39.035099,3.716140,0.702031,0.934281,0.424107
494,8.233333,3.515647,39.415741,3.505464,0.703211,0.935690,0.426233
495,8.250000,3.861867,39.754814,3.103601,0.705038,0.937294,0.427935
496,8.266667,4.537679,40.243488,3.193946,0.707327,0.938309,0.428747
497,8.283333,4.512764,40.313992,3.350486,0.708363,0.939583,0.430985
498,8.300000,4.589148,41.202785,3.051901,0.710009,0.940589,0.432959
499,8.316667,4.428157,41.387844,4.039187,0.712362,0.940706,0.434009
500,8.333333,4.849953,41.963993,3.160158,0.712038,0.942050,0.436623
501,8.350000,5.005882,42.455025,2.540805,0.712827,0.941840,0.438403
502,8.366667,5.292486,43.298954,2.879629,0.714375,0.941680,0.440249
503,8.383333,6.490975,43.894043,3.106362,0.715559,0.941934,0.440334
504,8.400000,4.481565,43.478939,4.538369,0.717486,0.942524,0.443918
505,8.416667,5.115948,44.261192,3.070838,0.717140,0.941846,0.446459
506,8.433333,6.015162,44.586323,2.367314,0.717587,0.942005,0.447961
507,8.450000,6.828102,45.242474,1.046548,0.717181,0.942139,0.450438
508,8.466667,7.010780,45.760323,1.470648,0.719022,0.942107,0.451634
509,8.483333,8.105749,46.493782,0.841672,0.718986,0.941708,0.453674
510,8.500000,7.481226,46.548706,-0.748437,0.718262,0.941638,0.458128
511,8.516667,7.805748,46.989273,0.177406,0.718993,0.941654,0.459307
512,8.533333,7.362750,47.286228,0.511509,0.719484,0.941361,0.463137
513,8.550000,8.080343,47.817986,-0.869180,0.718454,0.941157,0.465743
514,8.566667,7.750998,47.904938,-0.534994,0.719345,0.940704,0.468510
515,8.583333,8.164590,48.764744,-0.556736,0.719914,0.940638,0.471068
516,8.600000,7.994421,49.203461,-1.144714,0.719534,0.940684,0.474470
517,8.616667,8.388792,50.106808,-1.508964,0.720388,0.940873,0.477260
518,8.633333,9.074095,50.553024,-2.169706,0.720929,0.940235,0.479961
519,8.650000,9.423250,50.853344,-1.859247,0.721723,0.939540,0.481878
520,8.666667,9.251740,50.979748,-3.843109,0.720639,0.939950,0.487290
521,8.683333,8.983731,51.779411,-3.127420,0.721559,0.940647,0.489913
522,8.700000,8.829494,52.523785,-2.990431,0.722548,0.940128,0.492756
523,8.716667,9.390843,52.320160,-4.608624,0.721755,0.939933,0.496760
524,8.733333,8.250625,52.936001,-3.792928,0.723396,0.939176,0.500454
525,8.750000,8.166915,53.907379,-3.858715,0.723992,0.939469,0.504174
526,8.766667,9.855031,54.412186,-4.868957,0.724679,0.939169,0.505477
527,8.783333,10.022306,54.752853,-5.415076,0.725622,0.938947,0.508660
528,8.800000,10.268393,55.015594,-6.408987,0.725361,0.938425,0.512538
529,8.816667,10.632973,55.730103,-7.065916,0.726700,0.937669,0.515897
530,8.833333,11.044850,56.311264,-7.636802,0.727902,0.936605,0.518015
531,8.850000,10.201690,56.875355,-6.930194,0.729842,0.935658,0.520797
532,8.866667,10.862535,57.461254,-8.712379,0.729927,0.935280,0.524949
533,8.883333,10.737631,58.049450,-8.154119,0.731652,0.933826,0.527437
534,8.900000,9.291707,58.779675,-6.281630,0.734892,0.932559,0.529871
535,8.916667,10.756706,59.300537,-8.199103,0.735574,0.931876,0.532642
536,8.933333,10.789264,60.130383,-6.621759,0.738938,0.931239,0.532609
537,8.950000,11.692827,60.446594,-8.371314,0.739878,0.930478,0.536096
538,8.966667,12.009807,61.191650,-9.658878,0.741211,0.929006,0.539117
539,8.983333,12.824816,61.144196,-10.580150,0.742844,0.928861,0.541484
540,9.000000,11.633008,62.061176,-8.804878,0.746417,0.928977,0.542563
541,9.016667,13.607104,62.761742,-10.510108,0.748307,0.928745,0.543665
542,9.033333,13.096022,63.961067,-9.292715,0.752154,0.927254,0.545110
543,9.050000,13.348474,64.033562,-11.650716,0.753644,0.926763,0.549177
544,9.066667,12.054281,65.002884,-9.318681,0.757378,0.925422,0.549713
545,9.083333,11.044106,65.610329,-7.910810,0.761003,0.926173,0.551143
546,9.100000,12.910281,66.292061,-9.910696,0.762535,0.925984,0.552353
547,9.116667,12.238511,67.209877,-9.209033,0.767081,0.926492,0.553706
548,9.133333,12.641808,67.633896,-10.641393,0.768906,0.926291,0.555807
549,9.150000,12.832823,67.975136,-9.412544,0.772518,0.926518,0.554883
550,9.166667,12.002549,69.000343,-9.057421,0.776281,0.927111,0.556784
551,9.183333,12.861860,68.931206,-10.411952,0.778728,0.927102,0.557571
552,9.200000,12.512018,69.934593,-9.664888,0.782411,0.927304,0.558842
553,9.216667,14.078005,70.397179,-11.565571,0.785019,0.927092,0.559646
554,9.233333,13.281991,71.496750,-10.321308,0.789428,0.927178,0.559568
555,9.250000,14.030381,71.930252,-10.213434,0.792679,0.927296,0.559120
556,9.266667,14.538536,72.583771,-11.053091,0.796056,0.927388,0.560046
557,9.283333,14.962616,72.999023,-11.255734,0.798898,0.926785,0.560558
558,9.300000,15.857321,73.673485,-10.967633,0.802519,0.927213,0.559596
559,9.316667,18.120974,74.392326,-14.617227,0.804383,0.926441,0.562128
560,9.333333,18.914385,75.055595,-13.987781,0.808473,0.926069,0.560878
561,9.350000,18.110685,75.633003,-14.309225,0.812010,0.925580,0.562103
562,9.366667,18.568731,76.433464,-11.539650,0.817219,0.925091,0.557323
563,9.383333,20.589447,76.665298,-16.676800,0.817961,0.925240,0.562339
564,9.400000,20.692776,77.712502,-17.042316,0.822160,0.924701,0.563309
565,9.416667,20.040356,78.437256,-15.792999,0.825624,0.925120,0.562460
566,9.433333,19.534925,78.355179,-16.027035,0.828765,0.924667,0.563675
567,9.450000,19.359087,79.225761,-14.926004,0.833391,0.924443,0.562988
568,9.466667,20.234463,80.190544,-15.287734,0.836201,0.924390,0.562418
569,9.483333,20.807510,80.837982,-16.215446,0.839786,0.925055,0.563521
570,9.500000,25.212461,81.667366,-21.179653,0.841987,0.926643,0.563437
571,9.516667,25.734743,81.854507,-21.565489,0.845011,0.927000,0.563285
572,9.533333,31.600451,82.023697,-28.014021,0.847608,0.928186,0.563873
573,9.550000,34.625290,82.454437,-30.956835,0.850810,0.929265,0.563973
574,9.566667,36.235134,82.941040,-32.569321,0.853317,0.930797,0.563915
575,9.583333,33.394463,83.950157,-29.080620,0.858232,0.932653,0.562901
576,9.600000,33.406357,84.308800,-29.539347,0.860141,0.933657,0.563376
577,9.616667,43.534550,85.257210,-39.069584,0.862960,0.936205,0.563222
578,9.633333,40.170418,85.851563,-35.140072,0.866431,0.936911,0.562860
579,9.650000,52.674923,85.597656,-48.716576,0.867834,0.939074,0.564597
580,9.666667,57.398125,86.119286,-52.007992,0.871112,0.940125,0.563017
581,9.683333,72.674103,85.707008,-66.634331,0.872845,0.940672,0.561714
582,9.700000,80.966446,85.797707,-75.082138,0.875407,0.941500,0.562121
583,9.716667,87.871025,85.553238,-82.706566,0.878040,0.941911,0.563374
584,9.733333,93.855705,85.923477,-89.973335,0.880517,0.943154,0.565219
585,9.750000,102.890343,85.631821,-97.887321,0.883551,0.942960,0.563718
586,9.766667,104.680595,85.443718,-101.060211,0.885477,0.943113,0.565578
587,9.783333,116.391151,85.663315,-113.890213,0.888288,0.942943,0.566968
588,9.800000,123.181656,85.661850,-119.768150,0.891962,0.943361,0.566634
589,9.816667,139.291351,85.488693,-134.216095,0.894712,0.944432,0.565312
590,9.833333,140.992889,84.826889,-135.908798,0.895950,0.944098,0.564397
591,9.850000,138.135437,83.884758,-133.681000,0.897421,0.944325,0.566012
592,9.866667,138.833725,83.456581,-133.326462,0.899560,0.943643,0.565437
593,9.883333,144.696121,83.464767,-139.237793,0.902706,0.943865,0.565436
594,9.900000,148.100433,83.179688,-142.707291,0.904566,0.943935,0.565786
595,9.916667,153.356979,82.665504,-148.322464,0.907359,0.943157,0.566525
596,9.933333,149.015137,81.793495,-144.361389,0.907797,0.944009,0.567571
597,9.950000,149.944824,81.480316,-146.820511,0.909450,0.944464,0.569559
598,9.966667,155.743073,81.311348,-153.381790,0.912800,0.944338,0.570618
599,9.983333,156.571930,80.709969,-154.838333,0.914281,0.944497,0.571854
600,10.000000,158.445602,80.259567,-155.339722,0.916322,0.943608,0.570669
601,10.016667,160.010620,79.573158,-157.387756,0.918277,0.943427,0.571379
602,10.033333,158.913773,78.892914,-157.447662,0.919919,0.942978,0.573250
603,10.050000,159.903763,78.225998,-158.515732,0.921739,0.942196,0.573778
604,10.066667,157.599487,78.157326,-156.143692,0.922343,0.942561,0.573494
605,10.083333,157.785797,77.084923,-156.546463,0.924581,0.942167,0.573616
606,10.100000,158.986542,76.654228,-157.267609,0.925535,0.941863,0.573399
607,10.116667,160.669937,76.292030,-159.172531,0.927510,0.942314,0.572907
608,10.133333,162.512466,75.975914,-161.989197,0.929331,0.942982,0.573643
609,10.150000,160.862213,75.252098,-159.148102,0.929104,0.944062,0.571500
610,10.166667,161.683960,74.442085,-160.690277,0.930491,0.944165,0.572387
611,10.183333,165.394394,73.728210,-164.645859,0.933896,0.943270,0.572458
612,10.200000,163.522659,73.288536,-162.167465,0.933714,0.944596,0.571556
613,10.216667,166.307007,72.867622,-163.939697,0.935623,0.944718,0.569213
614,10.233333,165.251328,72.735817,-162.593536,0.936382,0.945081,0.568576
615,10.250000,164.556061,71.837387,-162.430038,0.937012,0.944871,0.568156
616,10.266667,164.951492,70.921440,-163.358780,0.937942,0.945350,0.568468
617,10.283333,163.076340,69.977737,-161.075989,0.938340,0.944961,0.566857
618,10.300000,165.332382,69.705475,-164.092087,0.940834,0.945116,0.566842
619,10.316667,165.038757,68.966454,-163.493256,0.941350,0.945125,0.565535
620,10.333333,166.385849,68.461754,-164.341354,0.941821,0.945597,0.564204
621,10.350000,166.348145,67.713341,-164.197372,0.943268,0.946456,0.563041
622,10.366667,168.697113,67.255653,-166.028564,0.945004,0.946777,0.561354
623,10.383333,168.735947,66.440880,-165.406494,0.944992,0.947875,0.559663
624,10.400000,168.572983,65.989601,-165.574173,0.946055,0.948098,0.558895
625,10.416667,168.907135,65.294716,-166.019119,0.947115,0.948924,0.558431
626,10.433333,167.899765,64.740013,-164.790100,0.948103,0.950781,0.556791
627,10.450000,168.761017,64.211205,-165.555283,0.949337,0.951292,0.555844
628,10.466667,168.295456,63.670498,-164.932892,0.949454,0.952502,0.554535
629,10.483333,169.089432,62.619026,-165.989944,0.950600,0.953212,0.553638
630,10.500000,169.900986,62.110462,-166.877548,0.952420,0.953848,0.553064
631,10.516667,170.628311,61.744488,-167.760040,0.953461,0.954488,0.552298
632,10.533333,172.319061,60.946659,-167.989960,0.954419,0.954794,0.549336
633,10.550000,172.066269,60.458294,-168.180511,0.955166,0.956653,0.549142
634,10.566667,172.684418,59.635025,-168.217407,0.956002,0.957083,0.547866
635,10.583333,173.758484,59.190933,-169.358139,0.957960,0.957703,0.547180
636,10.600000,171.824890,58.756519,-167.989639,0.958210,0.959967,0.547394
637,10.616667,170.794952,57.875153,-167.515900,0.958428,0.961331,0.546999
638,10.633333,171.962173,57.128571,-167.967865,0.960114,0.962816,0.545216
639,10.650000,172.062866,56.695595,-167.935440,0.960900,0.964312,0.544126
640,10.666667,171.773941,56.062698,-169.181122,0.962573,0.965566,0.545016
641,10.683333,171.041153,55.653942,-168.814346,0.962925,0.966998,0.544805
642,10.700000,171.050720,55.268929,-169.246414,0.964047,0.967074,0.544519
643,10.716667,171.406860,54.183235,-170.585495,0.965336,0.967951,0.544356
644,10.733333,171.544891,53.767292,-170.699799,0.966359,0.969107,0.543523
645,10.750000,170.824905,53.640301,-169.732605,0.967343,0.970865,0.542628
646,10.766667,171.146881,52.388779,-170.413254,0.967785,0.971834,0.541970
647,10.783333,170.006699,51.576790,-168.537750,0.967886,0.972207,0.540762
648,10.800000,170.745193,51.048897,-168.511063,0.968442,0.973066,0.538977
649,10.816667,170.740860,50.360493,-168.288757,0.969570,0.973834,0.538397
650,10.833333,171.111862,50.101006,-168.966415,0.971513,0.974092,0.537664
651,10.850000,172.585434,49.320732,-168.717636,0.972304,0.974250,0.534860
652,10.866667,170.992432,48.509750,-168.214264,0.972918,0.975991,0.535906
653,10.883333,170.703262,47.857586,-168.349136,0.973660,0.977393,0.534971
654,10.900000,171.992447,47.415070,-169.009338,0.975335,0.978493,0.532796
655,10.916667,172.022339,47.117931,-169.241470,0.976644,0.980028,0.531145
656,10.933333,171.249557,46.198856,-169.065384,0.978013,0.982720,0.531693
657,10.950000,171.681412,45.520145,-169.347336,0.979726,0.984355,0.530058
658,10.966667,170.644867,44.705082,-169.088745,0.980575,0.986676,0.530424
659,10.983333,171.008209,44.396416,-168.985062,0.982221,0.987432,0.528126
660,11.000000,170.941635,43.844296,-168.980942,0.983718,0.988535,0.527159
661,11.016667,170.436340,42.657230,-168.352066,0.985058,0.989420,0.526824
662,11.033333,171.779892,42.617306,-169.221634,0.986755,0.989087,0.524499
663,11.050000,171.987030,42.011379,-169.371124,0.988784,0.989201,0.523040
664,11.066667,171.883972,41.653564,-170.336533,0.991107,0.989727,0.522481
665,11.083333,171.910065,40.847412,-170.619446,0.993266,0.989812,0.521468
666,11.100000,172.748428,39.940922,-170.534882,0.994673,0.988820,0.519142
667,11.116667,172.433731,39.679680,-170.966858,0.996427,0.988794,0.517815
668,11.133333,172.184570,38.942562,-171.926590,0.999002,0.988885,0.517738
669,11.150000,172.566376,38.757935,-171.691238,1.000770,0.987954,0.515383
670,11.166667,172.861053,37.956535,-171.318115,1.002671,0.986958,0.513780
671,11.183333,172.865585,37.408066,-171.600433,1.004521,0.986695,0.512419
672,11.200000,173.614609,36.720947,-171.266769,1.006869,0.985745,0.510219
673,11.216667,174.904282,36.406208,-172.422165,1.009284,0.984559,0.507588
674,11.233333,175.224197,35.639313,-172.471222,1.011552,0.984217,0.505869
675,11.250000,174.990570,34.937588,-172.729050,1.013558,0.983041,0.504734
676,11.266667,174.416443,34.475159,-173.057312,1.015863,0.982613,0.504254
677,11.283333,174.072830,34.066525,-173.700699,1.017584,0.981600,0.502802
678,11.300000,173.694794,33.455517,-173.567245,1.019208,0.981501,0.501678
