Format Version,1.23,Take Name,Take 2025-07-31 09.20.23 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.20.24.047 AM,Total Frames in Take,2141,Total Exported Frames,2141,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,161.833939,-72.475655,170.258545,0.825955,0.980745,0.350889
22,0.366667,162.243408,-72.309708,170.690384,0.826191,0.987400,0.350489
23,0.383333,162.674789,-72.692528,171.216339,0.825843,0.993325,0.349775
24,0.400000,160.634460,-72.704819,168.496704,0.827486,0.999434,0.348852
25,0.416667,162.939102,-72.348900,171.459259,0.826337,1.006496,0.349006
26,0.433333,,,,,,
27,0.450000,160.394836,-72.004814,167.931778,0.828155,1.018945,0.345955
28,0.466667,159.604340,-72.340942,167.878067,0.827360,1.024917,0.346145
29,0.483333,158.063644,-71.877251,165.854538,0.828127,1.031451,0.344531
30,0.500000,158.847656,-72.048347,165.934769,0.828361,1.036465,0.342043
31,0.516667,158.220551,-71.805321,165.243576,0.829414,1.042530,0.340922
32,0.533333,160.721451,-71.921707,168.119339,0.827848,1.048422,0.339912
33,0.550000,159.786560,-72.013489,167.485428,0.828177,1.053560,0.339060
34,0.566667,161.636902,-72.008080,168.616943,0.827884,1.058748,0.336376
35,0.583333,162.069366,-72.216003,169.973648,0.827337,1.064157,0.336069
36,0.600000,160.746399,-71.967979,167.818863,0.828008,1.068498,0.332620
37,0.616667,163.637665,-72.110252,171.218262,0.826791,1.072976,0.332093
38,0.633333,160.844727,-71.915878,167.198380,0.828178,1.077419,0.328470
39,0.650000,161.256729,-71.740425,168.414108,0.827457,1.081020,0.327507
40,0.666667,159.196732,-71.713165,165.784943,0.828143,1.086161,0.325024
41,0.683333,159.646255,-71.487900,166.254120,0.827625,1.090598,0.322901
42,0.700000,161.323410,-71.690369,167.567963,0.827177,1.094399,0.320433
43,0.716667,161.553680,-72.053467,167.891617,0.826894,1.098828,0.317924
44,0.733333,162.694305,-71.919449,169.138107,0.825881,1.103258,0.315793
45,0.750000,163.712006,-71.787201,170.781219,0.825558,1.107878,0.313899
46,0.766667,164.175079,-71.891357,171.825760,0.824663,1.111837,0.312804
47,0.783333,162.864319,-71.712479,168.901810,0.825662,1.115719,0.307877
48,0.800000,162.688858,-71.822678,168.265671,0.824797,1.119532,0.305511
49,0.816667,162.215790,-71.366943,168.362228,0.825056,1.123312,0.303540
50,0.833333,163.424118,-71.241814,169.545700,0.823954,1.125808,0.301377
51,0.850000,161.849777,-70.999924,167.787140,0.824127,1.128412,0.298665
52,0.866667,161.600784,-71.018265,166.784073,0.824227,1.130820,0.295310
53,0.883333,161.618500,-70.843407,166.627090,0.823866,1.133044,0.292675
54,0.900000,163.443512,-71.180489,168.576569,0.822838,1.132618,0.290043
55,0.916667,163.162735,-71.088554,168.330872,0.822545,1.133817,0.287658
56,0.933333,164.857544,-71.038841,170.018982,0.821743,1.133413,0.285154
57,0.950000,166.013489,-71.186333,170.939178,0.820835,1.132362,0.282214
58,0.966667,166.205826,-71.119247,171.567078,0.820261,1.130747,0.280246
59,0.983333,164.224731,-70.699440,169.524170,0.820566,1.129119,0.277615
60,1.000000,167.176361,-71.063072,171.979736,0.819119,1.125475,0.274812
61,1.016667,166.838745,-71.020912,171.223907,0.819124,1.122378,0.272001
62,1.033333,167.137894,-70.608925,171.622040,0.818334,1.118460,0.269973
63,1.050000,167.910416,-70.424431,172.194763,0.817308,1.113339,0.267988
64,1.066667,166.708694,-70.172600,170.057785,0.817835,1.108356,0.265029
65,1.083333,166.032181,-69.942368,168.288467,0.817571,1.103788,0.261250
66,1.100000,167.372818,-69.962997,169.984085,0.816675,1.097496,0.260219
67,1.116667,167.449738,-69.983772,169.657211,0.816033,1.091763,0.257695
68,1.133333,168.801468,-70.326637,170.026749,0.815096,1.085473,0.255056
69,1.150000,170.643738,-69.949127,172.930710,0.813895,1.077878,0.254718
70,1.166667,169.630325,-70.133446,171.128738,0.814347,1.071262,0.252436
71,1.183333,171.444199,-70.109924,173.809082,0.812238,1.063811,0.252556
72,1.200000,172.385574,-70.061394,174.232864,0.811627,1.056660,0.250420
73,1.216667,172.186539,-69.828705,173.883133,0.811418,1.048457,0.249285
74,1.233333,170.467575,-69.982880,172.162079,0.811556,1.041788,0.249053
75,1.250000,173.027740,-69.976929,174.027069,0.810032,1.033626,0.247409
76,1.266667,172.775284,-69.738281,174.647141,0.809234,1.025322,0.248296
77,1.283333,173.192505,-69.746521,174.341705,0.809024,1.017326,0.247052
78,1.300000,172.574280,-69.780663,174.812637,0.808722,1.010304,0.248543
79,1.316667,175.224319,-69.890572,177.635544,0.807127,1.001666,0.248739
80,1.333333,175.393585,-69.809097,178.254532,0.806826,0.993549,0.249624
81,1.350000,174.073914,-70.096046,176.204559,0.807678,0.985909,0.249220
82,1.366667,176.290451,-69.865341,179.348236,0.805991,0.978832,0.251160
83,1.383333,174.518951,-70.010262,177.715912,0.806731,0.971560,0.252061
84,1.400000,174.632523,-69.797089,178.250626,0.806017,0.964948,0.253606
85,1.416667,174.609787,-69.788208,177.947708,0.806640,0.957404,0.254536
86,1.433333,173.257935,-69.478813,177.226089,0.807108,0.951009,0.256629
87,1.450000,174.420242,-69.662415,179.650314,0.806334,0.945163,0.259611
88,1.466667,173.205154,-69.662155,177.306229,0.807870,0.938637,0.259584
89,1.483333,174.598038,-69.728806,-179.923630,0.807136,0.932927,0.263196
90,1.500000,175.335022,-69.859383,-178.652008,0.807067,0.928138,0.265148
91,1.516667,172.695145,-69.654915,177.346451,0.809890,0.923016,0.265181
92,1.533333,173.975708,-69.760208,-179.629517,0.809646,0.919004,0.269018
93,1.550000,172.221466,-69.771095,177.943115,0.811870,0.914923,0.270137
94,1.566667,172.180786,-69.536095,178.947769,0.812022,0.911784,0.273314
95,1.583333,171.040329,-69.521866,177.587799,0.813658,0.908348,0.275081
96,1.600000,169.003143,-69.622932,175.246399,0.816274,0.905273,0.276745
97,1.616667,168.931534,-69.463150,176.158386,0.816728,0.902160,0.279921
98,1.633333,166.947983,-69.455589,172.971497,0.819651,0.898412,0.280137
99,1.650000,167.254364,-69.504181,173.544037,0.820414,0.895603,0.282327
100,1.666667,165.882492,-69.418808,172.299286,0.822747,0.893028,0.284208
101,1.683333,165.366409,-69.073288,172.648544,0.823672,0.890188,0.287148
102,1.700000,164.574829,-69.357162,171.456787,0.825794,0.886685,0.288347
103,1.716667,165.483017,-69.493828,171.730408,0.826934,0.883208,0.289204
104,1.733333,164.112350,-69.490944,170.981583,0.828505,0.880471,0.291859
105,1.750000,163.665787,-69.485275,170.147888,0.830298,0.877728,0.292483
106,1.766667,162.716507,-69.189598,169.340576,0.831821,0.874987,0.294628
107,1.783333,161.418762,-69.010170,168.309708,0.833627,0.872185,0.296577
108,1.800000,160.437439,-69.010902,167.933334,0.835195,0.869317,0.298804
109,1.816667,160.693924,-68.794724,168.705048,0.835965,0.867108,0.300918
110,1.833333,161.181122,-69.190300,168.691406,0.837156,0.865252,0.300878
111,1.850000,161.814224,-69.580132,169.765945,0.838019,0.862292,0.302722
112,1.866667,161.085007,-69.501854,169.649948,0.839362,0.859857,0.304412
113,1.883333,161.847717,-69.971916,169.487640,0.840623,0.856370,0.304038
114,1.900000,161.499283,-69.719200,168.983475,0.841771,0.853886,0.304775
115,1.916667,160.424271,-69.811996,167.951691,0.843217,0.850888,0.305884
116,1.933333,161.085434,-70.115692,168.681244,0.843008,0.847861,0.307038
117,1.950000,160.276505,-69.877190,167.513611,0.844637,0.845051,0.307129
118,1.966667,160.488663,-70.190361,166.991394,0.845742,0.842207,0.307124
119,1.983333,159.954605,-70.235718,166.805145,0.846654,0.839955,0.308114
120,2.000000,161.123779,-70.634239,167.622192,0.846743,0.837332,0.308259
121,2.016667,161.090179,-71.004593,167.288254,0.847330,0.835684,0.308382
122,2.033333,163.403931,-71.307190,169.730408,0.846993,0.834067,0.308827
123,2.050000,163.857193,-71.521820,169.786682,0.847326,0.832954,0.308665
124,2.066667,163.981873,-71.634476,169.852768,0.847733,0.832347,0.308800
125,2.083333,162.643295,-71.546257,167.981400,0.849252,0.831690,0.308544
126,2.100000,163.809814,-71.847008,169.399841,0.848975,0.831060,0.309027
127,2.116667,162.544876,-71.640732,167.744125,0.849621,0.831871,0.309308
128,2.133333,162.691345,-71.962334,166.923477,0.849959,0.832809,0.308786
129,2.150000,161.862198,-71.719757,166.162354,0.849726,0.835337,0.309851
130,2.166667,160.741470,-72.293419,164.061569,0.851233,0.836582,0.309383
131,2.183333,161.160385,-72.286362,164.647781,0.851059,0.838977,0.309523
132,2.200000,163.154510,-72.478645,167.847260,0.850298,0.841302,0.311742
133,2.216667,164.701752,-72.870750,169.204285,0.849335,0.845200,0.311782
134,2.233333,163.138443,-72.969093,168.171997,0.849987,0.848602,0.313340
135,2.250000,162.874252,-73.271141,167.271149,0.850300,0.852547,0.313067
136,2.266667,164.017838,-73.499535,168.438217,0.849220,0.857358,0.314203
137,2.283333,164.272202,-73.789597,169.055374,0.848718,0.861974,0.315566
138,2.300000,161.841202,-73.582932,166.381729,0.849372,0.867561,0.316456
139,2.316667,161.011108,-73.620224,165.595779,0.849616,0.873291,0.317269
140,2.333333,161.163101,-74.227173,166.028839,0.848838,0.879503,0.318665
141,2.350000,161.555069,-74.491135,166.955978,0.848434,0.885440,0.320609
142,2.366667,162.101120,-74.722816,167.549377,0.848115,0.892685,0.321293
143,2.383333,162.919357,-74.876297,168.957748,0.847264,0.900200,0.323100
144,2.400000,162.440826,-75.228172,168.684204,0.847073,0.907395,0.324545
145,2.416667,164.624725,-75.429596,171.230713,0.846067,0.915501,0.325851
146,2.433333,161.432404,-75.285896,167.388519,0.846987,0.923149,0.326330
147,2.450000,160.546707,-75.552315,166.979446,0.846849,0.931433,0.328263
148,2.466667,160.826340,-75.988365,167.112717,0.846256,0.939531,0.329413
149,2.483333,158.301743,-75.465195,164.987381,0.847105,0.948084,0.331221
150,2.500000,158.084671,-76.106491,163.982864,0.846228,0.955851,0.331259
151,2.516667,157.014343,-75.861786,163.865265,0.846400,0.964141,0.333521
152,2.533333,156.894684,-76.250481,163.103683,0.846296,0.972317,0.333627
153,2.550000,157.555573,-76.627609,164.633835,0.845939,0.979771,0.335695
154,2.566667,158.170410,-76.780251,164.848862,0.845472,0.987825,0.335872
155,2.583333,157.220627,-77.028900,164.334183,0.845730,0.996020,0.337468
156,2.600000,157.885803,-77.315811,164.329178,0.845600,1.003324,0.337336
157,2.616667,157.926178,-77.367584,163.895584,0.844795,1.011126,0.337762
158,2.633333,155.019562,-77.747795,161.921707,0.845036,1.018271,0.339830
159,2.650000,155.229263,-77.531960,161.689560,0.844759,1.024811,0.339935
160,2.666667,155.832397,-77.962799,162.436768,0.843725,1.032179,0.340974
161,2.683333,153.586685,-77.576485,160.013794,0.844297,1.038462,0.341262
162,2.700000,153.207855,-77.703812,158.843277,0.844104,1.045384,0.340934
163,2.716667,153.946335,-78.300026,160.979904,0.843487,1.051777,0.343395
164,2.733333,155.332703,-78.493187,162.612183,0.842100,1.057345,0.343894
165,2.750000,153.921722,-79.052925,161.023102,0.842684,1.063851,0.343392
166,2.766667,154.523941,-79.150787,162.401413,0.841877,1.070047,0.344446
167,2.783333,155.214844,-79.334412,163.662674,0.841700,1.075446,0.345733
168,2.800000,155.894379,-79.676170,164.220947,0.841049,1.080074,0.345360
169,2.816667,154.176407,-79.392670,162.138260,0.841605,1.085669,0.344821
170,2.833333,155.306030,-80.061996,163.558929,0.840442,1.090703,0.345256
171,2.850000,152.620056,-79.952339,160.801987,0.840813,1.095183,0.345006
172,2.866667,153.355560,-79.814476,161.308945,0.840797,1.099585,0.344465
173,2.883333,154.379974,-80.387047,162.240219,0.840350,1.104165,0.343645
174,2.900000,149.545029,-80.008430,157.299728,0.841683,1.107984,0.342981
175,2.916667,153.148941,-80.460449,160.876846,0.840637,1.112491,0.342524
176,2.933333,152.053894,-80.570396,159.998077,0.840419,1.117105,0.342029
177,2.950000,150.681458,-80.746521,158.976410,0.840895,1.121420,0.341572
178,2.966667,153.448654,-81.079117,161.685486,0.839964,1.124684,0.340309
179,2.983333,152.686417,-81.175491,161.222809,0.840394,1.128601,0.339137
180,3.000000,150.809280,-80.878235,158.891418,0.841109,1.130901,0.337830
181,3.016667,152.525589,-81.126144,160.694641,0.840489,1.133808,0.337038
182,3.033333,148.032486,-80.857170,155.640411,0.841479,1.135615,0.334865
183,3.050000,146.837479,-80.739967,154.273941,0.841581,1.137242,0.333439
184,3.066667,145.839584,-80.588005,153.156525,0.841882,1.137234,0.331852
185,3.083333,147.279999,-80.598122,154.813660,0.841899,1.136057,0.330703
186,3.100000,143.002747,-80.428314,149.325348,0.843283,1.135032,0.327960
187,3.116667,143.703430,-80.571793,150.142624,0.843065,1.133937,0.326564
188,3.133333,144.043152,-80.735619,150.303741,0.842739,1.131826,0.324895
189,3.150000,145.153580,-81.121017,151.497467,0.842556,1.128588,0.323320
190,3.166667,142.372025,-80.766693,148.027664,0.843620,1.125555,0.320594
191,3.183333,143.405853,-80.797852,148.766739,0.843254,1.121294,0.318832
192,3.200000,142.598984,-80.741478,147.304855,0.843913,1.117363,0.316230
193,3.216667,147.896896,-81.137665,151.892563,0.842296,1.112221,0.314150
194,3.233333,142.701843,-80.597404,146.999191,0.843008,1.108811,0.312910
195,3.250000,141.631561,-80.519180,144.859879,0.843245,1.104577,0.310290
196,3.266667,142.390579,-80.502983,145.894547,0.842794,1.099341,0.309530
197,3.283333,142.237701,-80.776482,145.181900,0.842646,1.094528,0.307062
198,3.300000,139.314926,-80.412621,142.118057,0.843339,1.089694,0.305691
199,3.316667,139.067764,-80.406616,141.888351,0.843123,1.084982,0.304416
200,3.333333,141.743942,-80.844513,144.302719,0.841883,1.079121,0.302824
201,3.350000,143.533508,-80.971497,146.663498,0.841286,1.073431,0.302548
202,3.366667,143.593536,-81.022285,146.834152,0.840661,1.067873,0.301547
203,3.383333,143.920212,-81.153015,146.861938,0.839697,1.061885,0.300219
204,3.400000,144.744247,-81.329414,147.785843,0.839113,1.055074,0.299341
205,3.416667,144.593842,-81.320702,147.795654,0.838741,1.048287,0.298619
206,3.433333,145.164413,-81.345482,148.684464,0.838006,1.041587,0.298590
207,3.450000,143.969116,-81.405174,147.016281,0.837618,1.034816,0.296989
208,3.466667,147.575485,-81.594986,151.182632,0.836341,1.028554,0.297397
209,3.483333,150.202209,-81.935677,154.520523,0.833793,1.022249,0.298001
210,3.500000,146.404541,-81.876320,149.944702,0.834891,1.015501,0.296163
211,3.516667,146.903625,-81.888542,151.937500,0.833978,1.009382,0.298081
212,3.533333,147.846542,-81.994987,152.821289,0.833534,1.002691,0.297545
213,3.550000,149.597107,-82.007736,153.877548,0.832244,0.997558,0.296337
214,3.566667,147.418167,-82.030373,152.221832,0.832076,0.992266,0.296597
215,3.583333,147.230637,-82.192108,152.337173,0.831753,0.987147,0.296791
216,3.600000,145.168259,-81.988091,150.640610,0.830995,0.982601,0.297593
217,3.616667,145.194458,-82.175179,149.822708,0.830561,0.978010,0.296217
218,3.633333,145.446686,-81.925385,150.546188,0.829738,0.973869,0.297139
219,3.650000,143.687012,-82.089981,148.782394,0.829764,0.968872,0.297474
220,3.666667,142.530685,-82.430542,147.085709,0.828885,0.964598,0.296460
221,3.683333,145.257568,-82.200066,150.386993,0.828125,0.960256,0.296935
222,3.700000,148.918594,-82.342972,153.244141,0.827472,0.955128,0.295880
223,3.716667,146.599014,-82.668869,151.947800,0.827009,0.950104,0.297556
224,3.733333,147.202515,-82.639061,152.301422,0.826612,0.945299,0.296929
225,3.750000,145.338776,-82.767075,150.848663,0.826491,0.940816,0.297815
226,3.766667,149.229462,-83.186180,154.777390,0.825409,0.935847,0.297475
227,3.783333,148.722351,-83.291130,154.640610,0.824784,0.931556,0.298664
228,3.800000,147.278580,-82.798553,152.778122,0.824786,0.927716,0.297663
229,3.816667,145.415405,-82.922417,150.473251,0.824985,0.922926,0.297427
230,3.833333,145.606674,-82.972107,150.726639,0.824362,0.918634,0.297620
231,3.850000,143.762115,-82.769814,149.008774,0.824361,0.914905,0.297924
232,3.866667,141.246414,-82.378059,145.594376,0.825061,0.910917,0.296812
233,3.883333,145.483093,-82.701195,151.153381,0.824046,0.906945,0.298884
234,3.900000,143.935913,-83.010666,148.901276,0.823727,0.904109,0.297984
235,3.916667,143.346970,-83.013023,148.722305,0.823784,0.899892,0.298964
236,3.933333,143.914963,-83.139885,149.173157,0.823753,0.896644,0.298892
237,3.950000,144.337631,-82.859497,149.554138,0.824015,0.892536,0.298749
238,3.966667,145.592590,-83.295326,150.665115,0.822877,0.889933,0.298900
239,3.983333,144.012894,-83.187447,149.024231,0.823190,0.886711,0.299169
240,4.000000,142.123077,-83.260033,146.536667,0.823373,0.884163,0.299032
241,4.016667,141.527130,-82.805473,146.772247,0.823877,0.881268,0.300536
242,4.033333,138.537949,-83.311035,143.115631,0.823822,0.878550,0.299885
243,4.050000,141.257599,-83.412048,145.747711,0.823280,0.876519,0.300146
244,4.066667,141.457703,-83.700325,145.712006,0.823081,0.874278,0.300418
245,4.083333,138.981995,-83.587097,143.476532,0.823944,0.872544,0.300995
246,4.100000,139.789642,-83.832169,144.648941,0.823786,0.870889,0.301976
247,4.116667,143.072418,-83.837708,148.968735,0.823631,0.869443,0.303838
248,4.133333,142.035248,-83.692703,147.501144,0.823883,0.868404,0.303796
249,4.150000,140.765396,-83.676140,146.277985,0.824053,0.867724,0.304456
250,4.166667,137.786560,-83.331100,142.982178,0.824774,0.867253,0.304740
251,4.183333,133.879059,-83.218002,138.361023,0.825752,0.866848,0.304538
252,4.200000,134.322495,-83.438805,138.757095,0.825759,0.867416,0.305147
253,4.216667,136.746964,-83.598686,141.735779,0.825808,0.868746,0.306757
254,4.233333,133.087708,-83.130219,137.566360,0.826913,0.870098,0.306448
255,4.250000,133.622894,-83.299141,138.888687,0.826700,0.872680,0.308277
256,4.266667,134.306442,-83.506416,139.815475,0.826616,0.876238,0.309096
257,4.283333,137.288193,-84.165810,142.667725,0.825956,0.879573,0.309608
258,4.300000,133.676743,-84.013313,139.114990,0.827113,0.883604,0.310460
259,4.316667,134.775269,-84.067680,140.270691,0.826940,0.888465,0.311740
260,4.333333,132.612823,-83.878349,137.823196,0.827663,0.893625,0.311861
261,4.350000,131.215225,-84.318466,135.937592,0.827451,0.900135,0.312400
262,4.366667,131.459671,-83.784592,135.958939,0.828243,0.906754,0.313274
263,4.383333,132.338104,-84.066704,138.018799,0.828252,0.914041,0.315597
264,4.400000,127.471848,-83.638062,131.844940,0.829537,0.921829,0.314789
265,4.416667,131.152847,-83.966019,136.796280,0.829283,0.929270,0.317529
266,4.433333,130.142288,-83.964706,134.815140,0.830188,0.936808,0.316896
267,4.450000,130.045868,-84.426033,135.062668,0.829586,0.945058,0.318844
268,4.466667,129.351196,-84.172264,134.748230,0.830255,0.952692,0.320358
269,4.483333,130.773193,-84.357338,135.703278,0.830218,0.960463,0.320859
270,4.500000,132.056580,-84.624466,136.609421,0.830320,0.968964,0.320864
271,4.516667,132.411499,-84.378670,137.941086,0.831266,0.975679,0.323864
272,4.533333,130.060669,-83.656425,135.675812,0.832822,0.982495,0.324812
273,4.550000,130.756271,-84.533905,136.209610,0.831618,0.990557,0.326071
274,4.566667,128.570206,-84.625641,133.606018,0.832258,0.997527,0.326367
275,4.583333,130.434296,-84.511429,135.912933,0.832631,1.004769,0.328178
276,4.600000,127.683479,-85.025864,132.643555,0.833227,1.011426,0.328510
277,4.616667,128.679749,-84.842430,134.285370,0.833712,1.018740,0.330323
278,4.633333,129.495697,-84.757652,135.155243,0.834698,1.025922,0.331550
279,4.650000,129.328629,-84.947502,135.515274,0.834726,1.033043,0.333362
280,4.666667,131.897583,-84.830841,138.562347,0.834953,1.039990,0.334712
281,4.683333,125.797371,-84.668755,132.307739,0.836459,1.047122,0.335307
282,4.700000,126.055611,-84.458412,133.276001,0.837041,1.053759,0.337074
283,4.716667,129.914124,-84.741776,136.912140,0.836794,1.060721,0.337549
284,4.733333,125.118996,-84.013283,131.554245,0.838736,1.067006,0.337772
285,4.750000,120.968254,-84.303223,127.707001,0.839709,1.073176,0.338729
286,4.766667,120.227493,-83.805580,126.586327,0.840891,1.079256,0.338333
287,4.783333,125.378960,-84.311317,132.419037,0.840079,1.084931,0.340515
288,4.800000,122.000885,-83.954735,128.568939,0.841830,1.089891,0.340126
289,4.816667,122.262474,-84.127945,129.766113,0.842048,1.095324,0.341245
290,4.833333,120.483963,-84.035271,127.756393,0.843178,1.100413,0.341836
291,4.850000,122.526352,-84.245430,130.021484,0.843552,1.103361,0.342071
292,4.866667,122.874397,-84.101044,130.007065,0.844289,1.106342,0.342136
293,4.883333,121.979858,-84.136528,129.231537,0.845029,1.109370,0.342560
294,4.900000,121.544533,-83.702553,128.996170,0.846192,1.111207,0.343046
295,4.916667,121.135307,-83.249138,127.898460,0.846869,1.113584,0.341920
296,4.933333,122.069221,-83.153702,128.470505,0.847343,1.114358,0.341964
297,4.950000,122.021126,-83.262459,128.376755,0.847639,1.115055,0.342042
298,4.966667,124.970200,-83.228806,132.067017,0.848123,1.115208,0.342883
299,4.983333,122.894066,-83.450745,128.974518,0.848552,1.115988,0.341286
300,5.000000,125.431450,-83.659454,132.207596,0.848829,1.115939,0.341899
301,5.016667,123.880402,-83.701469,130.488602,0.849486,1.116140,0.340923
302,5.033333,125.561020,-83.810661,132.142090,0.849904,1.115490,0.340628
303,5.050000,126.785088,-83.921692,133.311996,0.849908,1.115168,0.340189
304,5.066667,126.155457,-83.679192,132.628952,0.850525,1.114647,0.339691
305,5.083333,126.256195,-83.455780,132.427521,0.850973,1.114067,0.338795
306,5.100000,123.324883,-82.892662,128.941711,0.851584,1.113236,0.337566
307,5.116667,126.138374,-83.028152,131.834183,0.851255,1.111799,0.337273
308,5.133333,120.727226,-81.753693,125.710274,0.853202,1.111759,0.335824
309,5.150000,125.646179,-82.287331,131.199402,0.852076,1.110023,0.336396
310,5.166667,126.230583,-82.316696,131.428528,0.852066,1.108286,0.335126
311,5.183333,127.338783,-82.277809,132.525787,0.852076,1.107133,0.334048
312,5.200000,128.021790,-82.248817,133.403915,0.852138,1.105314,0.333578
313,5.216667,126.483818,-82.079880,131.953079,0.852787,1.103164,0.332943
314,5.233333,127.133629,-82.445343,132.963440,0.852019,1.100446,0.332719
315,5.250000,128.055603,-82.648354,134.023621,0.851284,1.097371,0.331842
316,5.266667,130.127991,-82.135017,135.790298,0.851250,1.094359,0.330756
317,5.283333,128.101089,-81.940605,134.192352,0.850995,1.091118,0.330655
318,5.300000,128.274597,-82.559326,133.887863,0.850239,1.086268,0.328850
319,5.316667,131.742264,-82.278641,138.073029,0.849626,1.082152,0.329251
320,5.333333,131.034866,-81.835930,137.560516,0.849776,1.077460,0.328102
321,5.350000,129.172958,-81.802818,136.256775,0.849360,1.073180,0.327960
322,5.366667,135.014313,-82.441429,142.106110,0.847077,1.068361,0.327110
323,5.383333,131.820007,-82.103165,138.597885,0.847520,1.063810,0.324729
324,5.400000,131.972870,-82.154503,138.493439,0.846584,1.059632,0.323433
325,5.416667,132.910889,-82.440552,139.694199,0.845483,1.054982,0.322627
326,5.433333,135.380707,-82.179016,142.812698,0.844569,1.050761,0.322058
327,5.450000,136.747253,-82.227402,144.261292,0.843172,1.047170,0.321000
328,5.466667,133.929611,-81.999985,140.916412,0.843068,1.042887,0.318842
329,5.483333,136.051117,-81.907715,142.856689,0.841990,1.039873,0.317024
330,5.500000,136.759018,-82.392105,144.034149,0.840312,1.036282,0.315840
331,5.516667,140.819122,-81.999863,147.610580,0.839021,1.032432,0.313943
332,5.533333,141.313446,-82.026024,148.046310,0.838451,1.028896,0.311674
333,5.550000,144.675507,-82.478302,151.415009,0.837381,1.024995,0.309910
334,5.566667,148.644623,-82.876442,155.588135,0.835117,1.021257,0.308139
335,5.583333,149.970673,-83.156372,156.646637,0.834288,1.017664,0.305811
336,5.600000,153.145035,-83.011116,160.566895,0.832850,1.014045,0.304481
337,5.616667,154.069519,-82.954041,161.131271,0.832393,1.011032,0.301574
338,5.633333,153.888580,-82.850830,161.476715,0.831386,1.007758,0.300292
339,5.650000,157.179703,-83.380508,164.047333,0.830487,1.005168,0.296453
340,5.666667,157.832611,-82.996056,164.756561,0.830052,1.002276,0.294565
341,5.683333,160.588776,-83.161255,167.512680,0.829526,0.999735,0.292157
342,5.700000,159.051483,-83.142059,165.862198,0.829915,0.996918,0.289352
343,5.716667,164.030472,-83.445938,171.537506,0.828682,0.995162,0.287527
344,5.733333,166.769226,-83.375916,173.500031,0.829061,0.992977,0.283696
345,5.750000,175.333054,-83.173210,-177.356110,0.827635,0.991220,0.281799
346,5.766667,172.621170,-82.955338,179.488678,0.828938,0.988979,0.278456
347,5.783333,166.974060,-83.387093,172.954346,0.830416,0.986794,0.274623
348,5.800000,173.130173,-83.202354,178.879105,0.830404,0.985329,0.271491
349,5.816667,176.311813,-83.396385,-177.748962,0.830814,0.982689,0.268984
350,5.833333,177.241806,-83.372665,-177.911209,0.831768,0.981300,0.264498
351,5.850000,175.504974,-83.052597,-179.971802,0.833711,0.978936,0.261777
