Format Version,1.23,Take Name,Take 2025-07-31 09.58.40 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.58.41.509 AM,Total Frames in Take,1834,Total Exported Frames,1834,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,169.994568,3.197808,-165.363678,0.652579,0.936276,0.387198
22,0.366667,171.280746,2.876901,-165.443329,0.650909,0.935821,0.375996
23,0.383333,171.432678,3.069815,-165.327850,0.649602,0.935147,0.366510
24,0.400000,172.160767,2.844024,-164.497574,0.647998,0.934343,0.356089
25,0.416667,172.856796,2.988999,-164.763245,0.648013,0.934012,0.345315
26,0.433333,173.224716,2.956231,-164.514542,0.648430,0.933385,0.335135
27,0.450000,,,,,,
28,0.466667,174.151627,2.483402,-164.178528,0.650626,0.933449,0.314245
29,0.483333,174.829697,2.481818,-164.493027,0.652671,0.933237,0.303368
30,0.500000,175.195984,2.501980,-164.554108,0.655356,0.933032,0.293157
31,0.516667,176.254471,2.409786,-164.945297,0.658822,0.932663,0.282100
32,0.533333,176.805374,2.416790,-164.854095,0.661898,0.932639,0.271948
33,0.550000,177.476730,2.257694,-165.334625,0.666587,0.932416,0.261794
34,0.566667,177.398300,2.323415,-165.404465,0.671126,0.932563,0.252586
35,0.583333,178.026703,2.173984,-165.784943,0.676674,0.932011,0.242629
36,0.600000,178.933655,2.367741,-165.007553,0.681070,0.932075,0.232355
37,0.616667,179.588959,2.186264,-165.704117,0.687225,0.931392,0.222713
38,0.633333,-179.847122,1.981174,-166.412659,0.694416,0.931089,0.213629
39,0.650000,-179.243713,1.831079,-167.053299,0.701866,0.931241,0.204507
40,0.666667,-178.841110,1.859725,-167.483978,0.709340,0.930870,0.195980
41,0.683333,-178.778137,1.700341,-167.953293,0.717326,0.930832,0.188048
42,0.700000,-177.665100,1.565454,-168.783997,0.725903,0.930077,0.179671
43,0.716667,-177.003891,1.544865,-168.662750,0.733550,0.930227,0.171755
44,0.733333,-176.768906,1.347991,-169.410751,0.743262,0.930335,0.165206
45,0.750000,-175.536331,1.408369,-170.219772,0.753053,0.929856,0.157379
46,0.766667,-175.567154,1.157652,-169.890213,0.761456,0.930386,0.151749
47,0.783333,-175.015045,1.085824,-170.670074,0.771973,0.930439,0.145715
48,0.800000,-174.872177,0.856150,-171.218979,0.782129,0.931015,0.140850
49,0.816667,-174.985931,0.729902,-172.035507,0.792915,0.930959,0.136515
50,0.833333,-174.535294,0.695217,-172.327377,0.803094,0.931250,0.132176
51,0.850000,-173.965729,0.257632,-172.778000,0.813829,0.931754,0.128077
52,0.866667,-174.344238,0.272912,-173.578613,0.825071,0.932231,0.125718
53,0.883333,-174.139343,0.100025,-173.917389,0.835934,0.932782,0.123174
54,0.900000,-173.421814,-0.120108,-174.070694,0.846566,0.932852,0.120305
55,0.916667,-173.553314,-0.244971,-174.373947,0.857305,0.933503,0.119359
56,0.933333,-173.461243,-0.312332,-174.751068,0.868383,0.933639,0.118477
57,0.950000,-173.683548,-0.809729,-176.004776,0.880780,0.934758,0.118916
58,0.966667,-173.534454,-0.766936,-176.771561,0.892524,0.935155,0.118637
59,0.983333,-173.869919,-0.974915,-177.284592,0.903683,0.935461,0.119895
60,1.000000,-174.198563,-1.232872,-177.455154,0.914562,0.936491,0.121373
61,1.016667,-174.945450,-1.475138,-177.745514,0.925614,0.937670,0.124168
62,1.033333,-175.338104,-1.655232,-177.833878,0.935937,0.938750,0.126803
63,1.050000,-175.490097,-1.838469,-178.919479,0.947584,0.938945,0.130002
64,1.066667,-175.648682,-2.257979,-177.987869,0.956380,0.939378,0.133196
65,1.083333,-175.919876,-2.421764,-179.633728,0.968568,0.940609,0.137132
66,1.100000,-176.609543,-2.343256,179.543518,0.979547,0.941907,0.142474
67,1.116667,-176.938553,-2.881357,179.037338,0.989570,0.943210,0.147166
68,1.133333,-177.181961,-2.805876,177.919388,1.000269,0.944779,0.152393
69,1.150000,-177.784546,-3.166932,177.861893,1.008950,0.946406,0.158197
70,1.166667,-178.809143,-3.457942,177.551910,1.017936,0.947962,0.165215
71,1.183333,-179.127182,-3.408964,177.318848,1.026730,0.949771,0.171903
72,1.200000,-179.768600,-3.608401,176.720932,1.035527,0.952274,0.179169
73,1.216667,179.620300,-3.881948,175.268845,1.045021,0.954009,0.186411
74,1.233333,179.485275,-4.166742,175.390625,1.052078,0.956417,0.193712
75,1.250000,178.794006,-4.655249,174.957214,1.059728,0.959364,0.201913
76,1.266667,178.230927,-4.561324,173.689957,1.067113,0.962282,0.210053
77,1.283333,177.792313,-4.791663,173.561340,1.072968,0.964924,0.218571
78,1.300000,177.340424,-5.320652,173.580322,1.078055,0.967885,0.227132
79,1.316667,176.984253,-5.373830,172.915100,1.084067,0.970975,0.235766
80,1.333333,176.204056,-5.590732,172.688156,1.088270,0.974682,0.245123
81,1.350000,175.550705,-5.741894,172.108871,1.092999,0.977720,0.254076
82,1.366667,174.927689,-6.205971,171.795013,1.096554,0.980811,0.263209
83,1.383333,174.548965,-6.383364,171.722656,1.099360,0.983981,0.272187
84,1.400000,173.614014,-6.601242,171.087921,1.102122,0.987501,0.281857
85,1.416667,172.731873,-6.666090,171.053406,1.104078,0.990357,0.291857
86,1.433333,172.547241,-7.258560,171.515076,1.104673,0.992696,0.300502
87,1.450000,171.869156,-7.813105,171.365295,1.105678,0.995597,0.309804
88,1.466667,170.413818,-7.590412,170.287247,1.106148,0.999032,0.320025
89,1.483333,170.344650,-8.062436,169.934799,1.106128,1.001626,0.328418
90,1.500000,169.616577,-8.268755,170.563446,1.104423,1.004045,0.337907
91,1.516667,169.004776,-8.704676,171.233337,1.102254,1.006244,0.347087
92,1.533333,168.322556,-8.900764,171.389603,1.099726,1.008495,0.355693
93,1.550000,167.544769,-9.183147,171.341446,1.097053,1.010174,0.364373
94,1.566667,167.439926,-9.475511,172.501038,1.092679,1.011451,0.372369
95,1.583333,166.606354,-10.068510,172.267822,1.089317,1.013583,0.380645
96,1.600000,165.904129,-10.528015,172.706726,1.085162,1.014944,0.388857
97,1.616667,165.793060,-10.565288,172.644882,1.080384,1.016326,0.395944
98,1.633333,164.999954,-11.376535,173.322571,1.074406,1.017937,0.403622
99,1.650000,164.713608,-11.493698,173.011948,1.069534,1.018364,0.410074
100,1.666667,165.065048,-12.177606,173.608429,1.062448,1.018643,0.415996
101,1.683333,164.533279,-12.622080,173.876770,1.056234,1.018983,0.422553
102,1.700000,164.845154,-12.780609,174.261597,1.049228,1.018815,0.427574
103,1.716667,164.685822,-13.851445,174.815613,1.041800,1.019035,0.433100
104,1.733333,164.369400,-14.162189,175.015656,1.034066,1.018668,0.438293
105,1.750000,164.126587,-14.238249,175.180099,1.025698,1.018167,0.442620
106,1.766667,163.526062,-14.791712,175.836884,1.017152,1.018191,0.447568
107,1.783333,163.699814,-15.262350,175.571899,1.009153,1.016767,0.450920
108,1.800000,163.788757,-15.631324,176.387909,0.999345,1.015821,0.454296
109,1.816667,163.882965,-16.213713,177.010605,0.989631,1.014816,0.457246
110,1.833333,164.175110,-16.823658,177.142761,0.981003,1.012808,0.459316
111,1.850000,164.295441,-17.126806,177.618240,0.970797,1.011303,0.461326
112,1.866667,164.255249,-17.715117,178.022095,0.960981,1.009607,0.463171
113,1.883333,164.681519,-18.082977,178.669800,0.950504,1.007747,0.464187
114,1.900000,164.338669,-18.809010,178.833054,0.940489,1.006106,0.465649
115,1.916667,164.730164,-19.039585,179.763290,0.929255,1.003883,0.465889
116,1.933333,164.769547,-19.409189,179.729828,0.919367,1.001828,0.465815
117,1.950000,165.280930,-19.767622,-179.332199,0.907925,0.999595,0.465440
118,1.966667,166.167603,-20.488880,-178.318222,0.896388,0.997056,0.464489
119,1.983333,166.494919,-20.927418,-178.368744,0.886430,0.994819,0.462864
120,2.000000,166.738342,-21.316196,-178.250748,0.875699,0.992235,0.461335
121,2.016667,167.763809,-21.887493,-176.873184,0.863571,0.989658,0.458789
122,2.033333,167.611542,-22.222511,-177.012299,0.853879,0.987344,0.456976
123,2.050000,168.269119,-22.655224,-176.567413,0.843681,0.984133,0.454094
124,2.066667,169.025909,-22.934528,-175.189957,0.831773,0.981648,0.451189
125,2.083333,169.218994,-23.379984,-174.673233,0.820614,0.979433,0.447984
126,2.100000,169.724136,-23.791096,-173.721573,0.809937,0.976651,0.444545
127,2.116667,170.031860,-24.253428,-173.335709,0.800326,0.973793,0.440755
128,2.133333,170.416000,-24.379242,-172.944061,0.790512,0.971186,0.436453
129,2.150000,171.086151,-24.947384,-172.321228,0.780690,0.968538,0.431777
130,2.166667,171.632858,-25.140062,-172.080078,0.771329,0.965726,0.426944
131,2.183333,172.706207,-25.463120,-171.870667,0.761930,0.963854,0.421264
132,2.200000,173.157516,-25.545145,-171.061951,0.752791,0.961425,0.416015
133,2.216667,173.380081,-25.742661,-171.625641,0.744883,0.959444,0.410513
134,2.233333,174.474442,-26.051519,-170.688446,0.736389,0.957631,0.404528
135,2.250000,174.655869,-26.207642,-170.037170,0.728003,0.956144,0.399072
136,2.266667,175.794373,-26.653383,-168.450226,0.719724,0.954298,0.393003
137,2.283333,175.916153,-26.757530,-168.464554,0.712999,0.952921,0.386815
138,2.300000,176.739883,-27.365990,-167.857605,0.706047,0.951877,0.379908
139,2.316667,177.288483,-27.504225,-167.680466,0.700537,0.949573,0.373125
140,2.333333,177.254059,-27.611835,-166.754028,0.694748,0.949080,0.367517
141,2.350000,178.378616,-27.776268,-166.389435,0.689590,0.947073,0.360034
142,2.366667,178.530319,-27.883738,-166.153244,0.685162,0.946013,0.353885
143,2.383333,179.874420,-28.189735,-166.605164,0.681680,0.945340,0.345528
144,2.400000,179.836563,-28.080809,-166.121246,0.677764,0.944625,0.339634
145,2.416667,-179.626221,-28.421955,-166.467300,0.675534,0.943785,0.332449
146,2.433333,-178.869080,-28.530355,-166.003342,0.673122,0.943804,0.325231
147,2.450000,-179.022354,-28.360121,-164.577728,0.669934,0.943062,0.319897
148,2.466667,-178.563446,-28.623819,-164.780182,0.669460,0.942729,0.312471
149,2.483333,-178.337738,-28.787485,-164.947647,0.669933,0.942715,0.305380
150,2.500000,-177.962112,-28.807579,-166.400650,0.671289,0.943099,0.297677
151,2.516667,-177.925476,-29.146801,-164.039597,0.669598,0.942705,0.292718
152,2.533333,-177.967072,-29.339689,-165.565399,0.672763,0.942802,0.285614
153,2.550000,-177.321075,-29.536043,-164.886536,0.673319,0.943828,0.279085
154,2.566667,-177.283279,-29.460335,-166.024307,0.677361,0.943426,0.272483
155,2.583333,-177.224136,-29.707296,-166.641373,0.680540,0.944229,0.266338
156,2.600000,-176.771790,-29.453363,-166.908295,0.684318,0.944246,0.259808
157,2.616667,-176.621857,-29.646135,-166.913605,0.688146,0.944822,0.253854
158,2.633333,-176.051468,-29.922731,-167.044601,0.692507,0.945299,0.247450
159,2.650000,-176.577850,-30.085798,-167.767502,0.698482,0.945349,0.242125
160,2.666667,-176.439301,-30.110544,-168.091232,0.703913,0.946152,0.236403
161,2.683333,-176.982910,-29.984303,-167.969086,0.709884,0.946485,0.231865
162,2.700000,-176.443985,-30.256031,-168.926132,0.716908,0.946609,0.226050
163,2.716667,-176.294617,-30.229095,-168.957703,0.723305,0.946848,0.221089
164,2.733333,-176.667511,-30.317816,-170.415176,0.731810,0.946769,0.216484
165,2.750000,-176.282608,-30.339022,-170.932343,0.739421,0.946700,0.211533
166,2.766667,-176.173599,-30.339605,-171.622162,0.747664,0.947021,0.207102
167,2.783333,-175.597473,-30.303537,-171.605148,0.755246,0.947072,0.202629
168,2.800000,-176.078293,-30.173588,-172.493958,0.764350,0.947076,0.199520
169,2.816667,-176.411652,-30.342890,-172.935623,0.773429,0.947262,0.196463
170,2.833333,-176.140625,-30.543697,-173.418182,0.782470,0.946992,0.192927
171,2.850000,-176.846146,-30.581636,-174.263367,0.792275,0.946965,0.190830
172,2.866667,-177.030106,-30.433681,-174.912888,0.802007,0.946649,0.188288
173,2.883333,-177.260330,-30.503822,-174.555145,0.810806,0.946263,0.186951
174,2.900000,-177.398590,-30.413361,-175.703125,0.821073,0.945972,0.184918
175,2.916667,-177.034119,-30.466055,-175.929474,0.830484,0.945199,0.182750
176,2.933333,-177.860779,-30.557270,-178.076294,0.841780,0.945131,0.181724
177,2.950000,-178.221817,-30.577969,-177.890747,0.850537,0.944794,0.181626
178,2.966667,-178.377136,-30.518444,-179.202057,0.861535,0.944365,0.180900
179,2.983333,-178.926254,-30.298241,-179.574600,0.871811,0.943421,0.181517
180,3.000000,-179.133682,-30.454185,179.549728,0.882168,0.942836,0.181610
181,3.016667,-179.371597,-30.623388,179.291733,0.892137,0.942440,0.182486
182,3.033333,-179.806702,-30.549746,178.482880,0.902264,0.941631,0.183331
183,3.050000,179.912216,-30.685400,177.858353,0.912090,0.941641,0.185024
184,3.066667,179.055908,-30.724630,177.281128,0.922027,0.941914,0.187434
185,3.083333,178.809479,-30.362520,177.442154,0.930766,0.942433,0.190319
186,3.100000,178.561462,-30.528942,176.443542,0.940629,0.942187,0.192658
187,3.116667,178.112930,-30.555456,175.440262,0.950413,0.942791,0.195650
188,3.133333,178.085129,-30.153397,174.922546,0.959130,0.943290,0.198784
189,3.150000,177.518005,-30.379175,175.140625,0.967306,0.943078,0.202946
190,3.166667,177.112335,-30.435678,174.175766,0.976216,0.943265,0.206929
191,3.183333,176.410156,-30.353907,174.464310,0.984141,0.943149,0.212204
192,3.200000,176.292862,-30.645342,173.878922,0.991809,0.943324,0.215828
193,3.216667,175.201477,-30.482656,172.976654,0.999638,0.943651,0.221165
194,3.233333,174.867706,-30.170660,173.029205,1.006397,0.943113,0.226402
195,3.250000,174.443390,-30.061255,172.177399,1.013841,0.942646,0.231141
196,3.266667,173.299255,-30.049625,171.676010,1.020880,0.943022,0.238087
197,3.283333,172.924393,-30.211058,171.943405,1.026109,0.943425,0.244282
198,3.300000,172.654572,-29.978445,171.493637,1.032704,0.943241,0.250437
199,3.316667,172.436371,-30.024849,170.851227,1.037759,0.943467,0.255901
200,3.333333,171.924713,-29.981314,170.886612,1.042627,0.943630,0.262890
201,3.350000,171.494278,-29.672832,170.112976,1.047120,0.944364,0.268737
202,3.366667,171.308792,-29.943542,170.181992,1.051646,0.944480,0.275586
203,3.383333,170.277756,-29.841196,170.357376,1.055013,0.944912,0.283022
204,3.400000,170.348892,-29.989992,170.769409,1.057475,0.945051,0.289794
205,3.416667,169.480103,-29.918001,170.707016,1.059954,0.946157,0.297519
206,3.433333,169.243607,-29.809019,170.418640,1.062737,0.946298,0.304163
207,3.450000,168.584625,-29.778423,170.085602,1.064348,0.947338,0.311402
208,3.466667,168.185913,-29.913431,170.381592,1.065630,0.948014,0.319015
209,3.483333,168.358566,-29.894243,170.601929,1.065770,0.948346,0.325782
210,3.500000,168.471405,-30.183041,170.638046,1.066098,0.949113,0.331960
211,3.516667,168.069366,-29.837320,171.368805,1.065350,0.949882,0.339936
212,3.533333,167.788620,-29.915655,170.894745,1.065321,0.950743,0.346333
213,3.550000,167.437698,-30.369699,171.157089,1.064477,0.952061,0.353417
214,3.566667,166.728058,-30.000689,171.962112,1.062820,0.953254,0.361136
215,3.583333,166.181839,-30.092072,172.261597,1.060663,0.954402,0.368139
216,3.600000,166.670914,-29.770155,173.189331,1.057379,0.954282,0.374282
217,3.616667,166.005661,-30.168461,172.704910,1.055795,0.956427,0.380873
218,3.633333,165.525177,-30.013754,172.250031,1.053374,0.957043,0.387045
219,3.650000,165.371750,-30.026100,172.465714,1.050218,0.958041,0.393690
220,3.666667,165.641815,-29.969549,173.229507,1.046037,0.958296,0.399208
221,3.683333,165.798111,-30.109299,172.934540,1.042547,0.958836,0.404269
222,3.700000,166.059174,-30.049353,173.370865,1.037885,0.959303,0.409415
223,3.716667,166.016769,-30.495461,173.737854,1.032952,0.960216,0.414762
224,3.733333,166.101654,-30.410994,174.599869,1.028235,0.959765,0.420306
225,3.750000,166.185028,-30.550917,174.914917,1.022748,0.960260,0.424611
226,3.766667,166.175858,-30.581841,175.202560,1.017759,0.959999,0.429261
227,3.783333,165.939941,-30.532722,175.614807,1.012063,0.960098,0.433758
228,3.800000,166.252365,-30.585451,176.403488,1.005376,0.960315,0.437696
229,3.816667,166.633240,-30.316061,176.980057,0.998851,0.959712,0.441616
230,3.833333,166.755936,-30.542116,176.913589,0.993483,0.958947,0.445004
231,3.850000,167.387268,-30.536295,177.653000,0.986224,0.958364,0.448197
232,3.866667,166.857910,-30.146181,176.552673,0.981324,0.956710,0.451328
233,3.883333,168.752808,-30.527664,178.050873,0.973233,0.954847,0.453452
234,3.900000,168.316360,-30.590628,177.752075,0.967069,0.954151,0.456400
235,3.916667,168.690628,-30.814579,178.265060,0.960412,0.952291,0.458948
236,3.933333,169.458420,-30.171515,178.892212,0.952253,0.949231,0.460286
237,3.950000,168.711914,-30.333178,178.634445,0.946248,0.948018,0.463359
238,3.966667,168.652863,-30.332163,179.706589,0.938497,0.946539,0.465984
239,3.983333,169.058212,-30.447832,179.568970,0.931364,0.944479,0.467274
240,4.000000,169.446152,-30.363890,179.905014,0.924355,0.942837,0.468608
241,4.016667,169.822891,-30.352211,-179.960403,0.917167,0.940951,0.469658
242,4.033333,169.990005,-30.197975,-179.587891,0.909808,0.939292,0.471043
243,4.050000,170.702713,-30.078951,-179.341431,0.902535,0.937781,0.471601
244,4.066667,171.260269,-30.088022,-178.561920,0.894423,0.936724,0.472204
245,4.083333,171.447495,-29.795458,-178.492813,0.887412,0.935623,0.472636
246,4.100000,171.253296,-29.727377,-178.358582,0.880123,0.935118,0.473357
247,4.116667,171.418198,-29.581160,-178.080353,0.872981,0.934457,0.473643
248,4.133333,171.626831,-29.539387,-177.067657,0.865406,0.933794,0.473983
249,4.150000,171.807892,-29.365671,-176.415009,0.857485,0.933613,0.474140
250,4.166667,171.851379,-29.161934,-176.347580,0.850776,0.933450,0.474060
251,4.183333,172.263199,-28.874058,-176.771637,0.844238,0.933174,0.472711
252,4.200000,172.547836,-28.563303,-176.250931,0.837170,0.933019,0.472387
253,4.216667,173.172440,-28.799473,-176.302368,0.830581,0.933620,0.471007
254,4.233333,173.706833,-28.402218,-175.599609,0.823564,0.933431,0.470288
255,4.250000,173.755692,-28.159592,-175.334885,0.817107,0.934018,0.469467
256,4.266667,173.808502,-27.968765,-174.835052,0.810603,0.934656,0.468642
257,4.283333,173.665176,-27.688147,-174.707047,0.803975,0.935752,0.467751
258,4.300000,173.978287,-27.606403,-174.553223,0.798035,0.935661,0.466146
259,4.316667,174.056412,-27.277214,-174.321686,0.792730,0.935980,0.464972
260,4.333333,174.138153,-26.946625,-174.222778,0.786553,0.936249,0.463330
261,4.350000,173.919540,-26.666443,-174.324280,0.781295,0.937008,0.461883
262,4.366667,174.264618,-26.510902,-174.391129,0.775794,0.937517,0.459937
263,4.383333,173.979568,-25.764183,-174.515228,0.771118,0.937296,0.458508
264,4.400000,174.856659,-25.721661,-173.573441,0.764923,0.937445,0.456437
265,4.416667,174.708817,-25.310467,-174.665115,0.761801,0.936210,0.454043
266,4.433333,174.892792,-25.082113,-174.631897,0.757246,0.936106,0.452055
267,4.450000,175.179916,-24.733746,-173.071930,0.751101,0.935494,0.450629
268,4.466667,175.047867,-24.628084,-173.034988,0.747123,0.935170,0.448190
269,4.483333,174.678345,-24.109425,-173.537628,0.743516,0.934053,0.446289
270,4.500000,174.612701,-23.875666,-173.497086,0.739629,0.932901,0.443944
271,4.516667,174.656998,-23.496710,-173.027054,0.735895,0.932160,0.441899
272,4.533333,174.187851,-23.063416,-172.995026,0.732060,0.931687,0.440006
273,4.550000,174.581635,-22.699116,-173.576935,0.729912,0.929472,0.436388
274,4.566667,174.382141,-22.383165,-173.405762,0.726401,0.929544,0.434420
275,4.583333,174.410477,-22.168941,-173.660889,0.724231,0.928271,0.431833
276,4.600000,174.448517,-21.572123,-173.183975,0.721349,0.927214,0.428952
277,4.616667,175.059341,-21.517847,-173.106003,0.719047,0.926847,0.425704
278,4.633333,174.594009,-20.814695,-173.392685,0.717165,0.925820,0.422832
279,4.650000,174.551666,-20.546366,-173.815750,0.715938,0.924788,0.420048
280,4.666667,174.149506,-20.153816,-173.708221,0.714198,0.924534,0.417507
281,4.683333,174.255646,-19.555613,-173.923508,0.712636,0.923173,0.413956
282,4.700000,174.222794,-19.319681,-173.894180,0.710945,0.923087,0.410661
283,4.716667,174.277313,-19.019728,-174.310699,0.710742,0.922110,0.407341
284,4.733333,174.075928,-18.390671,-174.297668,0.709988,0.921606,0.404303
285,4.750000,174.230392,-18.028851,-174.358063,0.709289,0.921327,0.400479
286,4.766667,174.197617,-17.513380,-174.704926,0.708784,0.920415,0.397247
287,4.783333,174.354736,-17.170588,-174.618759,0.707827,0.920341,0.393258
288,4.800000,174.845337,-16.848066,-174.860352,0.708103,0.919664,0.389134
289,4.816667,174.349487,-16.250454,-175.322754,0.708294,0.919221,0.386124
290,4.833333,174.576202,-15.946799,-174.993317,0.707526,0.919407,0.382369
291,4.850000,174.325836,-15.544462,-175.133804,0.707597,0.919883,0.378790
292,4.866667,175.543701,-15.311109,-174.423096,0.706554,0.919564,0.373735
293,4.883333,174.086426,-14.487043,-175.910172,0.708299,0.920518,0.371450
294,4.900000,173.982834,-14.056758,-176.747269,0.709828,0.920210,0.367396
295,4.916667,174.645294,-13.595935,-176.098694,0.709177,0.920115,0.362782
296,4.933333,174.115723,-13.133276,-175.917099,0.709181,0.920849,0.359720
297,4.950000,174.406036,-12.888833,-176.663330,0.710292,0.920599,0.355522
298,4.966667,174.324310,-12.384475,-176.361008,0.710354,0.920931,0.351813
299,4.983333,174.370117,-11.911739,-176.118317,0.710482,0.921253,0.347873
300,5.000000,174.682434,-11.796642,-176.019516,0.710151,0.921715,0.343637
301,5.016667,174.498596,-11.139186,-176.322021,0.711424,0.921526,0.339931
302,5.033333,174.474991,-10.852354,-176.805908,0.712754,0.920982,0.335986
303,5.050000,174.405441,-10.085983,-176.557175,0.712256,0.921566,0.332005
304,5.066667,174.929077,-10.051357,-176.038376,0.711877,0.921569,0.327640
305,5.083333,174.638275,-9.544278,-176.910019,0.713782,0.921692,0.323869
306,5.100000,174.952408,-9.147235,-176.783356,0.713894,0.921769,0.319664
307,5.116667,174.894913,-8.883702,-177.223022,0.715151,0.921570,0.315937
308,5.133333,175.186981,-8.294226,-175.610794,0.712991,0.922201,0.311608
309,5.150000,175.150879,-8.188383,-176.400742,0.715007,0.922492,0.307733
310,5.166667,175.122101,-7.781016,-176.689621,0.715838,0.922471,0.304087
311,5.183333,175.350708,-7.422328,-176.079300,0.715415,0.922345,0.299672
312,5.200000,174.984879,-6.921221,-176.755676,0.716877,0.922793,0.296381
313,5.216667,175.165131,-6.546538,-176.116714,0.716295,0.922722,0.292536
314,5.233333,175.306839,-6.246393,-176.330414,0.717576,0.922406,0.288402
315,5.250000,175.455154,-5.940629,-176.961212,0.718493,0.922546,0.284464
316,5.266667,175.697754,-5.470899,-176.384995,0.718100,0.922302,0.280525
317,5.283333,175.888321,-4.942667,-175.696564,0.718019,0.921889,0.276735
318,5.300000,176.173965,-4.796712,-175.916946,0.718655,0.921258,0.272818
319,5.316667,176.362717,-4.832701,-175.749573,0.719314,0.920347,0.268955
320,5.333333,175.733154,-4.214229,-174.368469,0.718205,0.920240,0.266276
321,5.350000,176.061966,-4.067232,-174.295624,0.718748,0.919494,0.262702
322,5.366667,176.055634,-3.869007,-173.980637,0.718956,0.918538,0.258723
323,5.383333,176.258423,-3.493169,-174.220261,0.720512,0.917492,0.255572
324,5.400000,176.307953,-3.231978,-174.731644,0.722035,0.916473,0.252195
325,5.416667,176.782928,-2.956465,-174.147415,0.721725,0.916122,0.248687
326,5.433333,176.618195,-2.631469,-174.654053,0.723369,0.914837,0.245775
327,5.450000,177.005951,-2.286144,-174.895538,0.724661,0.914286,0.241989
328,5.466667,176.466766,-2.158388,-174.374969,0.724520,0.913493,0.239653
329,5.483333,176.810669,-1.730957,-173.715652,0.725061,0.912518,0.236451
330,5.500000,176.499863,-1.352754,-175.016830,0.727715,0.911342,0.234020
331,5.516667,176.521942,-1.177600,-173.251282,0.726907,0.909858,0.231710
332,5.533333,176.539734,-1.091230,-173.564545,0.729286,0.908239,0.228613
333,5.550000,176.436371,-0.798332,-173.680313,0.730681,0.906982,0.226420
334,5.566667,176.345047,-0.524046,-173.692764,0.731750,0.905439,0.223948
335,5.583333,177.004715,-0.414725,-174.260620,0.733897,0.903137,0.220933
336,5.600000,176.951599,-0.191359,-173.271133,0.733908,0.902182,0.218520
337,5.616667,176.845932,0.220269,-174.365051,0.737151,0.900676,0.216770
338,5.633333,177.046295,0.354267,-173.885773,0.738509,0.899410,0.214561
339,5.650000,177.199554,0.435138,-174.100632,0.740727,0.898236,0.212358
340,5.666667,177.284317,0.553683,-173.603912,0.741849,0.897148,0.210528
341,5.683333,177.234802,0.795778,-173.310837,0.743830,0.896445,0.208798
342,5.700000,177.147705,1.347067,-172.930145,0.745520,0.894743,0.207160
343,5.716667,177.117676,0.975585,-173.168106,0.748415,0.894241,0.205904
344,5.733333,177.624329,1.129328,-172.658615,0.750028,0.893636,0.203400
345,5.750000,176.514603,1.583336,-172.340027,0.752180,0.892930,0.203623
