Format Version,1.23,Take Name,Take 2025-07-31 09.30.16 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.30.17.067 AM,Total Frames in Take,2102,Total Exported Frames,2102,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,146.182053,80.647438,-142.004944,0.775860,0.939619,0.206732
22,0.366667,145.235062,80.787125,-141.729767,0.776070,0.939873,0.207379
23,0.383333,144.149109,81.064804,-140.648575,0.776285,0.940005,0.207203
24,0.400000,139.287659,81.232544,-135.460648,0.775645,0.940102,0.206607
25,0.416667,137.190506,81.704880,-133.287735,0.776077,0.939964,0.206536
26,0.433333,,,,,,
27,0.450000,136.164719,82.169044,-131.636963,0.776678,0.939809,0.204776
28,0.466667,132.838364,82.229225,-128.906097,0.776895,0.940008,0.205804
29,0.483333,129.374054,82.418137,-125.376167,0.777086,0.940562,0.205370
30,0.500000,127.402847,82.615555,-123.338043,0.777360,0.940145,0.205387
31,0.516667,124.942299,83.056808,-121.089859,0.777919,0.940139,0.205272
32,0.533333,123.192299,83.139259,-119.497673,0.778199,0.940101,0.205228
33,0.550000,120.202370,83.288712,-116.871178,0.778514,0.939807,0.205450
34,0.566667,118.899399,83.563103,-114.768913,0.779129,0.940109,0.204255
35,0.583333,116.604912,83.537758,-112.423492,0.779774,0.939922,0.203856
36,0.600000,112.287880,83.657784,-107.870537,0.780037,0.939701,0.203183
37,0.616667,109.471924,83.664085,-105.162163,0.780780,0.939965,0.203397
38,0.633333,104.179237,83.454407,-100.225327,0.781278,0.939557,0.203658
39,0.650000,102.581940,83.628342,-98.590096,0.781852,0.939347,0.203227
40,0.666667,98.414192,83.527283,-94.824326,0.782295,0.939121,0.203261
41,0.683333,96.482727,83.558403,-92.893044,0.783119,0.938700,0.203172
42,0.700000,93.631004,83.640968,-89.905655,0.784060,0.938546,0.202637
43,0.716667,90.507217,83.598228,-86.822815,0.785024,0.938560,0.202138
44,0.733333,88.853844,83.987473,-84.274345,0.786328,0.938921,0.200749
45,0.750000,86.564110,83.878853,-82.471367,0.787399,0.938432,0.201052
46,0.766667,84.063873,84.045914,-79.835083,0.788505,0.938519,0.200506
47,0.783333,79.675682,84.347984,-75.475792,0.790308,0.937382,0.200074
48,0.800000,76.359825,84.082458,-71.344322,0.791113,0.937010,0.198633
49,0.816667,71.670547,83.620613,-68.168312,0.791553,0.936931,0.200447
50,0.833333,66.288124,84.284424,-61.297916,0.793934,0.937311,0.197756
51,0.850000,64.122581,84.340714,-59.625580,0.795016,0.937434,0.198453
52,0.866667,60.063538,84.187431,-55.728500,0.796340,0.936954,0.198264
53,0.883333,64.708382,84.070419,-60.617908,0.797061,0.936665,0.197930
54,0.900000,59.492569,84.138351,-54.707684,0.799087,0.936897,0.197386
55,0.916667,54.871628,84.219231,-49.996510,0.800637,0.937203,0.197271
56,0.933333,48.798321,84.201813,-43.654869,0.802258,0.936764,0.196175
57,0.950000,50.798061,83.634140,-46.676041,0.802939,0.936972,0.197379
58,0.966667,46.304756,83.932495,-42.082043,0.804756,0.936582,0.197231
59,0.983333,45.764095,83.235245,-41.625675,0.805747,0.936568,0.197118
60,1.000000,41.574074,83.334496,-36.491020,0.807443,0.936920,0.195263
61,1.016667,39.942200,82.850365,-35.253998,0.808504,0.936612,0.195576
62,1.033333,39.158894,82.842186,-34.216774,0.810005,0.936216,0.194898
63,1.050000,39.006443,82.866455,-34.205772,0.811203,0.936423,0.194754
64,1.066667,37.678993,82.780830,-33.562237,0.812476,0.936277,0.195486
65,1.083333,32.812641,82.940147,-28.064100,0.814592,0.936503,0.194711
66,1.100000,34.368065,82.464310,-29.578978,0.815501,0.936275,0.194553
67,1.116667,33.650772,82.072983,-28.873434,0.816703,0.935999,0.194392
68,1.133333,35.936180,81.723511,-30.996819,0.817215,0.935234,0.193436
69,1.150000,34.416733,81.466667,-30.360264,0.818378,0.934545,0.194660
70,1.166667,36.191475,81.398514,-31.830359,0.819566,0.933847,0.194629
71,1.183333,35.370377,81.201454,-30.631418,0.820610,0.933152,0.193941
72,1.200000,34.639889,81.025848,-29.937935,0.822125,0.932742,0.194048
73,1.216667,33.558456,80.620522,-28.976242,0.823085,0.932252,0.193542
74,1.233333,34.513054,80.372063,-30.077927,0.824168,0.931462,0.193678
75,1.250000,32.175709,80.218498,-27.483543,0.825642,0.930546,0.192961
76,1.266667,32.356045,79.974091,-27.759882,0.826772,0.929726,0.193310
77,1.283333,31.672537,80.245323,-26.667459,0.828475,0.929157,0.192461
78,1.300000,33.613388,79.736603,-29.102856,0.829723,0.928199,0.193251
79,1.316667,34.965038,79.203201,-30.318615,0.830444,0.928325,0.192627
80,1.333333,34.887955,79.107422,-29.923937,0.832004,0.927875,0.192328
81,1.350000,32.817940,78.928833,-28.237228,0.833751,0.927427,0.192575
82,1.366667,32.544327,78.813782,-27.636477,0.835291,0.927099,0.192429
83,1.383333,32.234886,78.705917,-27.086075,0.836877,0.927051,0.192283
84,1.400000,30.810232,78.850983,-26.890881,0.838851,0.927617,0.193293
85,1.416667,29.500828,78.874680,-24.976448,0.841225,0.927541,0.192514
86,1.433333,28.390476,78.667580,-23.959822,0.842665,0.927817,0.191919
87,1.450000,28.881079,78.501579,-24.594513,0.844482,0.927719,0.192039
88,1.466667,26.696768,78.437584,-22.611240,0.846436,0.928010,0.192332
89,1.483333,28.858301,78.325813,-24.610054,0.847572,0.928942,0.192188
90,1.500000,25.354183,78.409752,-19.936514,0.851128,0.928485,0.190318
91,1.516667,28.834034,78.232010,-24.419609,0.852235,0.929140,0.191590
92,1.533333,28.888620,78.231926,-24.828566,0.853888,0.929773,0.192078
93,1.550000,26.245199,78.004387,-21.761435,0.856531,0.929870,0.191251
94,1.566667,26.752455,78.000145,-22.511513,0.858060,0.930450,0.191403
95,1.583333,25.240326,78.018753,-21.246859,0.860974,0.930297,0.191281
96,1.600000,24.705519,78.051765,-20.238869,0.863078,0.930681,0.190757
97,1.616667,25.509928,78.176430,-21.482452,0.864889,0.931391,0.191261
98,1.633333,23.625776,78.596214,-19.925922,0.867492,0.931269,0.191346
99,1.650000,24.060785,78.273636,-19.429117,0.869574,0.930925,0.190010
100,1.666667,23.920776,78.328682,-18.977367,0.872255,0.930846,0.189450
101,1.683333,24.753267,78.115234,-20.294922,0.873854,0.931262,0.189914
102,1.700000,23.083054,78.504463,-18.585518,0.876232,0.931285,0.189509
103,1.716667,23.508453,78.405609,-18.247662,0.878874,0.931193,0.188413
104,1.733333,23.864706,78.348625,-19.029282,0.880581,0.931317,0.189054
105,1.750000,23.317854,78.243019,-18.353733,0.882734,0.931063,0.188351
106,1.766667,23.116255,78.124023,-18.369724,0.884744,0.930961,0.188299
107,1.783333,21.491205,78.698883,-16.019684,0.887758,0.930894,0.187206
108,1.800000,21.181189,78.603378,-16.124491,0.889456,0.931025,0.187491
109,1.816667,21.044907,78.576836,-16.585764,0.891639,0.930596,0.187856
110,1.833333,22.693937,78.626198,-17.900301,0.893341,0.931185,0.187621
111,1.850000,21.198565,78.751640,-15.895276,0.895874,0.931683,0.186497
112,1.866667,21.906864,78.719704,-17.254814,0.898079,0.931140,0.187006
113,1.883333,19.159838,78.762917,-12.888804,0.901129,0.931518,0.184648
114,1.900000,23.946165,78.835121,-18.900599,0.901372,0.931573,0.186032
115,1.916667,23.641550,78.654335,-18.933828,0.902818,0.932617,0.186256
116,1.933333,24.236591,79.124313,-19.293911,0.905285,0.932522,0.186103
117,1.950000,23.324423,79.342682,-18.031580,0.907639,0.932433,0.185467
118,1.966667,24.284397,79.224472,-19.742174,0.909238,0.933268,0.185702
119,1.983333,23.849508,79.108238,-19.422394,0.910978,0.933980,0.186097
120,2.000000,24.741301,79.714767,-20.463425,0.913001,0.934503,0.186035
121,2.016667,25.863220,79.569878,-20.997120,0.914696,0.934945,0.185270
122,2.033333,24.843941,79.537804,-18.925894,0.917171,0.934719,0.183650
123,2.050000,26.991117,79.768402,-21.826582,0.918409,0.935464,0.184586
124,2.066667,28.880110,79.754639,-23.626163,0.919784,0.936289,0.184847
125,2.083333,30.767418,80.168274,-25.784977,0.921242,0.936683,0.184807
126,2.100000,29.651283,80.173729,-24.243963,0.923655,0.936781,0.184008
127,2.116667,29.717159,80.334030,-24.850861,0.925583,0.937662,0.184430
128,2.133333,31.082535,80.388832,-25.944668,0.926905,0.937756,0.184151
129,2.150000,28.274496,80.988686,-23.262018,0.929599,0.937957,0.184554
130,2.166667,28.243769,80.999168,-22.898111,0.931471,0.938496,0.184089
131,2.183333,28.901861,81.209671,-23.565344,0.933004,0.938392,0.184289
132,2.200000,29.077988,81.841064,-23.945698,0.934629,0.939051,0.184344
133,2.216667,29.293093,81.497047,-24.531561,0.936248,0.939098,0.185036
134,2.233333,27.838745,81.858238,-22.914410,0.938114,0.939334,0.184910
135,2.250000,28.102446,82.264969,-22.670176,0.940293,0.939246,0.184495
136,2.266667,31.045666,82.493019,-26.090338,0.941017,0.939455,0.185280
137,2.283333,33.212776,82.688736,-28.015263,0.942392,0.939059,0.185088
138,2.300000,32.114639,82.709587,-27.369511,0.944054,0.938909,0.186174
139,2.316667,32.995609,83.483704,-28.292023,0.945997,0.938761,0.186813
140,2.333333,33.960857,83.570511,-28.590937,0.947275,0.938203,0.185837
141,2.350000,35.085732,83.847374,-29.360203,0.948903,0.937947,0.185996
142,2.366667,38.004448,83.976135,-32.529140,0.949293,0.937728,0.186693
143,2.383333,39.531521,83.996223,-34.593735,0.950044,0.937366,0.187844
144,2.400000,36.636364,84.643089,-31.286089,0.952410,0.936284,0.187638
145,2.416667,43.102543,84.728790,-37.472569,0.953073,0.936339,0.188377
146,2.433333,43.875999,84.729790,-37.312050,0.953795,0.935723,0.187308
147,2.450000,52.212219,84.762283,-46.065365,0.954780,0.935217,0.188479
148,2.466667,55.554966,84.999138,-49.458984,0.955583,0.934831,0.189217
149,2.483333,57.528240,84.969360,-51.368221,0.956466,0.934656,0.190212
150,2.500000,61.504086,85.263161,-55.192711,0.957089,0.934548,0.191022
151,2.516667,67.751465,85.170822,-61.515629,0.957533,0.934261,0.192076
152,2.533333,73.354027,85.850060,-68.198898,0.959420,0.933936,0.194764
153,2.550000,75.081230,85.384651,-69.374237,0.958952,0.933329,0.194684
154,2.566667,76.835304,85.217804,-70.218979,0.959162,0.933151,0.194260
155,2.583333,79.742455,85.197357,-73.664909,0.960554,0.932661,0.196812
156,2.600000,88.347733,84.988503,-82.779762,0.960794,0.932768,0.199287
157,2.616667,88.996429,84.849571,-82.709702,0.961387,0.932350,0.199043
158,2.633333,92.718208,85.072624,-86.583878,0.962761,0.932581,0.200925
159,2.650000,98.801552,85.223015,-92.953102,0.963825,0.932551,0.202799
160,2.666667,98.495758,84.759010,-92.700325,0.963661,0.933417,0.204871
161,2.683333,104.499290,84.733658,-98.164536,0.964362,0.933092,0.205441
162,2.700000,108.169685,84.568306,-102.310448,0.964659,0.933719,0.207905
163,2.716667,110.970444,84.468346,-105.164482,0.966184,0.933661,0.209773
164,2.733333,112.428261,84.057541,-106.842094,0.966228,0.934143,0.211872
165,2.750000,117.835106,83.792198,-112.373558,0.967352,0.934273,0.214206
166,2.766667,119.544228,83.787735,-115.290863,0.968223,0.934793,0.217472
167,2.783333,125.509033,83.533005,-120.806244,0.969519,0.935485,0.219101
168,2.800000,131.502670,83.538391,-126.336784,0.970529,0.936588,0.220692
169,2.816667,132.181366,83.408119,-127.854355,0.971155,0.936495,0.223626
170,2.833333,134.885834,83.114128,-129.954895,0.971917,0.937014,0.225237
171,2.850000,136.441269,82.656471,-132.867630,0.972392,0.937569,0.229096
172,2.866667,138.854874,82.514671,-134.953445,0.973606,0.937490,0.230679
173,2.883333,139.952103,82.320198,-135.521942,0.974084,0.938109,0.232154
174,2.900000,145.339111,82.163071,-141.132904,0.975792,0.938264,0.235079
175,2.916667,149.108231,82.119019,-145.156448,0.976829,0.938908,0.237733
176,2.933333,151.605652,81.955223,-148.063126,0.978504,0.939195,0.240264
177,2.950000,146.178604,81.203270,-141.002853,0.977167,0.939191,0.240623
178,2.966667,149.305954,80.740677,-145.461487,0.978277,0.939721,0.245160
179,2.983333,150.487274,80.461128,-146.653488,0.979256,0.939210,0.247248
180,3.000000,152.321732,80.349182,-147.695023,0.980270,0.938836,0.248088
181,3.016667,152.290237,79.729736,-149.061752,0.980940,0.939147,0.252614
182,3.033333,152.893616,79.333626,-149.368958,0.981902,0.939215,0.254542
183,3.050000,156.678604,79.096069,-153.283066,0.982516,0.938778,0.257222
184,3.066667,157.113800,78.862419,-153.229279,0.983343,0.938481,0.259079
185,3.083333,157.709702,78.683319,-154.256638,0.984079,0.938460,0.261942
186,3.100000,157.984818,78.203125,-154.523682,0.984635,0.938805,0.264236
187,3.116667,161.215149,77.968140,-157.064575,0.985106,0.938045,0.265696
188,3.133333,159.523209,77.189445,-156.074921,0.985606,0.937652,0.269503
189,3.150000,159.224747,76.928726,-155.892303,0.985614,0.937871,0.271984
190,3.166667,158.700729,76.563255,-154.447540,0.985598,0.937324,0.273220
191,3.183333,160.498962,75.815323,-156.442261,0.986735,0.937172,0.276141
192,3.200000,161.352997,76.024979,-157.514999,0.987762,0.936596,0.278742
193,3.216667,160.555542,75.420815,-157.181396,0.987773,0.936275,0.282106
194,3.233333,161.649933,74.978638,-158.263748,0.988304,0.935545,0.284215
195,3.250000,162.457306,74.702179,-158.623367,0.988149,0.935305,0.286799
196,3.266667,164.243546,74.445808,-160.518661,0.989174,0.934677,0.288776
197,3.283333,164.688828,74.148300,-161.140930,0.989702,0.934083,0.291471
198,3.300000,163.911972,73.653976,-160.274933,0.989603,0.933535,0.293893
199,3.316667,165.710861,73.360580,-162.298538,0.989988,0.933775,0.297000
200,3.333333,163.888321,72.851967,-160.036545,0.990336,0.933337,0.299485
201,3.350000,163.712036,72.761902,-159.733887,0.990404,0.933376,0.302214
202,3.366667,165.807846,72.406403,-161.589554,0.991272,0.932916,0.303561
203,3.383333,165.989761,71.835526,-162.263763,0.991506,0.932878,0.307329
204,3.400000,165.130646,71.564026,-161.536316,0.991216,0.932983,0.310324
205,3.416667,166.871399,71.319626,-163.187912,0.991705,0.933285,0.312486
206,3.433333,166.619492,71.007187,-162.970139,0.991786,0.933321,0.315640
207,3.450000,167.217697,70.537628,-163.335297,0.992094,0.933217,0.317480
208,3.466667,167.344040,70.183533,-163.619095,0.992436,0.933729,0.320765
209,3.483333,166.333313,69.621140,-163.391800,0.991820,0.934541,0.324571
210,3.500000,166.406204,69.361198,-162.551422,0.992287,0.934280,0.326329
211,3.516667,165.454178,69.035904,-161.458939,0.991624,0.934565,0.328773
212,3.533333,165.783951,68.457504,-161.528061,0.991615,0.934956,0.331062
213,3.550000,165.838882,68.060471,-161.645798,0.991473,0.935108,0.334235
214,3.566667,166.007584,67.963318,-163.099091,0.992670,0.935086,0.338689
215,3.583333,166.027206,67.617157,-163.140198,0.992898,0.934930,0.341351
216,3.600000,166.272141,67.129356,-163.790359,0.992994,0.935176,0.344727
217,3.616667,167.650696,66.985107,-164.090927,0.992999,0.934612,0.345833
218,3.633333,166.904861,66.719795,-165.075409,0.994017,0.934956,0.350878
219,3.650000,166.190323,66.445786,-164.290054,0.993705,0.934542,0.353821
220,3.666667,166.180618,66.043907,-163.877502,0.993792,0.934766,0.355863
221,3.683333,165.807312,65.670509,-163.229095,0.993818,0.934672,0.358583
222,3.700000,165.276016,65.178993,-162.507858,0.993971,0.934980,0.360867
223,3.716667,165.789886,64.906586,-163.241257,0.994817,0.934903,0.363965
224,3.733333,164.294800,64.445160,-162.063812,0.994297,0.935575,0.367012
225,3.750000,164.944778,64.103249,-161.892044,0.994370,0.935616,0.368173
226,3.766667,166.683365,64.044991,-164.670944,0.995533,0.936669,0.372108
227,3.783333,169.434891,64.455849,-167.170013,0.997806,0.937086,0.373549
228,3.800000,168.108536,63.696953,-166.147003,0.997121,0.938452,0.376681
229,3.816667,167.613632,63.284073,-166.172073,0.997541,0.939415,0.379571
230,3.833333,168.129410,63.037796,-166.898987,0.998181,0.940439,0.382171
231,3.850000,168.572632,63.137913,-167.838394,0.998650,0.941467,0.384782
232,3.866667,168.832413,62.685680,-167.006180,0.998303,0.942108,0.386059
233,3.883333,168.685150,62.296871,-167.469299,0.999543,0.942562,0.388760
234,3.900000,169.107147,62.080677,-167.865753,0.999299,0.943181,0.390636
235,3.916667,169.065430,61.826080,-167.984665,1.000197,0.943911,0.393142
236,3.933333,169.948746,61.592003,-168.945816,1.000327,0.944129,0.394912
237,3.950000,170.631927,61.616379,-169.818436,1.000459,0.944185,0.396888
238,3.966667,170.702759,61.163055,-168.966171,1.000620,0.943717,0.397907
239,3.983333,171.393005,60.766048,-169.369110,1.000821,0.943450,0.398963
240,4.000000,172.060181,60.440487,-170.696609,1.001207,0.944019,0.402231
241,4.016667,171.776062,60.244270,-169.255539,0.999667,0.944154,0.401614
242,4.033333,171.242111,60.238197,-170.111465,1.000632,0.943786,0.405665
243,4.050000,171.277451,59.980610,-169.889999,0.999848,0.943681,0.406721
244,4.066667,171.848511,59.570221,-170.188202,1.000096,0.943325,0.408093
245,4.083333,171.845764,59.487717,-169.988922,0.999787,0.942693,0.409229
246,4.100000,171.089966,59.273388,-169.530167,0.999420,0.942570,0.411346
247,4.116667,171.392838,59.146919,-169.220016,0.998527,0.942887,0.412278
248,4.133333,172.070358,58.885399,-169.633926,0.998635,0.942001,0.413092
249,4.150000,171.720093,58.715969,-168.967712,0.997875,0.941984,0.413918
250,4.166667,171.711548,58.534611,-169.015015,0.997242,0.941713,0.415294
251,4.183333,171.627090,58.156384,-168.569214,0.996029,0.941359,0.416401
252,4.200000,171.858734,58.016453,-169.244186,0.995755,0.941362,0.418289
253,4.216667,171.617599,57.662212,-168.925751,0.994842,0.940718,0.419343
254,4.233333,170.294464,57.678112,-167.831635,0.993210,0.940861,0.421214
255,4.250000,171.782181,57.490726,-168.990356,0.993352,0.940048,0.421764
256,4.266667,171.061554,57.308456,-169.041016,0.992212,0.939938,0.424371
257,4.283333,170.414291,57.117310,-168.614456,0.991194,0.939516,0.425784
258,4.300000,170.327484,56.983696,-167.818298,0.990289,0.939549,0.426234
259,4.316667,171.169037,56.870186,-168.570648,0.990053,0.939450,0.427001
260,4.333333,170.784348,56.775055,-168.158127,0.989100,0.939425,0.427955
261,4.350000,170.880814,56.676830,-168.521469,0.988160,0.939309,0.429071
262,4.366667,170.354645,56.507763,-167.515594,0.986542,0.938891,0.429680
263,4.383333,170.114380,56.261524,-167.250977,0.985295,0.939103,0.430713
264,4.400000,170.210114,56.187332,-167.371246,0.984563,0.938385,0.431530
265,4.416667,169.812515,56.196655,-167.745575,0.984078,0.938448,0.433360
266,4.433333,169.275269,56.045395,-167.491592,0.982847,0.938409,0.434641
267,4.450000,169.879761,56.046227,-168.341248,0.982354,0.937779,0.435940
268,4.466667,170.001816,56.024971,-167.685333,0.980686,0.937601,0.435880
269,4.483333,170.334915,55.813480,-167.921295,0.980228,0.937287,0.436783
270,4.500000,170.323624,55.987637,-168.127274,0.979911,0.936614,0.437359
271,4.516667,170.170975,55.837769,-167.492325,0.978746,0.936647,0.437693
272,4.533333,170.451080,55.766640,-167.937042,0.977815,0.936335,0.438569
273,4.550000,170.824310,55.697121,-168.087646,0.977048,0.936596,0.438937
274,4.566667,170.934128,55.549564,-168.406494,0.976904,0.936898,0.439649
275,4.583333,170.761032,55.664215,-168.855560,0.975865,0.937699,0.441015
276,4.600000,170.455032,55.659611,-168.323792,0.974844,0.938010,0.441400
277,4.616667,170.999435,55.672974,-168.314789,0.974332,0.938066,0.440767
278,4.633333,170.733765,55.656837,-168.619019,0.973708,0.939012,0.442560
279,4.650000,171.273972,55.602959,-168.705887,0.973103,0.938855,0.442266
280,4.666667,171.221649,55.450317,-168.932434,0.971460,0.939696,0.443424
281,4.683333,171.470993,55.374439,-168.821793,0.969945,0.940018,0.443178
282,4.700000,170.632416,55.593513,-168.071304,0.969187,0.940191,0.444034
283,4.716667,170.410950,55.454174,-168.293350,0.968663,0.940953,0.444719
284,4.733333,170.469055,55.458542,-168.253510,0.967896,0.941216,0.444969
285,4.750000,169.483276,55.567051,-167.853561,0.967114,0.941530,0.446175
286,4.766667,170.386169,55.558918,-167.734161,0.965932,0.941807,0.445214
287,4.783333,170.118271,55.471485,-167.288467,0.964964,0.942046,0.445178
288,4.800000,171.608810,55.736664,-169.531723,0.965151,0.942738,0.445509
289,4.816667,172.213028,55.803280,-170.133072,0.964301,0.943357,0.445997
290,4.833333,172.059036,55.717438,-169.325699,0.962771,0.943584,0.445767
291,4.850000,172.541367,55.967327,-169.533783,0.961661,0.944194,0.446092
292,4.866667,173.248428,55.897472,-170.755981,0.961466,0.944219,0.446384
293,4.883333,173.085312,56.232391,-170.523651,0.960369,0.943991,0.446167
294,4.900000,172.076584,56.228104,-170.199905,0.958940,0.944570,0.447492
295,4.916667,171.919662,56.199547,-169.542450,0.957511,0.944556,0.446730
296,4.933333,172.086533,56.275578,-169.496719,0.956323,0.944507,0.446614
297,4.950000,172.119781,56.463833,-169.446701,0.955158,0.944597,0.446696
298,4.966667,172.750595,56.672531,-169.906784,0.954229,0.944305,0.446545
299,4.983333,172.754272,56.740005,-169.517242,0.952759,0.944563,0.446843
300,5.000000,171.602936,56.853741,-168.505188,0.950957,0.944731,0.447250
301,5.016667,171.736053,57.045078,-169.891678,0.950439,0.944761,0.448383
302,5.033333,172.657715,57.268921,-171.170853,0.949308,0.945028,0.448628
303,5.050000,173.056702,57.244598,-170.406845,0.946900,0.945033,0.447731
304,5.066667,172.122559,57.258595,-169.279526,0.945372,0.945163,0.447715
305,5.083333,171.896118,57.399204,-168.402496,0.943226,0.945347,0.447224
306,5.100000,171.941879,57.556282,-169.341812,0.942085,0.945429,0.448336
307,5.116667,171.890366,58.010983,-169.755280,0.940785,0.945325,0.448992
308,5.133333,170.955750,57.986320,-168.197250,0.938569,0.945816,0.448905
309,5.150000,171.479782,58.036201,-167.487885,0.936183,0.945694,0.447498
310,5.166667,170.900421,58.454113,-167.037872,0.934495,0.945957,0.448359
311,5.183333,171.493774,58.952293,-168.324341,0.933320,0.946334,0.448662
312,5.200000,171.544724,58.698853,-168.354523,0.931487,0.945922,0.448514
313,5.216667,172.404709,58.691147,-168.291550,0.929724,0.946114,0.447785
314,5.233333,172.189148,59.336239,-168.655762,0.927785,0.945946,0.448458
315,5.250000,171.514435,59.167778,-168.649872,0.925946,0.946396,0.449941
316,5.266667,171.886658,59.474720,-168.175339,0.923877,0.946442,0.448974
317,5.283333,170.676605,59.624969,-167.828613,0.921637,0.946958,0.450704
318,5.300000,170.794052,59.809952,-166.952545,0.919492,0.946467,0.449258
319,5.316667,169.698257,60.098911,-166.626770,0.918145,0.946943,0.451251
320,5.333333,169.825928,60.295845,-166.054642,0.915751,0.947163,0.450395
321,5.350000,168.996140,60.391331,-166.219452,0.913810,0.947053,0.451994
322,5.366667,169.005508,60.755703,-166.551605,0.911638,0.947445,0.452774
323,5.383333,169.671280,60.932850,-166.588867,0.909919,0.947685,0.452401
324,5.400000,169.858780,61.236492,-166.359116,0.908104,0.947652,0.451925
325,5.416667,170.246246,61.574661,-166.631454,0.906557,0.947379,0.451848
326,5.433333,169.524414,61.650162,-166.171432,0.904227,0.947880,0.452545
327,5.450000,168.565964,61.803410,-165.306961,0.902019,0.947840,0.453073
328,5.466667,168.275208,62.263805,-165.313889,0.900205,0.947566,0.453658
329,5.483333,167.787613,62.590534,-164.983322,0.898812,0.947721,0.454489
330,5.500000,167.486008,62.805084,-164.347031,0.896359,0.947523,0.454523
331,5.516667,167.163345,62.961025,-163.657913,0.894145,0.947183,0.454624
332,5.533333,166.986755,63.620186,-164.031906,0.893162,0.947368,0.455750
333,5.550000,168.358017,63.787888,-164.987198,0.891850,0.946840,0.455345
334,5.566667,168.197037,63.888294,-165.466919,0.889798,0.947298,0.456300
335,5.583333,167.684769,64.308533,-164.621628,0.887389,0.946968,0.456457
336,5.600000,168.088287,64.748764,-164.774475,0.886247,0.946721,0.456316
337,5.616667,167.909103,65.174660,-164.665512,0.884701,0.946708,0.456478
338,5.633333,167.304520,65.656967,-164.677338,0.882630,0.946775,0.457327
339,5.650000,166.457306,65.578392,-163.675491,0.880484,0.946766,0.457743
340,5.666667,166.593887,65.619911,-163.847092,0.878995,0.946180,0.458038
341,5.683333,167.635391,66.106522,-164.934708,0.878078,0.945884,0.458421
342,5.700000,167.550201,66.593765,-164.555664,0.876805,0.946002,0.458275
343,5.716667,166.693649,66.712029,-162.848831,0.874019,0.945874,0.457849
344,5.733333,168.024246,67.301872,-164.708115,0.872611,0.946107,0.458657
345,5.750000,166.572784,67.391014,-163.725098,0.870773,0.946157,0.459463
346,5.766667,167.193344,67.920975,-163.809860,0.869477,0.945784,0.459024
347,5.783333,166.722198,68.359169,-163.754562,0.868202,0.944965,0.460081
348,5.800000,165.607330,68.787979,-163.035233,0.865970,0.945653,0.460728
349,5.816667,164.288284,69.078415,-161.480011,0.863452,0.945704,0.460639
350,5.833333,164.991745,69.569023,-161.077118,0.861854,0.944812,0.459605
351,5.850000,163.737228,69.818108,-160.872498,0.860586,0.944574,0.461052
