Format Version,1.23,Take Name,Take 2025-07-31 09.34.12 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.34.13.375 AM,Total Frames in Take,2107,Total Exported Frames,2107,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,0.897722,-50.659523,3.909655,0.768438,0.930161,0.397649
22,0.366667,0.781608,-50.688290,4.291873,0.771113,0.930946,0.403958
23,0.383333,0.689574,-51.202213,2.879178,0.772094,0.931342,0.407592
24,0.400000,0.608520,-51.184036,5.177107,0.776181,0.932804,0.415600
25,0.416667,0.317290,-51.371666,4.403230,0.778691,0.932706,0.420274
26,0.433333,,,,,,
27,0.450000,0.218147,-51.740494,5.075724,0.784977,0.933982,0.430701
28,0.466667,0.641553,-51.955547,5.848034,0.788695,0.935813,0.435356
29,0.483333,0.685559,-51.746822,6.203237,0.792444,0.935868,0.440305
30,0.500000,-1.253417,-52.575111,5.627916,0.795601,0.937207,0.446883
31,0.516667,-1.147430,-52.191074,4.840353,0.798261,0.938084,0.449219
32,0.533333,-0.412745,-52.551514,6.079350,0.803335,0.938481,0.453629
33,0.550000,-0.602054,-52.839409,5.762919,0.806980,0.939235,0.456998
34,0.566667,-0.551208,-52.751835,6.110618,0.811137,0.940286,0.460884
35,0.583333,-1.003192,-53.253750,5.998425,0.814898,0.940406,0.464294
36,0.600000,0.286556,-53.160336,7.495624,0.820593,0.941377,0.467308
37,0.616667,-0.541797,-53.469685,6.814175,0.823956,0.942582,0.470374
38,0.633333,-0.287249,-53.349533,7.670678,0.829625,0.942894,0.473256
39,0.650000,-0.584662,-53.528259,7.708782,0.834008,0.942995,0.475343
40,0.666667,-0.440091,-53.618675,8.434940,0.839362,0.944199,0.477577
41,0.683333,-1.000081,-53.723644,6.772247,0.843181,0.945551,0.478227
42,0.700000,-0.615227,-53.519047,7.394933,0.848446,0.946077,0.479315
43,0.716667,-0.014805,-53.925266,7.992654,0.853566,0.946762,0.479836
44,0.733333,-0.212626,-53.691597,8.112200,0.859075,0.947562,0.480999
45,0.750000,0.159990,-54.048096,8.998767,0.864416,0.948346,0.481603
46,0.766667,0.033298,-53.811741,8.900522,0.869503,0.948813,0.481691
47,0.783333,1.412983,-53.860600,10.747859,0.876079,0.949489,0.481610
48,0.800000,1.328147,-53.579330,10.275905,0.881495,0.949706,0.480594
49,0.816667,1.385039,-53.918518,10.560385,0.886608,0.950411,0.480089
50,0.833333,1.694429,-53.964291,10.993373,0.891983,0.951200,0.478575
51,0.850000,2.589450,-53.665123,11.924259,0.898317,0.951636,0.476759
52,0.866667,2.429659,-53.619408,11.925068,0.903603,0.952029,0.474913
53,0.883333,3.182373,-53.798561,12.507774,0.908733,0.952194,0.472781
54,0.900000,3.856937,-53.780632,13.407063,0.914429,0.952738,0.470918
55,0.916667,4.542602,-53.465332,13.730134,0.919962,0.952559,0.466897
56,0.933333,5.149644,-53.468704,13.026159,0.924868,0.952438,0.462619
57,0.950000,5.617987,-53.423531,13.771565,0.930120,0.952531,0.459650
58,0.966667,5.658579,-53.275101,14.501549,0.935694,0.952152,0.456832
59,0.983333,6.160309,-53.049416,13.738664,0.939716,0.952242,0.451192
60,1.000000,5.960146,-52.875359,13.500028,0.944762,0.951445,0.447197
61,1.016667,7.397482,-52.732601,14.681080,0.950002,0.951244,0.442723
62,1.033333,7.214335,-52.573208,14.639225,0.955360,0.950207,0.438198
63,1.050000,6.448929,-52.397129,14.622705,0.959387,0.950060,0.434537
64,1.066667,8.053039,-52.199158,15.296264,0.964412,0.948626,0.428426
65,1.083333,8.692338,-52.332901,16.823738,0.969523,0.948240,0.424538
66,1.100000,9.069052,-51.927670,16.022896,0.973343,0.947086,0.417807
67,1.116667,9.405073,-51.647724,15.449080,0.976955,0.945688,0.411452
68,1.133333,9.366139,-51.608177,16.415606,0.981062,0.945397,0.407217
69,1.150000,10.162586,-51.509041,15.902579,0.984776,0.943717,0.400302
70,1.166667,10.379005,-51.015945,15.954798,0.988375,0.943048,0.394394
71,1.183333,10.313745,-50.968449,15.815337,0.991477,0.942203,0.388626
72,1.200000,10.767159,-50.633869,16.112743,0.995292,0.941811,0.382181
73,1.216667,9.785005,-50.615532,14.852617,0.997666,0.940482,0.376619
74,1.233333,10.188409,-50.040394,13.613359,0.999456,0.939292,0.368107
75,1.250000,10.723168,-50.083603,15.542186,1.003273,0.939276,0.363781
76,1.266667,11.488799,-49.576088,15.086615,1.006089,0.937999,0.356276
77,1.283333,12.404529,-49.185444,15.245165,1.008386,0.937144,0.348982
78,1.300000,12.175734,-48.952072,15.568182,1.011186,0.936735,0.343899
79,1.316667,12.509356,-48.365917,15.165578,1.012906,0.936188,0.337000
80,1.333333,12.959828,-48.243855,15.580459,1.014934,0.935774,0.330969
81,1.350000,13.289430,-47.798004,15.690806,1.016699,0.935743,0.324663
82,1.366667,13.879942,-47.821583,16.694241,1.019229,0.935999,0.318996
83,1.383333,13.705532,-47.135204,15.356194,1.019241,0.936296,0.311828
84,1.400000,14.481827,-46.664856,15.472810,1.020419,0.935732,0.305228
85,1.416667,14.522541,-46.181438,16.291136,1.021877,0.936680,0.300235
86,1.433333,15.315117,-45.951401,16.068964,1.022222,0.936662,0.293343
87,1.450000,15.157495,-45.434185,16.739946,1.023392,0.937258,0.288863
88,1.466667,15.627796,-45.071213,16.031219,1.022384,0.937549,0.282091
89,1.483333,16.146261,-44.728344,16.299192,1.022520,0.938079,0.276532
90,1.500000,15.216898,-44.217999,16.949295,1.022918,0.939186,0.273397
91,1.516667,16.139759,-43.671696,16.091139,1.021564,0.939361,0.266371
92,1.533333,16.092934,-43.174229,17.624180,1.022197,0.941189,0.263531
93,1.550000,15.912831,-43.190804,16.443729,1.019933,0.941503,0.257908
94,1.566667,16.490915,-42.859406,16.101984,1.018075,0.942331,0.252918
95,1.583333,16.105019,-42.205181,15.771686,1.015834,0.943963,0.248656
96,1.600000,15.858127,-41.582832,15.840466,1.014863,0.943589,0.244724
97,1.616667,15.529935,-41.278839,15.983890,1.012629,0.944344,0.241565
98,1.633333,15.064737,-41.123676,15.086969,1.009322,0.944399,0.237646
99,1.650000,15.660155,-40.686646,15.871344,1.007603,0.944520,0.234153
100,1.666667,14.858976,-39.967152,15.547253,1.004573,0.944907,0.231613
101,1.683333,15.788013,-39.726433,15.446752,1.001141,0.944569,0.227055
102,1.700000,15.001602,-39.273365,15.692083,0.998012,0.944875,0.225206
103,1.716667,14.638035,-38.783348,15.320002,0.993798,0.944174,0.222564
104,1.733333,14.330771,-38.555241,14.550916,0.989452,0.943883,0.219769
105,1.750000,14.271723,-38.072121,13.839945,0.985113,0.943046,0.216906
106,1.766667,13.893620,-37.593132,14.440571,0.981800,0.942897,0.215703
107,1.783333,13.445243,-37.535896,12.496649,0.975060,0.942390,0.212492
108,1.800000,13.398310,-37.139645,12.239578,0.970291,0.941954,0.210989
109,1.816667,13.095853,-36.618965,12.337220,0.965761,0.941840,0.209846
110,1.833333,12.929535,-36.249840,11.323206,0.959554,0.941614,0.207683
111,1.850000,12.257926,-35.927036,10.815645,0.953648,0.940993,0.206837
112,1.866667,12.203279,-35.097126,10.857716,0.948933,0.940744,0.205832
113,1.883333,11.791883,-35.067863,10.362190,0.942330,0.941007,0.205295
114,1.900000,11.859574,-34.702278,10.885821,0.937516,0.940586,0.204805
115,1.916667,11.256143,-34.482048,10.075871,0.931413,0.940207,0.204865
116,1.933333,10.602472,-34.028790,9.351197,0.924962,0.940201,0.205249
117,1.950000,10.135561,-33.848270,9.713784,0.919731,0.939886,0.205762
118,1.966667,10.274628,-33.419220,8.063106,0.911621,0.939469,0.204356
119,1.983333,10.336552,-32.751221,7.837757,0.905355,0.939458,0.204490
120,2.000000,9.571343,-32.777390,8.186789,0.900086,0.938799,0.206283
121,2.016667,9.515401,-32.279522,7.181221,0.892903,0.937661,0.206437
122,2.033333,9.494807,-31.731007,6.668207,0.886063,0.937261,0.206953
123,2.050000,9.451632,-31.335220,7.093326,0.880448,0.937108,0.208259
124,2.066667,9.211317,-31.312740,6.965828,0.874368,0.936106,0.210300
125,2.083333,9.743710,-30.642633,5.728695,0.867208,0.935608,0.209832
126,2.100000,8.836738,-30.572849,6.655394,0.862475,0.934660,0.213275
127,2.116667,8.463029,-30.174206,5.895584,0.855360,0.934262,0.215272
128,2.133333,7.938755,-29.797209,5.511923,0.849232,0.933444,0.217567
129,2.150000,8.325337,-29.142328,4.114901,0.841670,0.932816,0.217152
130,2.166667,8.327617,-28.953951,3.612415,0.835500,0.932609,0.219763
131,2.183333,7.684980,-29.097153,3.012662,0.829344,0.931806,0.223181
132,2.200000,7.670094,-29.114494,3.453529,0.824789,0.931072,0.226431
133,2.216667,7.329526,-28.330690,3.640962,0.819195,0.931276,0.229755
134,2.233333,8.273415,-28.177597,2.173449,0.812578,0.931347,0.230337
135,2.250000,7.136487,-27.836580,2.304108,0.807640,0.930760,0.235245
136,2.266667,7.515130,-27.702784,2.341092,0.802820,0.931218,0.238515
137,2.283333,7.226520,-27.477039,2.365271,0.797851,0.931367,0.242593
138,2.300000,7.098980,-27.013733,1.356123,0.792537,0.931106,0.245547
139,2.316667,6.845201,-27.227324,1.674165,0.788609,0.931099,0.250372
140,2.333333,6.647511,-26.564148,1.622573,0.784315,0.931371,0.254501
141,2.350000,6.519566,-26.392225,1.582916,0.779983,0.931377,0.258757
142,2.366667,6.477195,-26.353266,1.430720,0.776659,0.930836,0.263522
143,2.383333,6.096378,-26.061548,0.529612,0.771747,0.930579,0.267781
144,2.400000,6.314571,-25.868658,1.132534,0.769499,0.929976,0.272659
145,2.416667,5.972986,-25.681005,0.766477,0.765853,0.930331,0.277987
146,2.433333,6.163441,-25.369905,0.061131,0.762172,0.930134,0.282378
147,2.450000,5.771872,-25.332602,-0.621450,0.758220,0.929837,0.287236
148,2.466667,5.546773,-25.290661,0.480805,0.757667,0.929484,0.293782
149,2.483333,5.018278,-25.345366,1.010984,0.756149,0.929010,0.300210
150,2.500000,5.759461,-24.666176,0.543301,0.753483,0.928849,0.304416
151,2.516667,5.397845,-24.371679,0.144134,0.751210,0.927895,0.310024
152,2.533333,4.719298,-24.242556,0.868690,0.750452,0.927525,0.317030
153,2.550000,4.853758,-24.487324,0.425906,0.748873,0.927017,0.322504
154,2.566667,5.237203,-24.230410,0.788081,0.748300,0.926528,0.328122
155,2.583333,4.379977,-23.986341,0.644058,0.747310,0.925453,0.335055
156,2.600000,5.149747,-23.764626,1.036353,0.747019,0.925634,0.340256
157,2.616667,4.101186,-23.814257,1.371049,0.747383,0.924381,0.347455
158,2.633333,4.139682,-23.686811,0.720042,0.746188,0.923930,0.353463
159,2.650000,3.807891,-23.563070,-0.010867,0.745135,0.923141,0.359152
160,2.666667,3.189090,-23.424644,0.794820,0.746782,0.921894,0.366692
161,2.683333,3.020996,-23.392935,0.818312,0.747581,0.921194,0.373105
162,2.700000,2.594484,-23.396906,1.341643,0.748540,0.921163,0.380042
163,2.716667,2.831784,-22.868065,0.921511,0.749383,0.919567,0.385345
164,2.733333,2.376190,-22.766726,1.982927,0.751667,0.918809,0.392653
165,2.750000,2.564558,-23.142958,1.411874,0.752141,0.918064,0.398146
166,2.766667,1.901912,-23.138149,1.723004,0.754744,0.916511,0.405518
167,2.783333,2.258687,-22.888988,1.815319,0.756588,0.916340,0.410610
168,2.800000,1.226312,-22.794516,2.066323,0.758605,0.916540,0.418201
169,2.816667,2.844107,-22.971554,2.587242,0.761327,0.915428,0.421610
170,2.833333,1.565476,-22.565069,1.870725,0.762633,0.916562,0.428388
171,2.850000,0.974987,-22.848391,2.087069,0.766113,0.915604,0.434990
172,2.866667,0.800313,-22.506994,2.115556,0.768506,0.917008,0.440262
173,2.883333,0.328666,-22.743856,2.292884,0.771534,0.915901,0.446212
174,2.900000,0.652856,-22.276533,2.093247,0.774564,0.916168,0.450587
175,2.916667,0.226417,-22.640535,2.313643,0.778226,0.916620,0.456384
176,2.933333,-0.520858,-22.434870,3.211242,0.782478,0.918086,0.463033
177,2.950000,0.734351,-22.345617,1.997758,0.784484,0.918561,0.464409
178,2.966667,0.023352,-22.817516,2.400489,0.789155,0.919137,0.470580
179,2.983333,-0.384638,-22.639931,1.965964,0.791559,0.921503,0.474189
180,3.000000,-0.399113,-22.237904,3.785789,0.798957,0.921846,0.479334
181,3.016667,0.148215,-22.573753,3.011975,0.801344,0.923391,0.481866
182,3.033333,-0.550659,-22.606153,4.592047,0.806960,0.925640,0.486893
183,3.050000,-0.136293,-22.459496,4.911683,0.812295,0.926413,0.489606
184,3.066667,-0.658219,-22.091442,4.769649,0.816329,0.927921,0.493047
185,3.083333,-1.324387,-22.386808,4.388014,0.820439,0.929227,0.496651
186,3.100000,-0.177185,-22.246471,4.947345,0.825287,0.932735,0.497387
187,3.116667,-0.884585,-22.203421,3.772346,0.828697,0.934673,0.499920
188,3.133333,-0.676983,-22.440434,5.287915,0.835430,0.936879,0.502633
189,3.150000,-0.998471,-22.379343,5.233043,0.839748,0.939300,0.504233
190,3.166667,-0.945851,-22.401960,4.769285,0.843691,0.941713,0.504821
191,3.183333,-0.394260,-22.337425,6.631680,0.851147,0.942753,0.505833
192,3.200000,-1.308050,-22.326267,5.896190,0.854469,0.946010,0.507604
193,3.216667,-0.793832,-22.106243,5.452202,0.858567,0.947538,0.506845
194,3.233333,-1.045136,-21.934938,5.820661,0.863817,0.949132,0.507737
195,3.250000,-0.955787,-22.001480,5.824156,0.869063,0.950242,0.507342
196,3.266667,-0.185579,-21.873829,7.047771,0.875093,0.952650,0.506016
197,3.283333,0.031815,-21.883434,7.274680,0.879883,0.953955,0.505152
198,3.300000,-0.845204,-22.252085,7.695512,0.884769,0.957073,0.505868
199,3.316667,-0.683371,-22.009312,6.644946,0.888879,0.957722,0.503518
200,3.333333,-0.649886,-22.440340,7.492361,0.894392,0.959395,0.502455
201,3.350000,-0.090580,-22.111282,7.269950,0.898672,0.961106,0.499749
202,3.366667,-0.538909,-21.825846,8.370453,0.904664,0.962018,0.498217
203,3.383333,-0.511471,-22.081953,6.889057,0.906923,0.963080,0.495150
204,3.400000,-0.110705,-21.539448,7.992689,0.912705,0.964200,0.492271
205,3.416667,-0.190481,-22.019409,7.818789,0.916512,0.965336,0.489179
206,3.433333,-0.336261,-22.017275,8.531131,0.921806,0.966034,0.486787
207,3.450000,0.989906,-22.179281,8.899471,0.925992,0.966630,0.481443
208,3.466667,0.596968,-21.914043,8.391738,0.929632,0.966717,0.478269
209,3.483333,0.990945,-21.931271,8.390150,0.933669,0.967373,0.473864
210,3.500000,2.048430,-21.697340,8.869634,0.937541,0.967985,0.468007
211,3.516667,1.448824,-21.987972,7.529036,0.940094,0.967647,0.464174
212,3.533333,2.213474,-21.675692,9.190354,0.945205,0.968231,0.459238
213,3.550000,2.112764,-21.591364,9.086565,0.948455,0.967707,0.454506
214,3.566667,2.842072,-21.341366,8.781438,0.951058,0.967492,0.447988
215,3.583333,3.325622,-21.532688,9.754741,0.955643,0.967049,0.442937
216,3.600000,4.132054,-21.477131,9.244969,0.956925,0.967613,0.436375
217,3.616667,4.159431,-21.386881,10.848287,0.962383,0.966938,0.431499
218,3.633333,5.119558,-21.107197,10.559061,0.964905,0.966689,0.424270
219,3.650000,5.426564,-20.960283,10.271596,0.966654,0.966612,0.418680
220,3.666667,5.928734,-21.061499,10.043590,0.968076,0.967350,0.411909
221,3.683333,6.485937,-21.117119,9.934083,0.970322,0.966497,0.405494
222,3.700000,7.462772,-20.453825,11.474791,0.973582,0.967489,0.398985
223,3.716667,6.312066,-20.861534,11.277852,0.975504,0.966133,0.394907
224,3.733333,7.053490,-20.702293,10.318195,0.975411,0.966144,0.387309
225,3.750000,7.630013,-20.634813,10.649727,0.977111,0.965157,0.380681
226,3.766667,8.043251,-20.430466,10.677687,0.977883,0.964316,0.373971
227,3.783333,8.134270,-20.272997,11.262824,0.979391,0.964253,0.368612
228,3.800000,8.481955,-20.242422,12.442905,0.981032,0.963767,0.362925
229,3.816667,8.441554,-20.279266,11.578556,0.979936,0.962621,0.356517
230,3.833333,9.322563,-19.853790,12.113504,0.980372,0.962792,0.349889
231,3.850000,9.701573,-19.731842,11.478148,0.979568,0.961851,0.343357
232,3.866667,9.261595,-19.865362,10.715087,0.977758,0.961953,0.337826
233,3.883333,9.339134,-19.531286,11.517860,0.978312,0.962061,0.332816
234,3.900000,9.735933,-19.474571,11.262178,0.977202,0.961684,0.326608
235,3.916667,9.878452,-19.724031,10.487371,0.974734,0.961213,0.320689
236,3.933333,9.359508,-19.323452,11.319279,0.974945,0.961249,0.317000
237,3.950000,10.373159,-19.048679,11.172916,0.973006,0.960748,0.310089
238,3.966667,9.555058,-19.383133,9.568368,0.968637,0.960781,0.305823
239,3.983333,10.075076,-19.056574,9.987122,0.967232,0.960866,0.300184
240,4.000000,10.108915,-19.366415,9.302002,0.964002,0.960534,0.295636
241,4.016667,10.057845,-18.858503,9.948402,0.962176,0.960897,0.291390
242,4.033333,10.271867,-19.097723,9.963430,0.959894,0.960649,0.286678
243,4.050000,10.488562,-18.802423,9.404381,0.955901,0.961359,0.282404
244,4.066667,9.449244,-18.681044,9.958754,0.954228,0.960900,0.280105
245,4.083333,9.812491,-18.563089,8.832961,0.949378,0.961453,0.274913
246,4.100000,10.602065,-18.271519,8.805795,0.945536,0.962691,0.270400
247,4.116667,9.570516,-18.649174,8.384365,0.942297,0.961925,0.268181
248,4.133333,9.880773,-18.455065,7.943105,0.937906,0.962592,0.264579
249,4.150000,9.594289,-18.406487,7.405845,0.933444,0.963024,0.261503
250,4.166667,9.067606,-18.149328,8.114186,0.931082,0.963112,0.259757
251,4.183333,9.529235,-18.412685,7.046484,0.925156,0.963474,0.255863
252,4.200000,9.440795,-18.077822,7.506234,0.921893,0.963870,0.253548
253,4.216667,9.183003,-17.841053,7.943534,0.918396,0.964192,0.251910
254,4.233333,9.343349,-18.159910,7.203891,0.913176,0.964274,0.248908
255,4.250000,8.264596,-17.980183,7.113278,0.909349,0.963844,0.247944
256,4.266667,8.104916,-17.995115,6.872834,0.905218,0.963681,0.246321
257,4.283333,8.561258,-17.893944,5.469606,0.899102,0.963201,0.243261
258,4.300000,8.156319,-17.885139,5.674389,0.895387,0.963140,0.242378
259,4.316667,7.776374,-18.185804,4.051436,0.889103,0.962119,0.240534
260,4.333333,8.131128,-18.330009,3.486838,0.884334,0.961915,0.239170
261,4.350000,8.265040,-18.160501,3.709661,0.880413,0.961865,0.237990
262,4.366667,8.271283,-18.114653,2.884293,0.875975,0.960932,0.236879
263,4.383333,7.722853,-18.264984,2.450161,0.871347,0.960131,0.236648
264,4.400000,7.656978,-18.033728,3.043823,0.868352,0.959643,0.236145
265,4.416667,7.780776,-18.279310,2.403264,0.864151,0.958868,0.235396
266,4.433333,7.884721,-17.961040,1.505311,0.858854,0.958909,0.234181
267,4.450000,6.980888,-18.324030,1.521288,0.855968,0.957965,0.235646
268,4.466667,6.703964,-18.499929,0.310228,0.851258,0.957062,0.235511
269,4.483333,6.647745,-18.178930,0.668548,0.848753,0.957181,0.235544
270,4.500000,6.528341,-18.262930,0.405360,0.845922,0.956003,0.236131
271,4.516667,5.946300,-18.417784,0.487156,0.843380,0.955924,0.237291
272,4.533333,6.077087,-18.598915,-0.737635,0.839159,0.955244,0.237215
273,4.550000,6.281171,-18.161114,0.527744,0.838190,0.955642,0.237524
274,4.566667,5.690877,-18.552202,0.170817,0.836154,0.955134,0.239263
275,4.583333,5.499804,-18.784445,0.657364,0.834713,0.954744,0.240592
276,4.600000,5.857096,-18.579441,-0.331478,0.831547,0.954725,0.240374
277,4.616667,4.950107,-18.570475,0.512424,0.831003,0.954968,0.242965
278,4.633333,4.466824,-18.367268,0.845455,0.830207,0.954600,0.244465
279,4.650000,4.750250,-18.336897,2.031956,0.831081,0.954472,0.245657
280,4.666667,4.172628,-18.656099,0.596724,0.828426,0.953774,0.247254
281,4.683333,4.655341,-18.565950,0.801772,0.828072,0.953429,0.247998
282,4.700000,4.650031,-18.814920,0.462490,0.827211,0.953468,0.249460
283,4.716667,4.236256,-18.920084,1.308895,0.827754,0.953501,0.251651
284,4.733333,4.219597,-18.804680,1.867309,0.828234,0.953187,0.253242
285,4.750000,3.954624,-18.992682,2.177256,0.828612,0.952833,0.254974
286,4.766667,4.114805,-18.839184,3.023069,0.829734,0.951799,0.256476
287,4.783333,4.070905,-19.043776,4.042292,0.831460,0.951227,0.258458
288,4.800000,4.296702,-19.136297,3.887142,0.831557,0.950362,0.259619
289,4.816667,4.283262,-19.416550,4.073328,0.832359,0.949790,0.261267
290,4.833333,3.770912,-19.310469,3.954414,0.832117,0.949610,0.262997
291,4.850000,4.221582,-19.674843,3.863910,0.832961,0.949124,0.264110
292,4.866667,4.207731,-19.778025,4.745691,0.835152,0.948714,0.266119
293,4.883333,4.755107,-20.217392,4.715676,0.835863,0.948139,0.266603
294,4.900000,4.364491,-20.189009,4.540674,0.836225,0.948035,0.268301
295,4.916667,4.358806,-20.365469,4.463778,0.837246,0.947460,0.269723
296,4.933333,4.338813,-20.558500,5.017251,0.838948,0.947200,0.271394
297,4.950000,4.002578,-20.654350,5.965024,0.841124,0.947547,0.273751
298,4.966667,4.065907,-20.968586,6.652347,0.842757,0.947749,0.275061
299,4.983333,4.644981,-20.766222,6.936300,0.843709,0.947139,0.275368
300,5.000000,4.590571,-21.053240,6.737723,0.844746,0.946876,0.276652
301,5.016667,4.508888,-21.288244,6.372822,0.845350,0.946097,0.277629
302,5.033333,4.735403,-21.629120,6.569539,0.846833,0.946055,0.278785
303,5.050000,4.337845,-21.890709,6.342495,0.847556,0.945412,0.280193
304,5.066667,4.535336,-22.375454,5.765491,0.848029,0.945319,0.280628
305,5.083333,4.524747,-22.486544,6.284191,0.849623,0.945097,0.281533
306,5.100000,4.418545,-22.635126,7.429667,0.851767,0.945044,0.283155
307,5.116667,4.569628,-22.877571,7.776746,0.852650,0.945021,0.283753
308,5.133333,4.711851,-23.157145,8.131371,0.853125,0.945303,0.284343
309,5.150000,4.715452,-23.495424,8.334394,0.853827,0.945117,0.285074
310,5.166667,4.867322,-23.839954,8.509221,0.854428,0.945047,0.285747
311,5.183333,4.775167,-23.824615,9.367179,0.856367,0.945254,0.286632
312,5.200000,4.338230,-24.310432,8.960206,0.856798,0.944191,0.287825
313,5.216667,4.867123,-24.704012,9.338540,0.857456,0.944526,0.287987
314,5.233333,5.050398,-25.113888,9.026993,0.857301,0.944322,0.288025
315,5.250000,5.101551,-25.411989,9.110171,0.857503,0.944144,0.288311
316,5.266667,5.285168,-25.900547,9.128428,0.857342,0.943812,0.288563
317,5.283333,5.214366,-26.308571,9.253661,0.857108,0.943468,0.288860
318,5.300000,5.180623,-26.505976,9.787698,0.857406,0.943220,0.289351
319,5.316667,5.397714,-26.944340,9.945488,0.857117,0.943050,0.289031
320,5.333333,5.740111,-27.049456,9.784446,0.856654,0.942287,0.288341
321,5.350000,5.570674,-27.549303,10.291333,0.856708,0.942688,0.288857
322,5.366667,5.534871,-27.973671,9.563561,0.855379,0.942762,0.288088
323,5.383333,5.421822,-28.333641,9.031323,0.854280,0.942308,0.287784
324,5.400000,5.683938,-28.973568,8.694533,0.853051,0.942200,0.287240
325,5.416667,6.115321,-29.218340,9.504002,0.853211,0.942208,0.286854
326,5.433333,5.984330,-29.598177,8.482031,0.851467,0.941666,0.285897
327,5.450000,5.642850,-30.119776,8.269424,0.849840,0.942031,0.285556
328,5.466667,5.691664,-30.297329,8.174134,0.848338,0.941780,0.284883
329,5.483333,5.852730,-30.457617,8.166712,0.847151,0.941681,0.284377
330,5.500000,5.867739,-30.998486,8.279038,0.846304,0.941655,0.284139
331,5.516667,5.978561,-31.496759,7.943052,0.844696,0.941464,0.283389
332,5.533333,5.902512,-31.812485,7.329258,0.842431,0.941279,0.282095
333,5.550000,5.552468,-32.272141,6.963387,0.841060,0.941143,0.281984
334,5.566667,5.966750,-32.532551,7.290676,0.840253,0.940972,0.281348
335,5.583333,6.092112,-33.198318,6.972141,0.839009,0.941449,0.280736
336,5.600000,5.888203,-33.735157,6.897035,0.837628,0.941978,0.280559
337,5.616667,5.970995,-34.011303,6.853955,0.836338,0.941794,0.279698
338,5.633333,6.292373,-34.563770,6.516489,0.834370,0.941652,0.278652
339,5.650000,6.373813,-35.051884,6.582469,0.833155,0.941477,0.278446
340,5.666667,6.249660,-35.401485,6.453269,0.831750,0.940896,0.278176
341,5.683333,6.512939,-35.733929,6.639719,0.830913,0.940459,0.277759
342,5.700000,6.926394,-36.040131,6.555792,0.829522,0.940324,0.276634
343,5.716667,7.394816,-36.340538,6.804160,0.828750,0.940021,0.275995
344,5.733333,7.358006,-36.829426,7.401650,0.828063,0.939367,0.276163
345,5.750000,7.501915,-37.280426,8.162253,0.828180,0.938751,0.276344
346,5.766667,6.859689,-37.571491,6.444329,0.825238,0.938551,0.275615
347,5.783333,6.794209,-37.893414,6.976870,0.825242,0.937946,0.276188
348,5.800000,6.457496,-38.176170,6.659482,0.824039,0.937737,0.276287
349,5.816667,6.489702,-38.402710,6.559723,0.822973,0.937819,0.276139
350,5.833333,6.594143,-38.748493,6.493469,0.821586,0.938157,0.275797
