Format Version,1.23,Take Name,Take 2025-07-31 09.39.20 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.39.20.759 AM,Total Frames in Take,1623,Total Exported Frames,1623,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,8.115212,39.943169,-1.300717,0.737090,0.902955,0.286446
22,0.366667,8.312996,40.288860,-1.948794,0.735823,0.905704,0.294224
23,0.383333,7.856180,40.243534,-1.057518,0.736920,0.908126,0.301163
24,0.400000,7.948321,40.330097,-1.787935,0.736187,0.910301,0.308928
25,0.416667,7.888313,40.325901,-1.444688,0.736535,0.912636,0.316369
26,0.433333,,,,,,
27,0.450000,8.005376,40.388214,-2.465364,0.736569,0.916611,0.331005
28,0.466667,7.216365,40.474567,-2.323225,0.737627,0.918165,0.339238
29,0.483333,7.687368,40.433170,-2.835987,0.737400,0.920464,0.346195
30,0.500000,7.515552,40.104008,-3.730690,0.736700,0.922405,0.353930
31,0.516667,6.396057,39.934963,-2.908723,0.737895,0.924427,0.362257
32,0.533333,6.438930,40.354355,-2.792659,0.739310,0.925759,0.368970
33,0.550000,5.709537,40.516251,-2.782325,0.739597,0.928133,0.376844
34,0.566667,5.376472,40.751633,-2.492822,0.740393,0.929384,0.384015
35,0.583333,5.727508,40.402245,-3.245168,0.740511,0.931889,0.390897
36,0.600000,5.547968,40.445286,-3.004118,0.742227,0.932731,0.397561
37,0.616667,5.264408,39.866619,-3.630142,0.742516,0.934938,0.405097
38,0.633333,4.578006,39.990559,-2.495992,0.745079,0.936425,0.411383
39,0.650000,4.690459,39.622612,-3.423114,0.745319,0.938391,0.418341
40,0.666667,4.562817,39.963932,-3.172228,0.747016,0.939472,0.424305
41,0.683333,4.220503,39.822178,-3.948809,0.747108,0.940920,0.431327
42,0.700000,3.197367,39.805332,-2.576336,0.750003,0.942408,0.437380
43,0.716667,2.669151,39.733318,-2.423209,0.751596,0.944076,0.443329
44,0.733333,2.981660,39.652840,-1.593503,0.754107,0.944971,0.447704
45,0.750000,2.150185,39.699017,-0.999781,0.756299,0.946014,0.453490
46,0.766667,2.347077,39.081348,-0.782218,0.758187,0.947288,0.458064
47,0.783333,1.548402,39.018093,-1.585417,0.759188,0.948560,0.464516
48,0.800000,2.216011,38.900570,-2.510567,0.759976,0.950052,0.468617
49,0.816667,1.830211,38.760303,-1.729269,0.763558,0.950935,0.472281
50,0.833333,0.821356,38.338650,-1.289776,0.765613,0.952718,0.477252
51,0.850000,0.839452,38.263496,-1.955333,0.766933,0.954055,0.481229
52,0.866667,0.053533,38.044811,-1.583031,0.769058,0.955339,0.485004
53,0.883333,-0.316504,37.883667,-0.710805,0.772162,0.956414,0.487564
54,0.900000,-1.270239,37.981243,0.582172,0.775153,0.957220,0.490628
55,0.916667,-0.774851,37.345470,-0.402074,0.776242,0.957886,0.493417
56,0.933333,-1.036958,37.364014,0.101651,0.778724,0.958212,0.495438
57,0.950000,-0.761152,36.908604,0.165659,0.780733,0.958514,0.497175
58,0.966667,-0.266613,36.539116,-0.341505,0.782671,0.958572,0.498659
59,0.983333,-0.593118,36.283550,-0.578899,0.784735,0.957891,0.500578
60,1.000000,0.237010,35.837864,-0.755110,0.786782,0.958162,0.500789
61,1.016667,0.381695,35.089676,-0.574393,0.789400,0.957722,0.501489
62,1.033333,-0.286964,35.126442,-0.542735,0.792067,0.957181,0.502697
63,1.050000,0.805124,34.818233,-1.808703,0.793171,0.956974,0.502285
64,1.066667,0.892618,34.152519,-1.847344,0.794667,0.956377,0.501856
65,1.083333,0.146106,33.601791,-0.318841,0.799437,0.955112,0.501044
66,1.100000,0.768564,33.687737,-0.732725,0.800748,0.954965,0.500256
67,1.116667,1.113764,33.380589,-1.812114,0.802069,0.953691,0.499640
68,1.133333,1.479169,32.733509,-1.458200,0.804967,0.952375,0.497381
69,1.150000,1.158939,32.292519,-0.698243,0.808188,0.952210,0.496524
70,1.166667,1.780805,31.727530,-0.551955,0.811443,0.950576,0.494004
71,1.183333,1.698923,31.343712,-1.350757,0.813223,0.948487,0.492552
72,1.200000,2.432558,31.156366,-2.127761,0.814963,0.946481,0.489569
73,1.216667,2.217274,30.562860,-0.270266,0.819989,0.945017,0.486718
74,1.233333,2.006718,30.174799,-0.992087,0.821548,0.942996,0.484760
75,1.250000,1.688462,29.852852,-1.041653,0.823644,0.941102,0.482259
76,1.266667,0.815270,29.322006,0.558976,0.828679,0.938783,0.478963
77,1.283333,0.464094,28.827131,0.816080,0.831418,0.937240,0.475996
78,1.300000,0.356014,28.326706,1.286546,0.834995,0.935407,0.472042
79,1.316667,0.586100,27.992502,1.334749,0.837883,0.933653,0.468158
80,1.333333,0.539220,27.474310,1.272462,0.840644,0.932650,0.464366
81,1.350000,0.697461,27.027447,1.501729,0.843582,0.930834,0.459754
82,1.366667,1.445714,26.502932,1.627206,0.846579,0.929717,0.454565
83,1.383333,1.311425,26.139317,1.283656,0.848918,0.927714,0.450036
84,1.400000,1.508965,25.284117,1.557304,0.852735,0.926086,0.444992
85,1.416667,1.725308,24.747679,2.474072,0.856628,0.925125,0.438983
86,1.433333,1.615318,24.480066,1.964304,0.858295,0.923622,0.434355
87,1.450000,1.832604,23.941778,3.134595,0.862922,0.922715,0.428114
88,1.466667,1.871371,23.619785,3.513146,0.864993,0.922127,0.422578
89,1.483333,1.408546,23.255665,3.783790,0.868316,0.920820,0.417511
90,1.500000,1.673806,22.792395,3.935739,0.871009,0.919706,0.410996
91,1.516667,1.435757,21.793255,4.254912,0.873713,0.919086,0.405775
92,1.533333,2.583782,21.505129,3.527845,0.875370,0.918122,0.398326
93,1.550000,2.578668,21.043060,4.559594,0.878868,0.917511,0.391956
94,1.566667,2.332667,20.505133,4.630496,0.881094,0.916945,0.386273
95,1.583333,2.826192,19.905891,5.204013,0.883702,0.916497,0.379080
96,1.600000,3.003138,19.337505,4.921040,0.884873,0.915970,0.372953
97,1.616667,3.086677,19.044489,5.884836,0.887989,0.915693,0.366129
98,1.633333,3.895043,18.463186,6.082864,0.889720,0.915547,0.358802
99,1.650000,3.206049,17.953363,7.203983,0.892327,0.915030,0.352849
100,1.666667,3.977028,17.702208,7.472731,0.893507,0.915255,0.345386
101,1.683333,4.249723,17.477171,7.535843,0.894656,0.915098,0.338442
102,1.700000,4.041797,16.771250,8.365617,0.896881,0.914786,0.332408
103,1.716667,4.216093,15.940429,6.448551,0.894630,0.913688,0.326301
104,1.733333,4.882988,15.712060,7.836996,0.897767,0.913280,0.318825
105,1.750000,5.380099,15.168343,7.622528,0.897388,0.912799,0.311823
106,1.766667,5.208353,14.396403,7.474476,0.897390,0.912159,0.306339
107,1.783333,5.271408,14.129014,8.050458,0.897796,0.911588,0.299621
108,1.800000,5.798366,13.389142,7.104150,0.896063,0.910532,0.293680
109,1.816667,6.127703,13.222950,7.845278,0.896363,0.909947,0.287115
110,1.833333,6.189945,12.250871,7.536900,0.894775,0.908861,0.281096
111,1.850000,6.837296,12.152944,8.229660,0.894456,0.908420,0.274567
112,1.866667,7.225732,11.623152,8.090370,0.892796,0.907837,0.268987
113,1.883333,7.182064,11.302838,8.497915,0.892012,0.906381,0.263514
114,1.900000,7.529941,10.645866,8.177480,0.889798,0.905747,0.258020
115,1.916667,7.716472,9.632896,7.485454,0.886557,0.904970,0.253408
116,1.933333,7.887240,9.428045,8.237012,0.885518,0.904154,0.248031
117,1.950000,8.918973,9.163948,7.705140,0.881974,0.903026,0.242000
118,1.966667,8.144163,8.462992,9.118495,0.881737,0.902103,0.238563
119,1.983333,9.038589,8.298308,8.457496,0.877226,0.901359,0.233093
120,2.000000,8.779623,7.370150,7.540504,0.872754,0.900281,0.229518
121,2.016667,8.995427,7.368323,9.674587,0.872156,0.900176,0.225178
122,2.033333,9.689480,6.720000,8.270489,0.865982,0.899165,0.221475
123,2.050000,9.674599,6.331263,7.800639,0.861266,0.898229,0.218181
124,2.066667,9.670408,5.794948,8.396339,0.858428,0.897338,0.215038
125,2.083333,10.843683,5.565109,8.122235,0.853561,0.896812,0.211116
126,2.100000,10.829818,5.013695,7.503628,0.847946,0.896603,0.208812
127,2.116667,10.956741,4.343729,6.601967,0.842106,0.895518,0.206619
128,2.133333,10.432866,3.913454,7.409106,0.838982,0.894501,0.205322
129,2.150000,10.857140,3.358457,5.994309,0.831332,0.894451,0.203632
130,2.166667,11.086767,3.243987,6.383847,0.826603,0.893835,0.201872
131,2.183333,10.946278,2.665054,5.845658,0.820516,0.893645,0.201242
132,2.200000,11.064003,1.960319,6.162693,0.815774,0.893554,0.200455
133,2.216667,11.004659,1.698271,6.001247,0.809639,0.893446,0.200365
134,2.233333,11.174951,1.105061,4.888978,0.801745,0.893842,0.200462
135,2.250000,11.754871,1.002333,4.843075,0.796203,0.894340,0.199825
136,2.266667,10.948675,0.519127,4.189990,0.790124,0.893471,0.201473
137,2.283333,11.395696,-0.123760,3.340427,0.783367,0.893819,0.202222
138,2.300000,10.927828,-0.344673,3.023463,0.777131,0.894122,0.203792
139,2.316667,10.322714,-0.797558,2.569452,0.770793,0.893789,0.205810
140,2.333333,10.700027,-1.032206,2.718827,0.764981,0.894832,0.207455
141,2.350000,10.305542,-1.710079,2.059079,0.758644,0.895073,0.209743
142,2.366667,10.712200,-1.830502,1.930503,0.752382,0.895919,0.211844
143,2.383333,10.356318,-2.317676,2.027082,0.746898,0.895783,0.214753
144,2.400000,10.501605,-2.631645,1.627531,0.740622,0.896308,0.217923
145,2.416667,11.408299,-2.769210,1.281454,0.735108,0.896562,0.219664
146,2.433333,11.204283,-3.191046,1.197550,0.729728,0.896661,0.223562
147,2.450000,10.365204,-3.407938,0.759972,0.724182,0.897399,0.228857
148,2.466667,10.110072,-4.098686,0.011083,0.718969,0.896963,0.233040
149,2.483333,9.898158,-4.076491,0.206561,0.714186,0.898350,0.237296
150,2.500000,9.420635,-4.538002,-1.502120,0.707728,0.897601,0.242443
151,2.516667,9.580324,-4.712036,-1.001560,0.704106,0.898112,0.246819
152,2.533333,8.774206,-5.303964,-2.199043,0.698469,0.898542,0.252441
153,2.550000,7.755228,-5.615746,-0.874275,0.696703,0.898954,0.259101
154,2.566667,7.874149,-5.822066,-1.243762,0.692532,0.900030,0.264237
155,2.583333,7.419840,-5.980279,-2.040496,0.688263,0.900593,0.270529
156,2.600000,7.617720,-6.165232,-2.132652,0.685113,0.902277,0.275869
157,2.616667,7.384886,-6.604219,-1.546071,0.683747,0.902814,0.282142
158,2.633333,6.496807,-6.886250,-2.340047,0.680301,0.904284,0.289793
159,2.650000,6.404195,-6.921964,-3.233336,0.677271,0.905712,0.295583
160,2.666667,5.622175,-7.253584,-3.248343,0.675870,0.907717,0.302992
161,2.683333,5.578238,-7.283219,-3.545967,0.674414,0.909280,0.308964
162,2.700000,4.927257,-7.519660,-3.916953,0.672997,0.910560,0.315786
163,2.716667,4.570508,-7.499133,-3.326222,0.673342,0.913077,0.322853
164,2.733333,3.374087,-7.904525,-2.390116,0.674075,0.914654,0.331174
165,2.750000,3.663097,-7.853993,-3.395744,0.672991,0.916711,0.337497
166,2.766667,3.128202,-8.155149,-2.875235,0.674797,0.917516,0.345050
167,2.783333,3.426411,-8.165455,-3.967656,0.673747,0.919008,0.350873
168,2.800000,3.316019,-8.225120,-3.410273,0.675762,0.921729,0.357488
169,2.816667,2.388916,-8.375212,-3.561310,0.677661,0.922877,0.365376
170,2.833333,2.197846,-8.565890,-3.931716,0.679193,0.925384,0.371815
171,2.850000,1.916187,-8.728874,-3.415714,0.682508,0.927005,0.379009
172,2.866667,0.784583,-8.864058,-2.327836,0.686999,0.928804,0.386654
173,2.883333,1.282647,-8.646266,-2.998676,0.689193,0.931352,0.391684
174,2.900000,0.956133,-8.892655,-2.320806,0.693344,0.932895,0.398453
175,2.916667,0.794702,-8.999907,-1.829651,0.697163,0.935274,0.404885
176,2.933333,1.098110,-9.134155,-0.647526,0.703110,0.937822,0.410441
177,2.950000,1.092784,-9.356177,-0.844491,0.707446,0.939133,0.416067
178,2.966667,0.601414,-9.603039,-1.105484,0.710971,0.941759,0.422260
179,2.983333,0.686770,-9.499682,-0.540476,0.717470,0.943657,0.427856
180,3.000000,0.284446,-9.378341,0.121835,0.723616,0.945975,0.433448
181,3.016667,0.139364,-9.650310,-0.201878,0.728379,0.947625,0.438604
182,3.033333,-0.322998,-9.413945,0.050973,0.734903,0.950270,0.444227
183,3.050000,-0.724026,-9.543943,-0.244742,0.740510,0.952656,0.448770
184,3.066667,-1.118453,-9.280200,-0.167190,0.747084,0.954523,0.453815
185,3.083333,-1.073736,-9.487679,1.440674,0.755608,0.956575,0.457709
186,3.100000,-1.776010,-9.866275,1.776822,0.762436,0.959021,0.463082
187,3.116667,-1.259414,-9.492335,2.535208,0.770679,0.961218,0.466235
188,3.133333,-1.555853,-9.847873,2.140656,0.776842,0.963601,0.470066
189,3.150000,-1.261271,-9.521775,1.369696,0.782265,0.966058,0.472427
190,3.166667,-1.171942,-10.257737,2.515403,0.791505,0.967640,0.475251
191,3.183333,-2.027544,-9.719893,1.280838,0.797957,0.970243,0.478783
192,3.200000,-1.970263,-9.621850,2.700617,0.807434,0.971352,0.481178
193,3.216667,-2.731082,-9.425324,2.562267,0.814849,0.974799,0.483713
194,3.233333,-2.103343,-9.162604,3.001262,0.823055,0.977170,0.484570
195,3.250000,-2.143328,-9.226843,3.478045,0.831390,0.979120,0.486080
196,3.266667,-3.681989,-9.328437,5.116958,0.841789,0.981541,0.489245
197,3.283333,-2.427673,-8.986408,4.201501,0.847739,0.983098,0.488221
198,3.300000,-2.656152,-9.050434,4.478861,0.856071,0.985019,0.489329
199,3.316667,-2.029205,-8.955680,4.605949,0.864233,0.986802,0.488425
200,3.333333,-2.018347,-8.843229,4.751648,0.872031,0.987950,0.488224
201,3.350000,-1.331193,-8.801509,5.592076,0.881227,0.989423,0.486956
202,3.366667,-1.932343,-8.492902,5.342019,0.888614,0.990764,0.486539
203,3.383333,-1.222153,-8.448902,6.071905,0.897425,0.991891,0.485014
204,3.400000,-1.383508,-8.062126,6.183697,0.905577,0.992117,0.483278
205,3.416667,-1.626180,-7.908870,6.639274,0.913724,0.992655,0.482099
206,3.433333,-1.390085,-7.821388,6.865749,0.921747,0.992855,0.479997
207,3.450000,-1.217595,-7.736027,7.176331,0.929663,0.992463,0.477045
208,3.466667,-1.206966,-7.351091,6.789065,0.936226,0.992174,0.474358
209,3.483333,-1.112701,-7.478032,7.805912,0.945049,0.991642,0.472291
210,3.500000,-0.005352,-7.154332,8.387843,0.953281,0.990754,0.467884
211,3.516667,0.095695,-7.363640,8.275099,0.959506,0.989802,0.464072
212,3.533333,0.791021,-6.875138,7.790117,0.965776,0.988625,0.460104
213,3.550000,1.153285,-6.471310,8.365128,0.973514,0.986744,0.456080
214,3.566667,1.162132,-5.979072,8.923794,0.980513,0.985935,0.452039
215,3.583333,1.443326,-6.165851,8.105774,0.985299,0.983716,0.447001
216,3.600000,1.110847,-5.797150,7.974148,0.991598,0.981979,0.443060
217,3.616667,1.585805,-5.366655,8.753682,0.998416,0.979968,0.437829
218,3.633333,1.233071,-5.101196,9.108084,1.004987,0.977249,0.433591
219,3.650000,1.734454,-4.988927,9.752650,1.011318,0.975757,0.428777
220,3.666667,2.583599,-4.601777,9.977263,1.016471,0.973966,0.422722
221,3.683333,2.625320,-4.235366,10.392591,1.021772,0.972074,0.417935
222,3.700000,3.735052,-3.521372,10.364053,1.026252,0.969324,0.410762
223,3.716667,4.031605,-3.611184,10.695815,1.030627,0.967408,0.405169
224,3.733333,4.487962,-2.704142,10.947488,1.035534,0.966016,0.399499
225,3.750000,4.189346,-2.874225,10.993412,1.038818,0.964304,0.394140
226,3.766667,4.754494,-2.078550,9.923820,1.041786,0.961731,0.387761
227,3.783333,4.228404,-1.528317,10.616817,1.045929,0.960100,0.382537
228,3.800000,4.498147,-1.447228,9.513764,1.046884,0.958255,0.376489
229,3.816667,5.213568,-0.422688,11.226130,1.051162,0.957999,0.369792
230,3.833333,4.608057,-0.452167,10.953200,1.053598,0.954981,0.364799
231,3.850000,5.378695,0.007751,10.870845,1.055756,0.953080,0.358442
232,3.866667,5.336446,0.727344,12.136781,1.058809,0.951650,0.353042
233,3.883333,5.972019,1.053283,11.273081,1.059371,0.949491,0.346853
234,3.900000,6.046752,1.653801,10.550828,1.058888,0.947809,0.340917
235,3.916667,6.106089,2.051994,9.870506,1.058718,0.945732,0.335106
236,3.933333,5.939537,2.238897,10.086362,1.059537,0.944268,0.330284
237,3.950000,5.890316,2.705910,10.016550,1.059667,0.943174,0.324621
238,3.966667,5.869162,3.200077,9.349093,1.058578,0.940998,0.319096
239,3.983333,5.447704,3.970409,9.942432,1.058908,0.939281,0.314155
240,4.000000,5.973636,4.532543,9.876336,1.057970,0.938480,0.308106
241,4.016667,5.788187,4.954659,8.877832,1.055200,0.935881,0.303529
242,4.033333,5.926525,5.671999,9.680681,1.054976,0.934974,0.297800
243,4.050000,4.474640,6.579615,10.123231,1.054273,0.931728,0.294711
244,4.066667,6.522205,7.069995,8.852593,1.050739,0.930581,0.287514
245,4.083333,5.997384,7.037478,8.533162,1.047746,0.929359,0.283603
246,4.100000,6.239220,7.910047,8.460882,1.044863,0.927612,0.278549
247,4.116667,6.248218,8.643742,7.357417,1.040785,0.925126,0.273842
248,4.133333,5.829770,9.375301,8.174434,1.039698,0.923875,0.269757
249,4.150000,6.290201,9.861457,7.133218,1.035326,0.922438,0.264830
250,4.166667,5.840765,10.439437,6.771081,1.030671,0.920830,0.261154
251,4.183333,5.227694,11.188368,7.927502,1.029541,0.919594,0.257649
252,4.200000,5.642246,11.937089,6.994520,1.024370,0.917559,0.252857
253,4.216667,5.826694,12.351411,5.943959,1.018453,0.916983,0.248974
254,4.233333,5.919310,13.117669,6.781384,1.015703,0.916316,0.245044
255,4.250000,6.822844,13.845572,5.283731,1.009468,0.915003,0.240446
256,4.266667,7.048611,14.657374,4.910158,1.004638,0.914663,0.236681
257,4.283333,7.811683,15.802292,4.170598,0.999262,0.913837,0.232166
258,4.300000,7.690874,16.379004,3.537282,0.993653,0.912900,0.228899
259,4.316667,7.347590,17.300081,4.815736,0.991639,0.912627,0.225308
260,4.333333,7.604337,17.934938,3.417352,0.984786,0.912505,0.222289
261,4.350000,7.284322,18.778772,3.584925,0.980082,0.912548,0.219883
262,4.366667,7.901304,19.689749,3.179996,0.974467,0.912315,0.216589
263,4.383333,7.762640,20.267597,2.566596,0.968283,0.912097,0.214577
264,4.400000,7.605658,21.013645,2.628582,0.963715,0.912211,0.212207
265,4.416667,8.566835,21.865337,1.954427,0.957494,0.911858,0.208921
266,4.433333,8.850477,22.924639,2.599131,0.953536,0.911949,0.206154
267,4.450000,9.209089,23.466881,1.882499,0.948237,0.911257,0.203328
268,4.466667,8.752275,24.461929,1.029886,0.941653,0.911310,0.202647
269,4.483333,8.722059,25.294344,1.081358,0.936613,0.911764,0.200640
270,4.500000,8.377391,26.255125,0.855166,0.931796,0.911296,0.199558
271,4.516667,8.438650,27.137159,0.302555,0.925379,0.911622,0.198079
272,4.533333,8.338860,28.348455,0.528761,0.921155,0.911855,0.196452
273,4.550000,8.065303,29.296038,0.839662,0.916481,0.911151,0.195270
274,4.566667,8.204629,30.358883,0.497467,0.911707,0.911311,0.194071
275,4.583333,8.649780,31.315506,-0.131547,0.905674,0.911313,0.193157
276,4.600000,9.061859,31.940987,-0.796676,0.900350,0.910556,0.192013
277,4.616667,9.695776,32.829510,-1.609594,0.894717,0.910106,0.190673
278,4.633333,9.476822,33.949291,-1.398956,0.890358,0.909981,0.190517
279,4.650000,9.248771,34.841125,-1.800877,0.885491,0.909543,0.190541
280,4.666667,9.259507,35.804520,-2.024756,0.880457,0.909225,0.190061
281,4.683333,8.994087,37.037399,-1.381832,0.877126,0.909124,0.189192
282,4.700000,9.106700,37.918026,-2.494347,0.871672,0.908500,0.189484
283,4.716667,9.023498,38.910225,-2.095254,0.868094,0.908117,0.189014
284,4.733333,9.350628,39.709526,-2.494423,0.863100,0.907879,0.189239
285,4.750000,9.579059,40.707752,-2.970622,0.858706,0.907535,0.189262
286,4.766667,9.859653,41.737591,-2.840869,0.854902,0.907026,0.188870
287,4.783333,10.015031,42.670410,-2.854545,0.851154,0.906627,0.188999
288,4.800000,10.961792,44.084156,-3.716208,0.846641,0.905833,0.188723
289,4.816667,10.776084,44.672474,-3.122891,0.843479,0.905617,0.189043
290,4.833333,11.168016,45.687691,-4.114816,0.838943,0.905252,0.189759
291,4.850000,10.981037,46.623848,-4.026814,0.835542,0.904281,0.190187
292,4.866667,10.975939,47.849770,-4.470551,0.831810,0.903933,0.191262
293,4.883333,11.208483,48.663200,-4.654819,0.827823,0.902807,0.191628
294,4.900000,10.278393,50.106655,-3.318929,0.826286,0.902890,0.192254
295,4.916667,11.452197,50.868370,-4.995532,0.821123,0.903027,0.193440
296,4.933333,11.690298,51.748890,-5.412685,0.818129,0.902141,0.194166
297,4.950000,11.158606,53.008438,-4.492237,0.815807,0.901982,0.194808
298,4.966667,11.268385,53.854370,-4.816869,0.812847,0.901734,0.196355
299,4.983333,13.256412,55.001907,-5.579441,0.809462,0.901174,0.195622
300,5.000000,12.367931,55.736076,-6.142445,0.806096,0.901340,0.198867
301,5.016667,12.259517,56.357960,-5.983823,0.803514,0.901328,0.199787
302,5.033333,13.299161,57.546551,-7.137774,0.799714,0.901396,0.201343
303,5.050000,14.054676,58.781353,-8.536785,0.796682,0.901388,0.202894
304,5.066667,13.896972,59.641556,-7.608159,0.795027,0.901694,0.203533
305,5.083333,13.612035,60.458076,-7.825625,0.792277,0.901715,0.205591
306,5.100000,14.874798,61.632931,-9.691217,0.788960,0.901623,0.207568
307,5.116667,15.275702,62.411633,-9.890154,0.786727,0.902402,0.209156
308,5.133333,17.623779,63.680218,-11.751165,0.783533,0.901884,0.209441
309,5.150000,18.233978,64.318596,-13.494376,0.780185,0.902276,0.212620
310,5.166667,16.874815,64.953888,-11.099685,0.779773,0.902772,0.213345
311,5.183333,17.707026,65.940590,-12.344350,0.777357,0.903256,0.216103
312,5.200000,16.718250,66.757828,-11.289017,0.776348,0.903363,0.218112
313,5.216667,18.090284,67.953842,-12.448906,0.773697,0.903831,0.219644
314,5.233333,17.790373,68.959160,-12.199783,0.772454,0.903720,0.221604
315,5.250000,18.240347,69.884560,-12.475206,0.770629,0.903776,0.223691
316,5.266667,18.561798,70.680382,-13.247751,0.768852,0.904434,0.225998
317,5.283333,17.736956,71.927238,-12.402413,0.767075,0.904678,0.228452
318,5.300000,21.443089,72.746422,-16.417578,0.764438,0.904873,0.230928
319,5.316667,19.932447,73.510132,-14.041538,0.763836,0.905085,0.232096
320,5.333333,22.031950,74.103249,-17.114630,0.761284,0.905602,0.235628
321,5.350000,24.689152,75.060570,-19.148125,0.759255,0.906310,0.237471
322,5.366667,25.277231,75.787598,-19.521372,0.757831,0.907063,0.239704
323,5.383333,27.450703,76.561241,-21.556318,0.756157,0.906377,0.242092
324,5.400000,28.468267,77.103600,-22.898540,0.754794,0.907358,0.245091
325,5.416667,27.776241,78.094543,-22.228842,0.754004,0.907219,0.247769
326,5.433333,30.525759,78.545944,-25.194258,0.751744,0.907267,0.250820
327,5.450000,34.073452,79.369934,-28.386583,0.750163,0.907496,0.253007
328,5.466667,34.812428,79.740242,-29.102074,0.748919,0.907746,0.256430
329,5.483333,40.667194,80.467567,-36.308113,0.746737,0.907069,0.260339
330,5.500000,44.742996,80.395401,-40.425270,0.744442,0.907125,0.263694
331,5.516667,46.522701,80.979515,-41.308735,0.744067,0.906874,0.265364
332,5.533333,48.495644,82.099648,-43.675381,0.743811,0.906697,0.269406
333,5.550000,56.149330,82.010971,-51.227917,0.741553,0.907051,0.272582
334,5.566667,60.762947,81.877487,-56.198856,0.739815,0.906176,0.275937
335,5.583333,64.792519,82.593842,-59.411716,0.739190,0.906070,0.278055
336,5.600000,68.415634,83.484901,-62.973942,0.739013,0.906432,0.281437
337,5.616667,73.261246,83.316956,-67.904106,0.737776,0.906597,0.284938
338,5.633333,81.600143,83.565506,-77.075905,0.736391,0.906374,0.289592
339,5.650000,83.788727,83.209320,-79.823799,0.735179,0.906627,0.293943
340,5.666667,88.975525,83.310143,-84.519760,0.734900,0.907059,0.296833
341,5.683333,94.966331,83.298157,-90.177689,0.733884,0.907290,0.300078
342,5.700000,99.463531,83.144737,-94.299225,0.733756,0.907282,0.303465
343,5.716667,104.243057,82.997536,-100.138489,0.732814,0.908049,0.308868
344,5.733333,108.397415,82.969643,-102.991287,0.732467,0.908021,0.310860
345,5.750000,112.649231,82.731850,-107.415894,0.731708,0.908409,0.314531
346,5.766667,117.497055,82.334976,-112.788170,0.731959,0.908049,0.319482
347,5.783333,120.509827,81.679802,-116.223701,0.731521,0.908406,0.323601
348,5.800000,122.037697,81.724915,-119.118134,0.731312,0.909392,0.329230
349,5.816667,128.251953,81.429443,-124.174629,0.732109,0.909350,0.331638
350,5.833333,126.685204,80.586555,-122.577049,0.731084,0.910310,0.335304
351,5.850000,129.211166,80.907455,-126.250122,0.732096,0.911131,0.340931
352,5.866667,130.329407,80.707336,-127.662956,0.732504,0.911954,0.344791
