Format Version,1.23,Take Name,Take 2025-07-31 09.42.42 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-07-31 09.42.43.045 AM,Total Frames in Take,1279,Total Exported Frames,1279,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
21,0.350000,-3.262172,-0.453880,14.278029,1.038431,0.960784,0.413478
22,0.366667,-2.276304,0.427999,14.419136,1.043178,0.961761,0.405639
23,0.383333,-2.366681,0.999327,15.222676,1.049337,0.963275,0.398853
24,0.400000,-1.613128,1.208639,14.456025,1.052310,0.963702,0.391241
25,0.416667,-0.713424,1.678638,14.642751,1.057179,0.964456,0.383086
26,0.433333,-0.346570,2.458289,15.238379,1.060906,0.965349,0.374449
27,0.450000,-0.019089,2.950162,14.870872,1.063088,0.966015,0.366569
28,0.466667,,,,,,
29,0.483333,0.620024,3.745121,15.393047,1.067984,0.966458,0.349343
30,0.500000,1.331060,4.208224,15.457811,1.069697,0.967495,0.340026
31,0.516667,1.735266,4.921352,15.693103,1.070239,0.967483,0.331190
32,0.533333,1.851272,5.365396,16.677006,1.071629,0.967541,0.321684
33,0.550000,2.763826,6.220198,15.815367,1.069960,0.967886,0.312422
34,0.566667,3.362473,6.554812,15.782537,1.069157,0.967514,0.303344
35,0.583333,4.428149,7.415106,15.681344,1.067758,0.967427,0.292989
36,0.600000,4.474862,7.491659,14.997533,1.065066,0.966608,0.284506
37,0.616667,4.969777,7.975424,14.604524,1.062528,0.966078,0.275410
38,0.633333,5.686656,8.296924,14.075841,1.058367,0.965245,0.266046
39,0.650000,6.041635,8.699115,13.095134,1.054081,0.964225,0.257029
40,0.666667,6.226926,9.196409,13.362737,1.050467,0.963652,0.248623
41,0.683333,6.464220,9.778275,12.911932,1.045542,0.962567,0.239807
42,0.700000,7.053701,10.019967,13.199286,1.041365,0.961763,0.231017
43,0.716667,8.202555,10.592503,12.750533,1.035769,0.960550,0.221504
44,0.733333,8.269511,11.066406,11.150520,1.027750,0.960294,0.214627
45,0.750000,9.412596,11.732497,10.542935,1.021255,0.959298,0.206276
46,0.766667,10.555457,11.900510,10.129115,1.014753,0.959335,0.198241
47,0.783333,11.440001,12.594198,9.816692,1.007502,0.959297,0.190759
48,0.800000,12.406110,12.821047,7.877220,0.998555,0.958769,0.183774
49,0.816667,12.880021,13.171971,8.344393,0.991367,0.959171,0.177531
50,0.833333,13.345555,13.445504,6.823837,0.981998,0.959106,0.172002
51,0.850000,13.399979,13.882423,6.974399,0.974253,0.959183,0.166912
52,0.866667,14.389617,14.598616,6.872294,0.966456,0.959640,0.160833
53,0.883333,14.449510,15.035511,6.024633,0.956497,0.960176,0.157304
54,0.900000,15.052578,15.415180,5.685974,0.947274,0.960864,0.153191
55,0.916667,15.606846,15.952646,4.811149,0.937997,0.961626,0.150103
56,0.933333,16.341103,16.156990,4.266599,0.929014,0.962298,0.147352
57,0.950000,17.436663,16.417793,3.293597,0.919591,0.963161,0.144418
58,0.966667,17.906294,16.868549,2.992654,0.910550,0.964105,0.142784
59,0.983333,18.575777,17.228323,2.440579,0.900803,0.965571,0.141826
60,1.000000,18.427288,17.351063,1.585397,0.891369,0.965731,0.142162
61,1.016667,18.433867,17.974895,1.056547,0.881655,0.966791,0.142579
62,1.033333,18.101612,18.174818,0.544898,0.872647,0.967133,0.144041
63,1.050000,17.808079,18.396185,0.482939,0.863597,0.967898,0.146348
64,1.066667,18.035345,18.826960,-0.944141,0.853308,0.968969,0.148970
65,1.083333,18.396370,19.501781,-0.718890,0.845741,0.970152,0.151169
66,1.100000,18.140129,19.805994,-1.451346,0.836673,0.970911,0.155528
67,1.116667,18.249577,20.097332,-2.239127,0.827661,0.972426,0.159707
68,1.133333,18.282656,20.402895,-2.804818,0.819697,0.973146,0.164587
69,1.150000,18.313765,20.607187,-4.426268,0.809974,0.974278,0.170342
70,1.166667,18.364452,21.093216,-4.401766,0.803070,0.975426,0.175567
71,1.183333,17.558805,21.456972,-4.708233,0.796047,0.976290,0.183006
72,1.200000,17.449247,21.886854,-5.865029,0.787391,0.977696,0.190068
73,1.216667,16.556362,22.260456,-5.514666,0.781757,0.978318,0.197675
74,1.233333,16.477682,22.608950,-6.343379,0.774948,0.979760,0.205405
75,1.250000,16.018196,23.183325,-6.685971,0.768737,0.980613,0.213813
76,1.266667,15.287610,23.817163,-6.875850,0.763240,0.981592,0.223022
77,1.283333,14.937984,23.999073,-7.455402,0.757692,0.983034,0.231770
78,1.300000,14.974698,24.437550,-7.879961,0.752945,0.983993,0.240867
79,1.316667,14.823150,24.620953,-8.595361,0.747878,0.985124,0.250277
80,1.333333,13.989608,25.189457,-8.077017,0.744996,0.986416,0.260110
81,1.350000,14.403182,25.528742,-10.252796,0.739010,0.987439,0.269946
82,1.366667,13.513938,26.048861,-8.949662,0.737943,0.989016,0.279836
83,1.383333,12.171742,26.216404,-8.727636,0.735807,0.990298,0.291433
84,1.400000,11.348457,26.656694,-9.537449,0.732632,0.991586,0.302122
85,1.416667,10.678625,27.383923,-9.197007,0.731463,0.992869,0.312444
86,1.433333,10.764586,27.913687,-8.678027,0.730852,0.995351,0.321784
87,1.450000,9.471531,28.505548,-9.333516,0.729080,0.996014,0.333471
88,1.466667,8.858797,29.014111,-9.337458,0.728736,0.996746,0.343974
89,1.483333,7.910574,29.107067,-9.088504,0.729872,0.997773,0.354716
90,1.500000,8.424026,29.988827,-9.061665,0.730044,0.999314,0.363447
91,1.516667,7.227450,29.939295,-9.140816,0.730957,1.000401,0.374495
92,1.533333,6.020580,30.699690,-8.468823,0.732799,1.001955,0.384750
93,1.550000,6.193028,31.145844,-9.582129,0.733582,1.003009,0.394312
94,1.566667,4.573664,31.421196,-7.743999,0.738568,1.003573,0.403842
95,1.583333,3.677844,31.602066,-8.627805,0.739462,1.005520,0.413757
96,1.600000,2.544929,31.984409,-8.380110,0.742496,1.006705,0.422578
97,1.616667,3.143296,32.609261,-7.821091,0.746504,1.008108,0.429301
98,1.633333,1.565086,33.176910,-8.248045,0.749450,1.009378,0.439197
99,1.650000,1.791453,33.056343,-7.964664,0.753437,1.010605,0.445556
100,1.666667,0.994071,33.584862,-7.865883,0.758337,1.011776,0.453181
101,1.683333,1.170757,33.799572,-8.189795,0.763124,1.012013,0.459364
102,1.700000,0.212000,33.983128,-7.790630,0.768432,1.013525,0.466128
103,1.716667,-0.425420,34.320465,-7.711390,0.774133,1.014519,0.472092
104,1.733333,-0.564048,34.442101,-6.944924,0.780478,1.014716,0.476020
105,1.750000,-0.578959,35.151237,-7.646765,0.785496,1.015987,0.480881
106,1.766667,-1.718566,34.971657,-6.147466,0.793282,1.016365,0.484863
107,1.783333,-2.255602,35.356895,-6.044194,0.799910,1.017290,0.488256
108,1.800000,-1.808843,35.545223,-6.934707,0.805274,1.017698,0.490983
109,1.816667,-2.776961,35.390953,-4.677791,0.815306,1.018881,0.492245
110,1.833333,-3.249841,35.924713,-4.826503,0.822181,1.019714,0.494791
111,1.850000,-3.765767,36.404667,-4.301147,0.829632,1.020037,0.496051
112,1.866667,-3.811158,36.303215,-3.941941,0.837404,1.020706,0.496004
113,1.883333,-4.046033,36.527779,-3.144316,0.845852,1.021087,0.495708
114,1.900000,-4.147943,36.843868,-1.651313,0.855432,1.021241,0.493827
115,1.916667,-4.702190,36.870480,-1.878393,0.862321,1.021425,0.493414
116,1.933333,-5.149250,37.066654,-0.664062,0.871905,1.020807,0.491048
117,1.950000,-5.601288,37.201431,-0.580894,0.879045,1.021141,0.489341
118,1.966667,-5.803367,37.109573,0.332874,0.888433,1.021182,0.485751
119,1.983333,-5.999339,37.940353,0.850733,0.896350,1.020230,0.482171
120,2.000000,-6.463502,37.853329,2.401248,0.905091,1.019486,0.477681
121,2.016667,-6.479702,37.896019,2.516683,0.913416,1.018353,0.473167
122,2.033333,-7.383557,37.767227,3.713150,0.921597,1.017996,0.468742
123,2.050000,-6.956189,38.398178,4.791890,0.929594,1.016624,0.462059
124,2.066667,-7.076823,38.434605,5.493450,0.937833,1.015646,0.455977
125,2.083333,-7.354213,38.153851,6.348956,0.945568,1.014895,0.449224
126,2.100000,-7.213512,38.456036,7.973868,0.954292,1.014114,0.440535
127,2.116667,-7.044418,38.163628,7.580569,0.959562,1.013373,0.433950
128,2.133333,-7.357903,38.422211,9.014445,0.967933,1.012042,0.425474
129,2.150000,-6.613674,38.567398,9.090741,0.973512,1.010895,0.416816
130,2.166667,-6.266842,38.927853,9.901068,0.979552,1.010237,0.407583
131,2.183333,-6.194467,39.036514,10.004331,0.985080,1.008037,0.398628
132,2.200000,-6.113377,38.825546,10.747089,0.990464,1.007251,0.390025
133,2.216667,-4.703204,39.410023,10.736631,0.994690,1.006287,0.379208
134,2.233333,-4.956954,39.409973,12.353896,1.000352,1.004886,0.368788
135,2.250000,-4.421189,39.476082,11.913436,1.002995,1.003377,0.359275
136,2.266667,-3.983352,39.262558,12.512636,1.006335,1.002816,0.349067
137,2.283333,-2.681611,39.829735,12.243536,1.009366,1.001751,0.337613
138,2.300000,-2.650005,39.448902,13.000197,1.012308,1.001186,0.327360
139,2.316667,-1.651436,39.527596,13.260541,1.013774,1.001451,0.316539
140,2.333333,-0.899772,39.534004,12.776654,1.015062,1.000860,0.306198
141,2.350000,-0.764674,39.501892,13.378896,1.015781,1.000780,0.295846
142,2.366667,0.105566,39.710850,13.466113,1.016266,1.000832,0.285265
143,2.383333,0.931130,39.510128,13.796590,1.015993,1.001147,0.274586
144,2.400000,1.565220,39.572205,13.476349,1.014252,1.001730,0.264825
145,2.416667,2.669615,39.782032,12.803042,1.012961,1.001243,0.254786
146,2.433333,3.475623,39.701748,12.111395,1.010101,1.001305,0.245512
147,2.450000,4.158518,39.622795,13.228268,1.009494,1.002066,0.235422
148,2.466667,4.813321,39.229580,11.965750,1.005275,1.002109,0.227294
149,2.483333,6.070481,39.619564,12.601641,1.002788,1.003462,0.217233
150,2.500000,6.850849,39.498550,11.027363,0.997702,1.003718,0.209735
151,2.516667,7.714162,39.519405,11.298248,0.994625,1.004152,0.201317
152,2.533333,8.460979,39.107647,10.756626,0.988894,1.004925,0.193951
153,2.550000,8.677377,38.900303,10.611710,0.983754,1.005776,0.187141
154,2.566667,9.606554,39.058136,10.760929,0.978998,1.006462,0.180230
155,2.583333,10.496611,39.003082,9.714765,0.972175,1.007486,0.174521
156,2.600000,11.136839,39.263046,9.588485,0.965657,1.007857,0.168426
157,2.616667,12.129387,38.904957,9.195558,0.959674,1.008020,0.162717
158,2.633333,12.670631,38.420902,8.875551,0.952479,1.009009,0.158303
159,2.650000,13.778203,38.487473,7.941755,0.943805,1.009979,0.154143
160,2.666667,14.019814,38.113930,7.133162,0.936809,1.009632,0.151289
161,2.683333,14.307503,37.733467,5.806328,0.927591,1.010069,0.149231
162,2.700000,14.690811,37.531567,4.893409,0.918874,1.009975,0.147396
163,2.716667,15.491443,37.345413,4.099879,0.910282,1.010399,0.145555
164,2.733333,16.012421,37.126991,4.259911,0.902792,1.010496,0.143980
165,2.750000,15.630186,36.731747,4.108361,0.894476,1.010437,0.143988
166,2.766667,15.817451,36.394268,3.859733,0.885659,1.010357,0.144177
167,2.783333,16.768263,36.546654,2.579047,0.876016,1.011044,0.144671
168,2.800000,17.425583,36.128956,1.620946,0.866596,1.011072,0.145969
169,2.816667,17.547382,35.782516,1.179724,0.857825,1.011421,0.148109
170,2.833333,18.305746,35.445488,0.117067,0.848476,1.011712,0.150263
171,2.850000,18.831102,34.924595,-1.510124,0.838499,1.011963,0.153520
172,2.866667,18.132706,34.636707,-1.604702,0.830141,1.012442,0.157677
173,2.883333,18.573263,34.068569,-3.368696,0.819940,1.012697,0.162268
174,2.900000,18.679285,33.739273,-4.077982,0.811150,1.013309,0.166925
175,2.916667,18.437346,33.375061,-3.852106,0.803771,1.014187,0.172060
176,2.933333,18.905354,33.013950,-4.733673,0.795193,1.015051,0.177499
177,2.950000,18.910498,32.446785,-5.820336,0.786364,1.015905,0.184281
178,2.966667,18.524796,32.290539,-6.304436,0.778509,1.016428,0.191245
179,2.983333,18.334057,31.505024,-7.694146,0.770091,1.017053,0.199382
180,3.000000,18.341173,31.365499,-8.035156,0.763262,1.017389,0.206385
181,3.016667,17.648067,30.937796,-8.384629,0.756637,1.017640,0.214751
182,3.033333,17.299208,30.733202,-9.202425,0.749782,1.017848,0.223154
183,3.050000,17.486618,30.118713,-10.130018,0.743320,1.018162,0.231708
184,3.066667,17.405514,30.071152,-11.221031,0.737211,1.017562,0.240086
185,3.083333,15.884881,29.814947,-10.313989,0.733281,1.017877,0.249896
186,3.100000,15.440090,29.566977,-10.556868,0.728788,1.017640,0.259380
187,3.116667,14.925231,29.091900,-10.923782,0.724744,1.017178,0.268948
188,3.133333,14.228012,28.882141,-10.574306,0.721548,1.017002,0.278866
189,3.150000,13.605955,28.491484,-11.161878,0.717622,1.017111,0.289116
190,3.166667,13.829355,28.416601,-11.616207,0.714849,1.016630,0.298133
191,3.183333,13.368924,28.003391,-12.135449,0.712290,1.016427,0.308392
192,3.200000,12.784444,28.039705,-11.559411,0.711254,1.016041,0.318054
193,3.216667,11.529243,27.503176,-11.518824,0.710633,1.015717,0.328930
194,3.233333,10.260230,27.067156,-11.212979,0.710493,1.014980,0.339710
195,3.250000,9.646690,27.147158,-11.270946,0.710415,1.014303,0.349614
196,3.266667,8.334538,27.028524,-10.837334,0.711412,1.013721,0.360172
197,3.283333,7.717053,26.822010,-11.141795,0.711865,1.013259,0.370365
198,3.300000,7.422334,26.843815,-10.572659,0.714515,1.012181,0.378859
199,3.316667,6.172198,26.333715,-10.715437,0.716176,1.012001,0.389567
200,3.333333,6.310367,25.845379,-11.806402,0.718148,1.011858,0.398358
201,3.350000,4.804379,25.928741,-9.890885,0.723545,1.011579,0.407738
202,3.366667,4.915827,25.819712,-9.996674,0.727244,1.011772,0.415437
203,3.383333,3.613746,25.153679,-9.831676,0.731232,1.012592,0.424648
204,3.400000,2.714865,25.072475,-9.240952,0.737557,1.011682,0.432674
205,3.416667,1.242573,25.077688,-8.985163,0.742411,1.012849,0.441216
206,3.433333,0.602014,24.737246,-7.976570,0.749501,1.014092,0.448033
207,3.450000,-0.240410,24.754686,-7.457942,0.756204,1.014944,0.454400
208,3.466667,-0.798912,24.876492,-6.625435,0.763433,1.017148,0.460589
209,3.483333,-1.798129,24.638027,-5.322520,0.771523,1.019069,0.466255
210,3.500000,-3.564339,23.882954,-4.661535,0.779733,1.019905,0.472615
211,3.516667,-3.623449,23.720787,-3.640091,0.788452,1.021783,0.476131
212,3.533333,-4.114614,23.459850,-2.779892,0.797037,1.023269,0.480227
213,3.550000,-5.033100,23.082026,-2.274290,0.804861,1.024823,0.484189
214,3.566667,-5.897326,22.995455,-0.918616,0.814047,1.026405,0.487318
215,3.583333,-6.470761,22.986172,-0.069644,0.823082,1.027202,0.489700
216,3.600000,-6.700398,22.760967,0.550440,0.832772,1.026807,0.490884
217,3.616667,-8.042255,21.962231,1.585597,0.841431,1.028281,0.493509
218,3.633333,-8.246881,21.520792,3.009153,0.852164,1.029131,0.493713
219,3.650000,-8.491615,20.940704,3.865237,0.861146,1.029903,0.493241
220,3.666667,-9.187715,20.750681,5.322722,0.871372,1.030254,0.493026
221,3.683333,-8.838601,20.430988,5.126459,0.879064,1.030204,0.491473
222,3.700000,-9.035273,20.386276,4.716207,0.886527,1.029241,0.489597
223,3.716667,-8.695365,19.662552,6.297268,0.895680,1.030585,0.486446
224,3.733333,-8.197362,19.675425,7.414632,0.904551,1.031503,0.482219
225,3.750000,-8.378244,19.205246,7.943105,0.912373,1.031952,0.478681
226,3.766667,-8.483527,18.835142,8.597652,0.920639,1.032486,0.474121
227,3.783333,-8.150537,18.548147,8.983867,0.927381,1.033971,0.468685
228,3.800000,-8.207204,17.964743,9.542889,0.935047,1.034838,0.463448
229,3.816667,-8.242587,17.441393,10.873790,0.942459,1.036392,0.457251
230,3.833333,-7.853952,17.043287,11.486860,0.949127,1.037801,0.450249
231,3.850000,-6.672504,16.698721,11.942215,0.954568,1.039080,0.441904
232,3.866667,-6.130335,16.395845,12.827909,0.961462,1.039998,0.433983
233,3.883333,-5.858749,16.117373,13.171694,0.965691,1.040584,0.425933
234,3.900000,-4.846427,16.005024,14.373172,0.971308,1.041498,0.416474
235,3.916667,-4.139700,15.738960,14.680390,0.974602,1.042861,0.407525
236,3.933333,-3.363133,15.302841,14.849296,0.977818,1.043059,0.398040
237,3.950000,-2.872781,14.884514,15.297945,0.981319,1.044156,0.388867
238,3.966667,-1.879095,14.658254,15.073512,0.982687,1.044605,0.378751
239,3.983333,-1.271190,14.227740,15.974796,0.985343,1.044858,0.368702
240,4.000000,-0.109170,13.844714,14.746365,0.984567,1.045112,0.358686
241,4.016667,1.254237,13.384609,15.963410,0.986922,1.044534,0.347055
242,4.033333,1.966276,13.600377,14.352569,0.985007,1.044475,0.337739
243,4.050000,3.112517,13.274226,15.293601,0.985343,1.045524,0.327060
244,4.066667,3.958099,12.555829,15.227890,0.984020,1.045286,0.316705
245,4.083333,5.168937,12.661922,14.835572,0.981903,1.045675,0.306200
246,4.100000,5.897258,12.247936,14.921460,0.978942,1.046825,0.296413
247,4.116667,6.287383,11.795302,14.179811,0.975828,1.047017,0.286828
248,4.133333,7.972680,11.673590,14.536410,0.971948,1.048604,0.276092
249,4.150000,8.559391,11.478764,13.902957,0.967275,1.049873,0.267189
250,4.166667,8.951084,10.700898,13.978341,0.962999,1.051617,0.258542
251,4.183333,9.810452,10.570597,13.161828,0.956456,1.053265,0.249694
252,4.200000,11.155500,10.360866,12.965703,0.950878,1.054974,0.240335
253,4.216667,11.531477,9.963306,12.100232,0.943363,1.057257,0.233305
254,4.233333,12.477507,9.719102,11.206347,0.935928,1.058937,0.225472
255,4.250000,13.633790,9.335440,11.387672,0.929398,1.061323,0.217560
256,4.266667,14.239870,8.646714,10.842226,0.920795,1.063952,0.211095
257,4.283333,14.902535,8.448033,11.030548,0.913849,1.065975,0.204673
258,4.300000,14.903927,8.152020,10.000149,0.904473,1.067381,0.199664
259,4.316667,15.379244,7.713258,9.418695,0.895185,1.070042,0.194671
260,4.333333,15.976832,7.528189,9.574701,0.887248,1.072542,0.189700
261,4.350000,16.080748,6.670385,7.781305,0.876622,1.073104,0.186273
262,4.366667,16.707169,6.299431,6.562157,0.866283,1.074800,0.182583
263,4.383333,16.561691,5.638288,5.858248,0.856617,1.076096,0.180471
264,4.400000,17.231829,5.119867,4.286245,0.845597,1.077357,0.177774
265,4.416667,17.572857,4.940620,4.611968,0.837175,1.078842,0.175780
266,4.433333,17.108543,4.422318,3.871460,0.826817,1.080153,0.175509
267,4.450000,16.980375,4.183696,3.654413,0.817212,1.081342,0.175243
268,4.466667,17.059875,3.805578,3.033462,0.807230,1.082782,0.175351
269,4.483333,16.729660,3.508716,2.272057,0.797126,1.084344,0.176510
270,4.500000,17.159216,3.054520,1.259560,0.786798,1.084844,0.177249
271,4.516667,16.800516,2.837508,1.464563,0.778109,1.086487,0.179776
272,4.533333,16.364899,2.411149,0.475720,0.768125,1.087659,0.182724
273,4.550000,15.735871,2.002467,0.003065,0.759323,1.089066,0.186680
274,4.566667,15.979349,1.434962,-2.133526,0.748389,1.089774,0.189920
275,4.583333,15.599895,1.443460,-1.989581,0.740355,1.091256,0.194179
276,4.600000,15.007032,0.917050,-2.834005,0.731889,1.091899,0.199605
277,4.616667,15.078377,0.442492,-3.109213,0.723972,1.092801,0.204064
278,4.633333,13.955276,0.200628,-4.593715,0.714367,1.094474,0.210915
279,4.650000,13.773164,0.164570,-5.080666,0.706825,1.094604,0.216601
280,4.666667,13.067435,0.252387,-5.014205,0.700623,1.095175,0.223457
281,4.683333,12.437527,-0.217993,-5.146605,0.694462,1.095902,0.230936
282,4.700000,11.482878,-0.433187,-4.486022,0.689328,1.096483,0.238869
283,4.716667,11.106512,-0.604904,-5.743736,0.682556,1.096262,0.246526
284,4.733333,10.458055,-0.856448,-5.594584,0.678262,1.096823,0.254908
285,4.750000,10.389267,-1.113342,-6.758442,0.672210,1.096480,0.262532
286,4.766667,9.632229,-1.254157,-6.742592,0.668459,1.096192,0.271507
287,4.783333,8.648107,-1.594482,-6.870811,0.664871,1.095961,0.280985
288,4.800000,8.306736,-1.583007,-6.785232,0.661133,1.095590,0.289486
289,4.816667,7.221404,-1.740402,-6.849288,0.658514,1.095478,0.299451
290,4.833333,6.976092,-1.595631,-6.301799,0.657350,1.094164,0.308111
291,4.850000,5.853208,-1.529063,-6.153803,0.655637,1.093835,0.318131
292,4.866667,4.808686,-1.773213,-6.173870,0.654466,1.092561,0.328042
293,4.883333,4.298973,-1.725284,-5.321149,0.655001,1.092099,0.337585
294,4.900000,3.614131,-2.168343,-5.557356,0.654398,1.091473,0.347392
295,4.916667,3.246192,-2.141693,-5.709965,0.654378,1.090942,0.356626
296,4.933333,2.829646,-2.452808,-5.849001,0.654855,1.090741,0.365539
297,4.950000,2.022880,-2.521488,-5.845468,0.656240,1.090495,0.375372
298,4.966667,1.126655,-2.694041,-5.532952,0.658164,1.090366,0.385138
299,4.983333,0.318174,-2.829822,-4.436893,0.661736,1.089952,0.394397
300,5.000000,-0.287517,-2.518134,-4.685339,0.664138,1.089622,0.403012
301,5.016667,-0.551293,-2.259696,-3.382739,0.668652,1.089412,0.411321
302,5.033333,-1.714435,-2.694165,-3.507321,0.671129,1.090631,0.420203
303,5.050000,-2.562766,-2.740584,-2.457825,0.676371,1.091430,0.428139
304,5.066667,-3.497188,-2.877749,-2.667229,0.680042,1.092449,0.437036
305,5.083333,-3.700585,-2.957373,-2.142838,0.685851,1.092919,0.444038
306,5.100000,-4.212644,-3.461579,-2.610950,0.689830,1.094146,0.450720
307,5.116667,-4.529682,-3.468755,-1.924193,0.696166,1.094934,0.457279
308,5.133333,-4.377264,-3.825392,-2.797787,0.700977,1.094685,0.462443
309,5.150000,-5.045954,-3.517234,-2.279047,0.707418,1.095157,0.468248
310,5.166667,-5.640897,-4.050165,-2.139598,0.713234,1.096316,0.473407
311,5.183333,-5.503264,-4.008414,-1.940692,0.720203,1.095915,0.477652
312,5.200000,-6.697874,-4.344579,-0.637175,0.728602,1.097268,0.482996
313,5.216667,-6.689053,-4.569416,-1.859785,0.734113,1.096964,0.486255
314,5.233333,-6.972031,-4.481694,-2.268229,0.740566,1.096908,0.488892
315,5.250000,-7.103658,-4.563996,-0.450901,0.750609,1.096494,0.491926
316,5.266667,-7.859709,-4.864661,0.681387,0.760247,1.096449,0.495245
317,5.283333,-7.832685,-5.224754,0.832292,0.768510,1.095590,0.496838
318,5.300000,-7.065114,-5.491294,-1.061501,0.773711,1.093966,0.496860
319,5.316667,-6.163467,-5.120328,-1.047461,0.781871,1.092103,0.495689
320,5.333333,-6.446167,-5.933370,0.135328,0.791800,1.089819,0.496238
321,5.350000,-6.670329,-5.506036,0.792859,0.801767,1.087690,0.496517
322,5.366667,-6.941871,-5.725293,1.367150,0.811261,1.085464,0.495828
323,5.383333,-6.545085,-5.761690,2.569433,0.820917,1.083014,0.494143
324,5.400000,-6.425506,-5.687680,3.094415,0.830136,1.080483,0.492079
325,5.416667,-6.349202,-5.753774,5.315563,0.842095,1.077620,0.490127
326,5.433333,-5.992758,-6.196246,5.920831,0.850543,1.075980,0.486674
327,5.450000,-5.069421,-5.713323,6.829106,0.860279,1.073333,0.482726
328,5.466667,-4.971850,-6.157741,7.825976,0.870134,1.071421,0.478513
329,5.483333,-3.957575,-6.152855,8.445292,0.879224,1.069102,0.473050
330,5.500000,-3.457095,-5.950977,10.312958,0.889778,1.068216,0.468012
331,5.516667,-2.786737,-5.790106,10.534742,0.897953,1.066138,0.461468
332,5.533333,-3.045725,-5.964897,11.612329,0.907141,1.065371,0.456238
333,5.550000,-1.596041,-6.145933,11.505541,0.914276,1.064217,0.448615
334,5.566667,-1.166855,-6.543268,12.048153,0.921731,1.063586,0.441714
335,5.583333,-0.601983,-6.260507,13.337646,0.930550,1.062500,0.434240
336,5.600000,-0.042229,-5.951478,13.951499,0.937257,1.061482,0.426212
337,5.616667,0.887041,-6.047086,14.298830,0.943248,1.060965,0.417833
338,5.633333,2.123418,-5.791249,14.717058,0.949561,1.060069,0.408891
339,5.650000,3.149446,-5.611980,15.135237,0.954571,1.059566,0.400338
340,5.666667,4.212075,-5.237258,14.997070,0.959119,1.059406,0.390246
341,5.683333,5.014242,-5.153242,16.287624,0.964684,1.059106,0.381908
342,5.700000,5.234895,-5.183440,16.103813,0.967773,1.059150,0.373707
343,5.716667,6.254397,-5.282146,16.863405,0.972090,1.059364,0.364126
344,5.733333,6.926980,-5.130372,16.700827,0.973466,1.060111,0.354837
345,5.750000,6.736588,-5.276884,17.352203,0.976306,1.061112,0.347187
346,5.766667,7.487307,-5.271478,16.679274,0.975867,1.061958,0.337638
347,5.783333,8.631509,-5.119780,17.880869,0.978442,1.062893,0.328553
348,5.800000,9.620001,-4.989323,16.497929,0.976897,1.062733,0.318866
349,5.816667,9.980659,-4.837435,17.028767,0.976719,1.064018,0.310884
350,5.833333,11.038651,-4.821047,16.431347,0.974395,1.064254,0.302166
